epoch,cycle,sampling_phase,block,block_size,phi_raw,weight,aux_weight_policy
49,0,1,fou,76,0.14442960917949677,0.08119865506887436,positive_share
49,0,1,fac,216,1.0301214456558228,0.5791366100311279,positive_share
49,0,1,kar,64,0.28513824939727783,0.16030536592006683,positive_share
49,0,1,zer,47,0.15100602805614471,0.08489593118429184,positive_share
49,0,1,mor,6,0.1680239886045456,0.09446346759796143,positive_share
69,1,2,fou,76,0.11674460768699646,0.07407407462596893,positive_share
69,1,2,fac,216,0.9761350154876709,0.6193544864654541,positive_share
69,1,2,kar,64,0.20715782046318054,0.13144096732139587,positive_share
69,1,2,zer,47,0.15453892946243286,0.0980544462800026,positive_share
69,1,2,mor,6,0.12147568166255951,0.07707592844963074,positive_share
89,2,3,fou,76,0.1160958856344223,0.0744035616517067,positive_share
89,2,3,fac,216,0.9758491516113281,0.6254024505615234,positive_share
89,2,3,kar,64,0.20080934464931488,0.12869474291801453,positive_share
89,2,3,zer,47,0.14936229586601257,0.09572334587574005,positive_share
89,2,3,mor,6,0.11823715269565582,0.07577585428953171,positive_share
109,3,4,fou,76,0.112711101770401,0.06873580813407898,positive_share
109,3,4,fac,216,1.055176019668579,0.6434891819953918,positive_share
109,3,4,kar,64,0.21452121436595917,0.1308237463235855,positive_share
109,3,4,zer,47,0.16524149477481842,0.1007709726691246,positive_share
109,3,4,mor,6,0.09212297946214676,0.056180331856012344,positive_share
129,4,5,fou,76,0.12621577084064484,0.07498123496770859,positive_share
129,4,5,fac,216,1.0934951305389404,0.6496146321296692,positive_share
129,4,5,kar,64,0.23735079169273376,0.14100341498851776,positive_share
129,4,5,zer,47,0.138845756649971,0.08248435705900192,positive_share
129,4,5,mor,6,0.08739060908555984,0.051916301250457764,positive_share
169,5,6,fou,76,0.14246997237205505,0.07674223929643631,positive_share
169,5,6,fac,216,1.1762715578079224,0.6336051821708679,positive_share
169,5,6,kar,64,0.2723512053489685,0.14670348167419434,positive_share
169,5,6,zer,47,0.1741746962070465,0.09382016211748123,positive_share
169,5,6,mor,6,0.09120664745569229,0.04912896454334259,positive_share
