feature,mean_diff,std_diff,mae,q05,q50,q95
fou_000,0.0007289469358511269,0.046309612691402435,0.03488514572381973,-0.07265007495880127,-0.0005571246147155762,0.07523467391729355
fou_001,-0.007473445031791925,0.06594686210155487,0.050755344331264496,-0.116203673183918,-0.01126241683959961,0.09628130495548248
fou_002,0.004156504757702351,0.07674106955528259,0.05849314108490944,-0.10760281980037689,0.0002411678433418274,0.14297804236412048
fou_003,-0.007992129772901535,0.0875057652592659,0.06546077877283096,-0.14840540289878845,-0.0045583173632621765,0.13639475405216217
fou_004,0.005868321284651756,0.07633969932794571,0.05829353258013725,-0.1099066510796547,0.00633653998374939,0.12058006972074509
fou_005,-0.0037205321714282036,0.05339982360601425,0.039054032415151596,-0.08564790338277817,-0.0035293884575366974,0.0754009559750557
fou_006,0.00451049255207181,0.06565086543560028,0.0484280064702034,-0.09627071022987366,0.0006538107991218567,0.11573652178049088
fou_007,0.00935406144708395,0.07098447531461716,0.05444784462451935,-0.09193640202283859,0.001877620816230774,0.15229924023151398
fou_008,-0.0016538654454052448,0.08166997134685516,0.06240098550915718,-0.1313096582889557,0.0011280328035354614,0.1267033964395523
fou_009,-0.0004678929108195007,0.05621727928519249,0.04486377537250519,-0.09246936440467834,0.002541482448577881,0.08383191376924515
fou_010,-0.0011405694531276822,0.06225048378109932,0.04835517704486847,-0.10419411957263947,-0.0012588798999786377,0.10228931158781052
fou_011,-0.0001841803314164281,0.05920513719320297,0.04740051180124283,-0.0942591205239296,-0.0013928264379501343,0.09458136558532715
fou_012,0.001719890278764069,0.06422264873981476,0.05080774426460266,-0.1049109548330307,0.003976151347160339,0.10869757831096649
fou_013,0.00130252365488559,0.06326737254858017,0.05116293579339981,-0.10083453357219696,0.002596326172351837,0.11028119921684265
fou_014,0.0034276978112757206,0.052201565355062485,0.04116727039217949,-0.09362048655748367,0.003915514796972275,0.08974692970514297
fou_015,-0.0014323353534564376,0.050081729888916016,0.0384378619492054,-0.07858434319496155,-0.0010100938379764557,0.08227251470088959
fou_016,-0.0040942104533314705,0.054446302354335785,0.04415310546755791,-0.10150370001792908,-0.003279712051153183,0.07520559430122375
fou_017,0.00022481902851723135,0.0591113343834877,0.046136971563100815,-0.10299365222454071,0.003231603652238846,0.09373351186513901
fou_018,-0.002893140073865652,0.05518845468759537,0.04395752772688866,-0.092342309653759,-0.001940995454788208,0.08228420466184616
fou_019,0.0013962042285129428,0.04854739084839821,0.03801901265978813,-0.09032417088747025,0.002772342413663864,0.0723208487033844
fou_020,-0.0031000766903162003,0.04442070052027702,0.03566213324666023,-0.07946676015853882,0.0007257536053657532,0.06673699617385864
fou_021,0.0022047495003789663,0.04957447573542595,0.039539750665426254,-0.07860087603330612,0.0030208155512809753,0.07654298841953278
fou_022,-0.0014169418718665838,0.04744049534201622,0.037304021418094635,-0.08559702336788177,0.002225629985332489,0.06996119022369385
fou_023,-0.0014671165263280272,0.05028517171740532,0.039871904999017715,-0.08830999583005905,0.0004273243248462677,0.07714670151472092
fou_024,0.0012927944771945477,0.043951403349637985,0.03564200922846794,-0.06868236511945724,0.0019506067037582397,0.07148930430412292
fou_025,0.0008468114538118243,0.04511701315641403,0.03470536321401596,-0.06978890299797058,-0.0007844008505344391,0.07060970366001129
fou_026,-0.000544327253010124,0.04363706335425377,0.03450998291373253,-0.08392789214849472,0.0029077641665935516,0.061476677656173706
fou_027,0.000916165066882968,0.046910468488931656,0.03758705034852028,-0.07838493585586548,0.00630917027592659,0.07045631110668182
fou_028,-0.0009355917572975159,0.04634355008602142,0.03591800853610039,-0.08329401910305023,0.000905260443687439,0.06761176139116287
fou_029,0.0020441303495317698,0.042567551136016846,0.033954836428165436,-0.07309877127408981,0.003238879144191742,0.06697862595319748
fou_030,-0.0033598216250538826,0.041659969836473465,0.033538952469825745,-0.06709789484739304,-0.0056686364114284515,0.06615826487541199
fou_031,-0.002042957581579685,0.041005611419677734,0.03260280191898346,-0.07328881323337555,-0.0008315928280353546,0.05935819074511528
fou_032,0.0028377927374094725,0.04291919991374016,0.033463142812252045,-0.07644332200288773,0.004452940076589584,0.06763815879821777
fou_033,0.0005358204361982644,0.04087580740451813,0.03223204240202904,-0.06992579996585846,0.0037330370396375656,0.06157444044947624
fou_034,-0.0025827425997704268,0.03898559510707855,0.03129004314541817,-0.06835031509399414,-0.004320293664932251,0.06585200130939484
fou_035,0.0011659679003059864,0.03987507522106171,0.03187846019864082,-0.0680602639913559,0.0017396733164787292,0.06241884082555771
fou_036,0.001957326428964734,0.039226070046424866,0.03176017850637436,-0.059224605560302734,0.0038786008954048157,0.06362482160329819
fou_037,-0.0016129069263115525,0.037894122302532196,0.029403993859887123,-0.07033383846282959,0.0013546235859394073,0.05203718692064285
fou_038,-0.002839840715751052,0.03972114622592926,0.031458839774131775,-0.07103702425956726,0.002847224473953247,0.05222582817077637
fou_039,0.00034726515877991915,0.03870315104722977,0.03125128895044327,-0.06344322115182877,-0.0009403638541698456,0.0596160851418972
fou_040,-0.0009753993363119662,0.03866364061832428,0.030244920402765274,-0.0655265673995018,0.0021982304751873016,0.05893818289041519
fou_041,0.0019885771907866,0.0343942865729332,0.02706717513501644,-0.056160856038331985,0.0041181184351444244,0.05055683106184006
fou_042,0.001498338533565402,0.03619985282421112,0.029041076079010963,-0.0631914809346199,0.003805961459875107,0.0579557791352272
fou_043,-0.005020918790251017,0.03674539551138878,0.028921417891979218,-0.07358259707689285,-0.0012474879622459412,0.04431157931685448
fou_044,-0.0028897046577185392,0.039635416120290756,0.032697893679142,-0.0728994756937027,-0.003030296415090561,0.0583597831428051
fou_045,-8.533350774087012e-05,0.036063287407159805,0.028552651405334473,-0.06749744713306427,0.0029805023223161697,0.053816091269254684
fou_046,0.0022518960759043694,0.03425213322043419,0.02759765461087227,-0.05529869720339775,0.005088452249765396,0.0561983585357666
fou_047,0.003401110414415598,0.035197913646698,0.02833673544228077,-0.0657118633389473,0.008882716298103333,0.05525384098291397
fou_048,-0.0002154052199330181,0.039100900292396545,0.03122195415198803,-0.0670485571026802,-0.00037684664130210876,0.06094242259860039
fou_049,0.002919311635196209,0.03740687668323517,0.0297166109085083,-0.05991587042808533,0.003585454076528549,0.06167314946651459
fou_050,0.0008794307941570878,0.03856545686721802,0.030905256047844887,-0.07194894552230835,0.004657415673136711,0.05608018487691879
fou_051,0.0018592380220070481,0.03925616294145584,0.03160897269845009,-0.06476986408233643,0.003430275246500969,0.06312882155179977
fou_052,0.0027237713802605867,0.038615692406892776,0.03133883327245712,-0.060161739587783813,0.0035138074308633804,0.06723985075950623
fou_053,-2.6841611543204635e-05,0.042209479957818985,0.03369878605008125,-0.07897793501615524,0.003642026335000992,0.062454137951135635
fou_054,-0.0006992254639044404,0.04363396763801575,0.03468036279082298,-0.07520285993814468,0.001604970544576645,0.07103831321001053
fou_055,1.190647526527755e-05,0.04127408191561699,0.033075615763664246,-0.07150638103485107,0.004229117184877396,0.06156088411808014
fou_056,-0.001289119478315115,0.047581277787685394,0.038317203521728516,-0.08375164121389389,0.0003530941903591156,0.0721898078918457
fou_057,0.005640357732772827,0.044811882078647614,0.03676407411694527,-0.06973874568939209,0.0053197480738162994,0.07494866847991943
fou_058,0.0020847260020673275,0.04403313249349594,0.03598343953490257,-0.07021181285381317,0.005630843341350555,0.07624540477991104
fou_059,0.00347964558750391,0.04566202685236931,0.03722410649061203,-0.07461120188236237,0.007419770583510399,0.06838913261890411
fou_060,0.0009919236181303859,0.049261413514614105,0.039158109575510025,-0.07270202040672302,-0.002888651564717293,0.08969402313232422
