epoch,cycle,sampling_phase,block,block_size,phi_raw,weight,aux_weight_policy
49,0,1,fou,76,0.11114965379238129,0.07845846563577652,positive_share
49,0,1,fac,216,0.9048371315002441,0.6387076377868652,positive_share
49,0,1,kar,64,0.22307753562927246,0.15746626257896423,positive_share
49,0,1,zer,47,0.1257997751235962,0.08879970759153366,positive_share
49,0,1,mor,6,0.05180465057492256,0.03656793385744095,positive_share
69,1,2,fou,76,0.1627453863620758,0.09748349338769913,positive_share
69,1,2,fac,216,0.973185658454895,0.5829322338104248,positive_share
69,1,2,kar,64,0.2316044270992279,0.13872963190078735,positive_share
69,1,2,zer,47,0.19984781742095947,0.1197076216340065,positive_share
69,1,2,mor,6,0.10208285599946976,0.06114700436592102,positive_share
89,2,3,fou,76,0.12562142312526703,0.07601331919431686,positive_share
89,2,3,fac,216,0.9748399257659912,0.5898740887641907,positive_share
89,2,3,kar,64,0.24605897068977356,0.14888988435268402,positive_share
89,2,3,zer,47,0.19010302424430847,0.11503103375434875,positive_share
89,2,3,mor,6,0.11600038409233093,0.0701916441321373,positive_share
109,3,4,fou,76,0.13989804685115814,0.08066163957118988,positive_share
109,3,4,fac,216,1.0323729515075684,0.5952398777008057,positive_share
109,3,4,kar,64,0.23939716815948486,0.1380302906036377,positive_share
109,3,4,zer,47,0.19982695579528809,0.11521511524915695,positive_share
109,3,4,mor,6,0.12288632988929749,0.07085311412811279,positive_share
129,4,5,fou,76,0.11100791394710541,0.06086199730634689,positive_share
129,4,5,fac,216,1.1328158378601074,0.6210857629776001,positive_share
129,4,5,kar,64,0.2625766694545746,0.14396217465400696,positive_share
129,4,5,zer,47,0.21168789267539978,0.11606152355670929,positive_share
129,4,5,mor,6,0.1058398187160492,0.05802850052714348,positive_share
169,5,6,fou,76,0.11151744425296783,0.06016458943486214,positive_share
169,5,6,fac,216,1.1677628755569458,0.6300178170204163,positive_share
169,5,6,kar,64,0.27528059482574463,0.14851617813110352,positive_share
169,5,6,zer,47,0.20110036432743073,0.1084953248500824,positive_share
169,5,6,mor,6,0.09787817299365997,0.05280609056353569,positive_share
