node_id,mask,coalition_size,c_value,mean,second_moment,variance,effective_count,effective_count_pre,blend_weight,probability,n_new,global_progress,epoch,cycle,sampling_phase,run_id,training_type,shapley_tactic
0,0,0,1.0,-1.2377829551696775,1.6735509634017944,0.1414443254470825,32.0,0.0,1.0,0.1542907506227493,32,0.0,49,0,1,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
1,10000,1,0.4000000059604645,-1.3762428760528564,2.092803239822388,0.198758840560913,32.0,0.0,1.0,0.0736852660775184,32,0.0,49,0,1,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
2,1000,1,0.4000000059604645,-0.4679315090179443,0.2380750030279159,0.0191151052713394,32.0,0.0,1.0,0.0235409121960401,32,0.0,49,0,1,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
3,11000,2,0.2000000029802322,-0.344413012266159,0.1388752162456512,0.0202548950910568,32.0,0.0,1.0,0.012601607479155,32,0.0,49,0,1,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
4,100,1,0.4000000059604645,-1.1163071393966677,1.3956212997436523,0.1494796276092529,32.0,0.0,1.0,0.0640338957309722,32,0.0,49,0,1,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
5,10100,2,0.2000000029802322,-1.0664740800857544,1.3332388401031494,0.1958718299865722,32.0,0.0,1.0,0.0370777249336242,32,0.0,49,0,1,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
6,1100,2,0.2000000029802322,-0.2610587477684021,0.0861136317253112,0.0179619640111923,32.0,0.0,1.0,0.0119252176955342,32,0.0,49,0,1,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
7,11100,3,0.2000000029802322,-0.1816523373126983,0.0458888709545135,0.012891300022602,32.0,0.0,1.0,0.010255535133183,32,0.0,49,0,1,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
8,10,1,0.4000000059604645,-1.2134358882904053,1.63925039768219,0.1668237447738647,32.0,0.0,1.0,0.0675904750823974,32,0.0,49,0,1,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
9,10010,2,0.2000000029802322,-1.120661735534668,1.407695770263672,0.1518130302429199,32.0,0.0,1.0,0.032761987298727,32,0.0,49,0,1,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
10,1010,2,0.2000000029802322,-0.3225473165512085,0.1328347027301788,0.0287979319691658,32.0,0.0,1.0,0.0148335564881563,32,0.0,49,0,1,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
11,11010,3,0.2000000029802322,-0.2163936793804168,0.0584949180483818,0.0116686932742595,32.0,0.0,1.0,0.0098057081922888,32,0.0,49,0,1,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
12,110,2,0.2000000029802322,-1.0178992748260498,1.1508677005767822,0.1147487163543701,32.0,0.0,1.0,0.0286138597875833,32,0.0,49,0,1,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
13,10110,3,0.2000000029802322,-0.873153567314148,0.8700594902038574,0.1076623201370239,32.0,0.0,1.0,0.0277476124465465,32,0.0,49,0,1,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
14,1110,3,0.2000000029802322,-0.132799357175827,0.0250272266566753,0.0073915570974349,32.0,0.0,1.0,0.0080084362998604,32,0.0,49,0,1,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
15,11110,4,0.4000000059604645,-0.0739843845367431,0.0106321480125188,0.0051584588363766,32.0,0.0,1.0,0.0127096297219395,32,0.0,49,0,1,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
16,1,1,0.4000000059604645,-1.3054451942443848,2.0018510818481445,0.297663927078247,32.0,0.0,1.0,0.0899500623345375,32,0.0,49,0,1,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
17,10001,2,0.2000000029802322,-1.1950995922088623,1.6106767654418943,0.1824136972427368,32.0,0.0,1.0,0.035816241055727,32,0.0,49,0,1,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
18,1001,2,0.2000000029802322,-0.3516340553760528,0.149591863155365,0.0259453579783439,32.0,0.0,1.0,0.0141305522993206,32,0.0,49,0,1,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
19,11001,3,0.2000000029802322,-0.2844981551170349,0.0916812345385551,0.0107420310378074,32.0,0.0,1.0,0.0094488263130187,32,0.0,49,0,1,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
20,101,2,0.2000000029802322,-0.996047019958496,1.1626640558242798,0.1705543994903564,32.0,0.0,1.0,0.0346654653549194,32,0.0,49,0,1,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
21,10101,3,0.2000000029802322,-0.9105414748191832,1.0112872123718262,0.1822014451026916,32.0,0.0,1.0,0.0357959792017936,32,0.0,49,0,1,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
22,1101,3,0.2000000029802322,-0.1644083857536316,0.0372930988669395,0.010262981057167,32.0,0.0,1.0,0.0092582860961556,32,0.0,49,0,1,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
23,11101,4,0.4000000059604645,-0.0999462306499481,0.0151420785114169,0.0051528299227356,32.0,0.0,1.0,0.0127032380551099,32,0.0,49,0,1,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
24,11,2,0.2000000029802322,-1.1387757062911987,1.436497688293457,0.1396875381469726,32.0,0.0,1.0,0.0314671620726585,32,0.0,49,0,1,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
25,10011,3,0.2000000029802322,-0.9866247177124025,1.0956764221191406,0.1222481131553649,32.0,0.0,1.0,0.0295019280165433,32,0.0,49,0,1,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
26,1011,3,0.2000000029802322,-0.270121157169342,0.0825132802128791,0.0095478370785713,32.0,0.0,1.0,0.0089653646573424,32,0.0,49,0,1,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
27,11011,4,0.4000000059604645,-0.1726146340370178,0.0343865044414997,0.0045906919986009,32.0,0.0,1.0,0.0120464377105236,32,0.0,49,0,1,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
28,111,3,0.2000000029802322,-0.8394933342933655,0.8040230870246887,0.0992740392684936,32.0,0.0,1.0,0.026684496551752,32,0.0,49,0,1,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
29,10111,4,0.4000000059604645,-0.9087637066841124,0.9163177013397216,0.0904662013053894,32.0,0.0,1.0,0.0500372759997844,32,0.0,49,0,1,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
30,1111,4,0.4000000059604645,-0.0547930188477039,0.0054381033405661,0.0024358283262699,32.0,0.0,1.0,0.009046490304172,32,0.0,49,0,1,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
31,11111,5,1.0,0.0,0.0,0.0,32.0,0.0,1.0,0.0010000000474974,32,0.0,49,0,1,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
0,0,0,1.0,-1.3925663232803345,2.2462966442108154,0.3070557117462158,256.0,32.0,0.8999999761581421,0.1992984414100647,288,0.0,69,1,2,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
1,10000,1,0.4000000059604645,-1.2677761316299438,1.8444222211837769,0.2371659278869629,192.0,32.0,0.8333333134651184,0.0707102864980697,160,0.0,69,1,2,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
2,1000,1,0.4000000059604645,-0.4420213103294372,0.2213258743286132,0.0259430408477783,64.0,32.0,0.5,0.0240558497607707,32,0.0,69,1,2,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
3,11000,2,0.2000000029802322,-0.344413012266159,0.1388752162456512,0.0202548950910568,32.0,0.0,1.0,0.0111860474571585,0,0.0,69,1,2,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
4,100,1,0.4000000059604645,-1.1082582473754885,1.3932121992111206,0.164975881576538,128.0,32.0,0.75,0.0591407865285873,96,0.0,69,1,2,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
5,10100,2,0.2000000029802322,-1.0630669593811035,1.3386934995651243,0.2085821628570556,96.0,32.0,0.6666666865348816,0.0336873158812522,64,0.0,69,1,2,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
6,1100,2,0.2000000029802322,-0.2489623725414276,0.0840573385357856,0.0220750756561756,64.0,32.0,0.5,0.011633881367743,32,0.0,69,1,2,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
7,11100,3,0.2000000029802322,-0.1581648290157318,0.0359298512339592,0.0109137389808893,64.0,32.0,0.5,0.0084770023822784,32,0.0,69,1,2,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
8,10,1,0.4000000059604645,-1.2351810932159424,1.7531805038452148,0.2275081872940063,96.0,32.0,0.6666666865348816,0.0692761838436126,64,0.0,69,1,2,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
9,10010,2,0.2000000029802322,-1.0927491188049316,1.4140844345092771,0.2199838161468505,96.0,32.0,0.6666666865348816,0.0345688201487064,64,0.0,69,1,2,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
10,1010,2,0.2000000029802322,-0.3225473165512085,0.1328347027301788,0.0287979319691658,32.0,0.0,1.0,0.0131456675007939,0,0.0,69,1,2,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
11,11010,3,0.2000000029802322,-0.2163936793804168,0.0584949180483818,0.0116686932742595,32.0,0.0,1.0,0.0087312879040837,0,0.0,69,1,2,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
12,110,2,0.2000000029802322,-0.9343889355659484,1.0096867084503174,0.1366040110588073,96.0,32.0,0.6666666865348816,0.0274528469890356,64,0.0,69,1,2,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
13,10110,3,0.2000000029802322,-0.904080867767334,0.9199012517929076,0.1025390625,64.0,32.0,0.5,0.0239184591919183,32,0.0,69,1,2,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
14,1110,3,0.2000000029802322,-0.132799357175827,0.0250272266566753,0.0073915570974349,32.0,0.0,1.0,0.0071533084847033,0,0.0,69,1,2,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
15,11110,4,0.4000000059604645,-0.0596385672688484,0.0089104669168591,0.0053537082858383,96.0,32.0,0.6666666865348816,0.0114736491814255,64,0.0,69,1,2,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
16,1,1,0.4000000059604645,-1.2749816179275513,1.8721989393234253,0.246620774269104,96.0,32.0,0.6666666865348816,0.0720862373709678,64,0.0,69,1,2,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
17,10001,2,0.2000000029802322,-1.2516913414001465,1.7687371969223022,0.2020059823989868,64.0,32.0,0.5,0.0331679061055183,32,0.0,69,1,2,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
18,1001,2,0.2000000029802322,-0.3778556585311889,0.1733238399028778,0.030548945069313,64.0,32.0,0.5,0.0135094663128256,32,0.0,69,1,2,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
19,11001,3,0.2000000029802322,-0.2844981551170349,0.0916812345385551,0.0107420310378074,32.0,0.0,1.0,0.0084179500117897,0,0.0,69,1,2,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
20,101,2,0.2000000029802322,-0.9923675060272216,1.1254723072052002,0.1406790614128112,64.0,32.0,0.5,0.0278445053845644,32,0.0,69,1,2,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
21,10101,3,0.2000000029802322,-0.937512218952179,1.106029033660889,0.2270998954772949,160.0,32.0,0.800000011920929,0.0351074412465095,128,0.0,69,1,2,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
22,1101,3,0.2000000029802322,-0.1644083857536316,0.0372930988669395,0.010262981057167,32.0,0.0,1.0,0.0082506584003567,0,0.0,69,1,2,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
23,11101,4,0.4000000059604645,-0.096542865037918,0.0145898479968309,0.0052693234756588,64.0,32.0,0.5,0.0113907800987362,32,0.0,69,1,2,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
24,11,2,0.2000000029802322,-1.1107794046401978,1.441408634185791,0.2075777053833007,96.0,32.0,0.6666666865348816,0.0336085148155689,64,0.0,69,1,2,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
25,10011,3,0.2000000029802322,-1.0668132305145264,1.3508105278015137,0.2127200365066528,64.0,32.0,0.5,0.0340099520981311,32,0.0,69,1,2,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
26,1011,3,0.2000000029802322,-0.270121157169342,0.0825132802128791,0.0095478370785713,32.0,0.0,1.0,0.007993477396667,0,0.0,69,1,2,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
27,11011,4,0.4000000059604645,-0.1690460592508316,0.0340704433619976,0.0054938737303018,128.0,32.0,0.75,0.0116098690778017,96,0.0,69,1,2,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
28,111,3,0.2000000029802322,-0.883015513420105,0.910279393196106,0.1305630207061767,64.0,32.0,0.5,0.0268613249063491,32,0.0,69,1,2,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
29,10111,4,0.4000000059604645,-0.864409327507019,0.8800212144851685,0.1328177452087402,96.0,32.0,0.6666666865348816,0.0531673431396484,64,0.0,69,1,2,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
30,1111,4,0.4000000059604645,-0.0547930188477039,0.0054381033405661,0.0024358283262699,32.0,0.0,1.0,0.0080647049471735,0,0.0,69,1,2,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
31,11111,5,1.0,0.0,0.0,0.0,32.0,0.0,1.0,0.0010000000474974,0,0.0,69,1,2,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
0,0,0,1.0,-1.528691053390503,2.8284969329833984,0.4916005134582519,256.0,256.0,0.529411792755127,0.2063792645931244,288,0.0,89,2,3,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
1,10000,1,0.4000000059604645,-1.4254088401794434,2.4810681343078613,0.4492778778076172,256.0,192.0,0.5384615659713745,0.0795358419418335,224,0.0,89,2,3,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
2,1000,1,0.4000000059604645,-0.4529598355293274,0.2389998435974121,0.0338272303342819,96.0,64.0,0.3333333432674408,0.022549819201231,32,0.0,89,2,3,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
3,11000,2,0.2000000029802322,-0.344413012266159,0.1388752162456512,0.0202548950910568,32.0,0.0,1.0,0.0093376841396093,0,0.0,89,2,3,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
4,100,1,0.4000000059604645,-1.232828140258789,1.8041043281555176,0.2842390537261963,192.0,128.0,0.3333333432674408,0.0634672343730926,64,0.0,89,2,3,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
5,10100,2,0.2000000029802322,-1.1014748811721802,1.5519438982009888,0.3386969566345215,224.0,96.0,0.5714285969734192,0.0350946374237537,128,0.0,89,2,3,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
6,1100,2,0.2000000029802322,-0.2489623725414276,0.0840573385357856,0.0220750756561756,64.0,32.0,0.5,0.0097042536363005,0,0.0,89,2,3,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
7,11100,3,0.2000000029802322,-0.1581648290157318,0.0359298512339592,0.0109137389808893,64.0,32.0,0.5,0.0071202227845788,0,0.0,89,2,3,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
8,10,1,0.4000000059604645,-1.272087335586548,1.923010230064392,0.3048040866851806,128.0,96.0,0.25,0.0656875669956207,32,0.0,89,2,3,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
9,10010,2,0.2000000029802322,-1.1686999797821045,1.6358129978179932,0.2699533700942993,128.0,96.0,0.25,0.0314386077225208,32,0.0,89,2,3,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
10,1010,2,0.2000000029802322,-0.3066287338733673,0.1165910884737968,0.0225699096918106,64.0,32.0,0.5,0.0098012704402208,32,0.0,89,2,3,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
11,11010,3,0.2000000029802322,-0.211692675948143,0.0570712611079216,0.0122574716806411,64.0,32.0,0.5,0.0074860588647425,32,0.0,89,2,3,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
12,110,2,0.2000000029802322,-0.9629648327827454,1.0975687503814695,0.1702674627304077,128.0,96.0,0.25,0.0251738745719194,32,0.0,89,2,3,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
13,10110,3,0.2000000029802322,-0.97443026304245,1.090501308441162,0.1409869790077209,96.0,64.0,0.3333333432674408,0.0229973271489143,32,0.0,89,2,3,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
14,1110,3,0.2000000029802322,-0.132799357175827,0.0250272266566753,0.0073915570974349,32.0,0.0,1.0,0.0060367272235453,0,0.0,89,2,3,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
15,11110,4,0.4000000059604645,-0.0596385672688484,0.0089104669168591,0.0053537082858383,96.0,32.0,0.6666666865348816,0.0095730973407626,0,0.0,89,2,3,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
16,1,1,0.4000000059604645,-1.465983748435974,2.639749526977539,0.4906411170959472,256.0,96.0,0.625,0.0830715075135231,160,0.0,89,2,3,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
17,10001,2,0.2000000029802322,-1.3408290147781372,2.1176600456237797,0.3198375701904297,96.0,64.0,0.3333333432674408,0.0341318100690841,32,0.0,89,2,3,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
18,1001,2,0.2000000029802322,-0.3778556585311889,0.1733238399028778,0.030548945069313,64.0,32.0,0.5,0.0112394941970705,0,0.0,89,2,3,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
19,11001,3,0.2000000029802322,-0.3078958094120025,0.1170935481786727,0.0222937166690826,64.0,32.0,0.5,0.0097472527995705,32,0.0,89,2,3,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
20,101,2,0.2000000029802322,-1.1158676147460938,1.634446144104004,0.3892855644226074,160.0,64.0,0.6000000238418579,0.037552285939455,96,0.0,89,2,3,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
21,10101,3,0.2000000029802322,-0.98063725233078,1.2220807075500488,0.2604312896728515,224.0,160.0,0.2857142984867096,0.0308969598263502,64,0.0,89,2,3,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
22,1101,3,0.2000000029802322,-0.1515011936426162,0.0324034839868545,0.0094508714973926,64.0,32.0,0.5,0.0066952966153621,32,0.0,89,2,3,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
23,11101,4,0.4000000059604645,-0.096542865037918,0.0145898479968309,0.0052693234756588,64.0,32.0,0.5,0.0095052644610404,0,0.0,89,2,3,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
24,11,2,0.2000000029802322,-1.2193350791931152,1.76629638671875,0.2795183658599853,160.0,96.0,0.4000000059604645,0.0319731645286083,64,0.0,89,2,3,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
25,10011,3,0.2000000029802322,-1.1816997528076172,1.7727601528167725,0.3763458728790283,160.0,64.0,0.6000000238418579,0.0369396619498729,96,0.0,89,2,3,shapley-20260606T022038Z-fbbea9f0,shapley,baseline
