run_id,training_type,shapley_tactic,latent_dim,started_at,ended_at,duration_sec,epochs,final_loss,final_recon,final_recon_base,final_pix_recon,final_aux_recon_base,final_kl,final_val_loss,final_val_recon,final_val_recon_base,final_val_pix_recon,final_val_aux_recon_base,final_val_kl
baseline-20260606T021950Z-7838bbb3,baseline,none,8,2026-06-06T02:19:37.688012+00:00,2026-06-06T02:19:50.301515+00:00,12.614395000000513,200,1.2441085747310094,0.7500050238200596,0.7500050238200596,0.4071823401110513,0.4285283386707306,5.2600628307887485,1.0681449174880981,0.599666029214859,0.599666029214859,0.3173007518053055,0.3529566079378128,4.987270832061768
pix_only-20260606T022013Z-0b773c5f,pix_only,none,8,2026-06-06T02:20:00.989833+00:00,2026-06-06T02:20:13.764687+00:00,12.774999499997648,200,0.6744241203580584,0.39331169213567463,0.39331169213567463,0.39331169213567463,1.0746184757777624,5.264834540230887,0.5694052278995514,0.3026775121688843,0.3026775121688843,0.3026775121688843,1.0666596293449402,4.995429039001465
shapley-20260606T022038Z-fbbea9f0,shapley,baseline,8,2026-06-06T02:20:24.584045+00:00,2026-06-06T02:20:38.298404+00:00,13.71859140000015,200,1.2141422373907906,0.713138997554779,0.7685860480581012,0.4093685405594962,0.4490218928882054,5.242149080548968,1.0780367851257324,0.5985738933086395,0.5985738635063171,0.3137032836675644,0.35608823597431183,5.016765832901001
shapley-20260606T022102Z-d00330e9,shapley,marginal,8,2026-06-06T02:20:48.912197+00:00,2026-06-06T02:21:02.531881+00:00,13.61997170000177,200,1.2028730767113822,0.6989855170249939,0.7529370869909014,0.4065563806465694,0.4329758754798344,5.268715994698661,1.0816973447799683,0.6019934415817261,0.6019934415817261,0.3184165209531784,0.3544711470603943,5.015848875045776
shapley-20260606T022126Z-8a3e9600,shapley,conditional,8,2026-06-06T02:21:13.253211+00:00,2026-06-06T02:21:26.976469+00:00,13.729576800000359,200,1.2415094716208321,0.7365689958844867,0.7884161983217511,0.4185299277305603,0.46235781482287813,5.26814992087228,1.0837534070014954,0.6028550267219543,0.6028550267219543,0.31648415327072144,0.35796359181404114,5.017313480377197
