run_id,shapley_tactic,sampling_phase,mean_variance,max_variance,mean_effective_count
shapley-20260606T022038Z-fbbea9f0,baseline,1,0.08446966433984922,0.297663927078247,32.0
shapley-20260606T022038Z-fbbea9f0,baseline,2,0.10347495135647473,0.3070557117462158,80.0
shapley-20260606T022038Z-fbbea9f0,baseline,3,0.15957800625619709,0.4916005134582519,116.0
shapley-20260606T022038Z-fbbea9f0,baseline,4,0.2501438448452972,1.008331537246704,145.0
shapley-20260606T022038Z-fbbea9f0,baseline,5,0.3117243094966397,1.2668962478637695,165.0
shapley-20260606T022038Z-fbbea9f0,baseline,6,0.37102220537053654,1.621381759643555,171.42942428588867
shapley-20260606T022102Z-d00330e9,marginal,1,0.16515625538886522,0.5599761009216309,32.0
shapley-20260606T022102Z-d00330e9,marginal,2,0.1966162195021752,0.646369457244873,76.87228965759277
shapley-20260606T022102Z-d00330e9,marginal,3,0.22424386852071618,0.6142580509185791,114.87809467315674
shapley-20260606T022102Z-d00330e9,marginal,4,0.2973225371970329,0.986642837524414,141.90711975097656
shapley-20260606T022102Z-d00330e9,marginal,5,0.3901538363716099,1.043201923370361,164.9187297821045
shapley-20260606T022102Z-d00330e9,marginal,6,0.4494724866235629,1.2215886116027832,181.13512480258942
shapley-20260606T022126Z-8a3e9600,conditional,1,0.10449743144272357,0.3949082493782043,32.0
shapley-20260606T022126Z-8a3e9600,conditional,2,0.10075113049970237,0.3124510049819946,79.0
shapley-20260606T022126Z-8a3e9600,conditional,3,0.1047196911385981,0.321242094039917,116.0
shapley-20260606T022126Z-8a3e9600,conditional,4,0.11519986756320574,0.3572389483451843,142.0
shapley-20260606T022126Z-8a3e9600,conditional,5,0.12267328910820648,0.3709971308708191,162.0
shapley-20260606T022126Z-8a3e9600,conditional,6,0.1256684563850285,0.4032081365585327,173.1315200328827
