hook,seconds,calls
KLBetaSchedulerCallback.on_train_begin,1.3499999113264494e-05,1
KLBetaSchedulerCallback.on_epoch_begin,0.0003000999877258437,200
KLBetaSchedulerCallback.on_batch_begin,0.002841700066710473,1400
KLBetaSchedulerCallback.on_batch_end,0.0034865999696194194,1400
KLBetaSchedulerCallback.on_epoch_end,0.002757700000074692,200
KLBetaSchedulerCallback.on_train_end,1.5999994502635673e-06,1
