hook,seconds,calls
KLBetaSchedulerCallback.on_train_begin,1.550000160932541e-05,1
KLBetaSchedulerCallback.on_epoch_begin,0.0003809999725490343,200
KLBetaSchedulerCallback.on_batch_begin,0.00244840003142599,1400
KLBetaSchedulerCallback.on_batch_end,0.002966599971841788,1400
KLBetaSchedulerCallback.on_epoch_end,0.002780699996947078,200
KLBetaSchedulerCallback.on_train_end,1.6000012692529708e-06,1
