epoch_start,epoch_end,phase,cycle,duration_sec,num_batches,num_samples,num_node_groups,tactic
49,49,B,0,0.13263129999904777,,1024,32,baseline
69,69,B,1,0.05256529999678605,,1600,50,baseline
89,89,B,2,0.045395799999823794,,1600,50,baseline
109,109,B,3,0.04418140000052517,,1600,50,baseline
129,129,B,4,0.04784129999825382,,1600,50,baseline
169,169,B,5,0.04235519999929238,,1600,50,baseline
