node_id,mask,coalition_size,c_value,mean,second_moment,variance,effective_count,effective_count_pre,blend_weight,probability,n_new,global_progress,epoch,cycle,sampling_phase,run_id,training_type,shapley_tactic
0,0,0,1.0,-1.3635075092315674,2.105110883712769,0.2459582090377807,32.0,0.0,1.0,0.1820708513259887,32,0.0,49,0,1,shapley-20260606T031216Z-7c79e0f3,shapley,baseline
1,10000,1,0.4000000059604645,-1.2644692659378052,1.7203009128570557,0.1214183568954467,32.0,0.0,1.0,0.0518885515630245,32,0.0,49,0,1,shapley-20260606T031216Z-7c79e0f3,shapley,baseline
2,1000,1,0.4000000059604645,-0.5440076589584351,0.3398095369338989,0.0438652038574218,32.0,0.0,1.0,0.0315870754420757,32,0.0,49,0,1,shapley-20260606T031216Z-7c79e0f3,shapley,baseline
3,11000,2,0.2000000029802322,-0.4357467293739319,0.2279477268457412,0.0380725115537643,32.0,0.0,1.0,0.0152479922398924,32,0.0,49,0,1,shapley-20260606T031216Z-7c79e0f3,shapley,baseline
4,100,1,0.4000000059604645,-1.1893184185028076,1.5983352661132812,0.1838569641113281,32.0,0.0,1.0,0.063620701432228,32,0.0,49,0,1,shapley-20260606T031216Z-7c79e0f3,shapley,baseline
5,10100,2,0.2000000029802322,-0.8073543310165405,0.7742804288864136,0.1224594116210937,32.0,0.0,1.0,0.0265531204640865,32,0.0,49,0,1,shapley-20260606T031216Z-7c79e0f3,shapley,baseline
6,1100,2,0.2000000029802322,-0.3265906572341919,0.1303994357585907,0.0237379819154739,32.0,0.0,1.0,0.0122504476457834,32,0.0,49,0,1,shapley-20260606T031216Z-7c79e0f3,shapley,baseline
7,11100,3,0.2000000029802322,-0.1845908463001251,0.0483128316700458,0.0142390504479408,32.0,0.0,1.0,0.009713415056467,32,0.0,49,0,1,shapley-20260606T031216Z-7c79e0f3,shapley,baseline
8,10,1,0.4000000059604645,-1.273014783859253,1.7503249645233154,0.1297583580017089,32.0,0.0,1.0,0.0536072440445423,32,0.0,49,0,1,shapley-20260606T031216Z-7c79e0f3,shapley,baseline
9,10010,2,0.2000000029802322,-1.061007738113403,1.3273322582244873,0.2015948295593261,32.0,0.0,1.0,0.0337859317660331,32,0.0,49,0,1,shapley-20260606T031216Z-7c79e0f3,shapley,baseline
10,1010,2,0.2000000029802322,-0.3221167325973511,0.124321699142456,0.020562507212162,32.0,0.0,1.0,0.011470946483314,32,0.0,49,0,1,shapley-20260606T031216Z-7c79e0f3,shapley,baseline
11,11010,3,0.2000000029802322,-0.2245442271232605,0.0572002753615379,0.0067801661789417,32.0,0.0,1.0,0.0070126801729202,32,0.0,49,0,1,shapley-20260606T031216Z-7c79e0f3,shapley,baseline
12,110,2,0.2000000029802322,-0.9527928829193116,0.9866236448287964,0.078809380531311,32.0,0.0,1.0,0.0214991979300975,32,0.0,49,0,1,shapley-20260606T031216Z-7c79e0f3,shapley,baseline
13,10110,3,0.2000000029802322,-0.8319066762924194,0.8208728432655334,0.1288041472434997,32.0,0.0,1.0,0.0272067282348871,32,0.0,49,0,1,shapley-20260606T031216Z-7c79e0f3,shapley,baseline
14,1110,3,0.2000000029802322,-0.1226331740617752,0.0274080075323581,0.012369112111628,32.0,0.0,1.0,0.009121143259108,32,0.0,49,0,1,shapley-20260606T031216Z-7c79e0f3,shapley,baseline
15,11110,4,0.4000000059604645,-0.0518021211028099,0.0058915102854371,0.0032080505043268,32.0,0.0,1.0,0.0092717707157135,32,0.0,49,0,1,shapley-20260606T031216Z-7c79e0f3,shapley,baseline
16,1,1,0.4000000059604645,-1.3537793159484863,2.3204517364501958,0.487733244895935,32.0,0.0,1.0,0.1029926985502243,32,0.0,49,0,1,shapley-20260606T031216Z-7c79e0f3,shapley,baseline
17,10001,2,0.2000000029802322,-1.158536672592163,1.5829743146896362,0.2407671213150024,32.0,0.0,1.0,0.036829974502325,32,0.0,49,0,1,shapley-20260606T031216Z-7c79e0f3,shapley,baseline
