epoch,cycle,sampling_phase,block,block_size,phi_raw,weight,aux_weight_policy
49,0,1,fou,76,0.13527388870716095,0.09840216487646103,positive_share
49,0,1,fac,216,0.842773973941803,0.61305832862854,positive_share
49,0,1,kar,64,0.22016121447086334,0.1601516753435135,positive_share
49,0,1,zer,47,0.11119048297405243,0.0808831974864006,positive_share
49,0,1,mor,6,0.06530485302209854,0.04750465229153633,positive_share
69,1,2,fou,76,0.11418256908655167,0.0824730321764946,positive_share
69,1,2,fac,216,0.8688826560974121,0.6275860667228699,positive_share
69,1,2,kar,64,0.21446359157562256,0.15490511059761047,positive_share
69,1,2,zer,47,0.12823547422885895,0.09262331575155258,positive_share
69,1,2,mor,6,0.05871942266821861,0.04241250455379486,positive_share
89,2,3,fou,76,0.09199147671461105,0.06352705508470535,positive_share
89,2,3,fac,216,0.9088097214698792,0.627601683139801,positive_share
89,2,3,kar,64,0.23450222611427307,0.16194148361682892,positive_share
89,2,3,zer,47,0.1366194784641266,0.0943460613489151,positive_share
89,2,3,mor,6,0.07614479959011078,0.0525837317109108,positive_share
109,3,4,fou,76,0.11882529407739639,0.07074151933193207,positive_share
109,3,4,fac,216,1.0410857200622559,0.6198005676269531,positive_share
109,3,4,kar,64,0.27102699875831604,0.16135336458683014,positive_share
109,3,4,zer,47,0.15126876533031464,0.09005643427371979,positive_share
109,3,4,mor,6,0.09750417619943619,0.05804818868637085,positive_share
129,4,5,fou,76,0.13496693968772888,0.07410817593336105,positive_share
129,4,5,fac,216,1.1286309957504272,0.6197131872177124,positive_share
129,4,5,kar,64,0.3064408302307129,0.16826173663139343,positive_share
129,4,5,zer,47,0.15658412873744965,0.08597782999277115,positive_share
129,4,5,mor,6,0.09459224343299866,0.05193908140063286,positive_share
169,5,6,fou,76,0.14103567600250244,0.07499778270721436,positive_share
169,5,6,fac,216,1.185767650604248,0.6305493116378784,positive_share
169,5,6,kar,64,0.29699620604515076,0.1579320877790451,positive_share
169,5,6,zer,47,0.1749250590801239,0.09301896393299103,positive_share
169,5,6,mor,6,0.08180657774209976,0.0435018464922905,positive_share
