epoch_start,epoch_end,phase,cycle,duration_sec,num_batches,num_samples,num_node_groups,tactic
49,49,B,0,0.14782679999916581,,1024,32,conditional
69,69,B,1,0.08090380000066943,,1600,50,conditional
89,89,B,2,0.07478420000188635,,1600,50,conditional
109,109,B,3,0.08313110000017332,,1600,50,conditional
129,129,B,4,0.09395880000010948,,1600,50,conditional
169,169,B,5,0.0730801000026986,,1600,50,conditional
