epoch,cycle,sampling_phase,block,block_size,phi_raw,weight,aux_weight_policy
49,0,1,fou,76,0.07079055160284042,0.05355427786707878,positive_share
49,0,1,fac,216,0.8904628753662109,0.6736505627632141,positive_share
49,0,1,kar,64,0.1832236498594284,0.13861185312271118,positive_share
49,0,1,zer,47,0.10538914054632187,0.07972870767116547,positive_share
49,0,1,mor,6,0.07198074460029602,0.05445467680692673,positive_share
69,1,2,fou,76,0.09927591681480408,0.0709252804517746,positive_share
69,1,2,fac,216,0.9051746129989624,0.6466801166534424,positive_share
69,1,2,kar,64,0.20137140154838562,0.1438649296760559,positive_share
69,1,2,zer,47,0.13073983788490295,0.09340391308069229,positive_share
69,1,2,mor,6,0.0631636381149292,0.04512573406100273,positive_share
89,2,3,fou,76,0.09197971224784851,0.05889851972460747,positive_share
89,2,3,fac,216,0.9938462376594543,0.6364020109176636,positive_share
89,2,3,kar,64,0.25288820266723633,0.16193506121635437,positive_share
89,2,3,zer,47,0.1724184900522232,0.11040689051151276,positive_share
89,2,3,mor,6,0.05053158849477768,0.03235752508044243,positive_share
109,3,4,fou,76,0.11294464766979218,0.06366422027349472,positive_share
109,3,4,fac,216,1.081787109375,0.6097777485847473,positive_share
109,3,4,kar,64,0.31123223900794983,0.17543423175811768,positive_share
109,3,4,zer,47,0.19690389931201935,0.11099006235599518,positive_share
109,3,4,mor,6,0.0711999386548996,0.04013371840119362,positive_share
129,4,5,fou,76,0.11768165230751038,0.062178969383239746,positive_share
129,4,5,fac,216,1.1518458127975464,0.6085960268974304,positive_share
129,4,5,kar,64,0.31824004650115967,0.16814717650413513,positive_share
129,4,5,zer,47,0.21275153756141663,0.11241064965724945,positive_share
129,4,5,mor,6,0.09210891276597977,0.04866720363497734,positive_share
169,5,6,fou,76,0.09141431748867035,0.04641268402338028,positive_share
169,5,6,fac,216,1.2172746658325195,0.6180321574211121,positive_share
169,5,6,kar,64,0.3419422209262848,0.17361018061637878,positive_share
169,5,6,zer,47,0.22997908294200897,0.11676449328660965,positive_share
169,5,6,mor,6,0.08898742496967316,0.04518050700426102,positive_share
