epoch_start,epoch_end,phase,cycle,duration_sec,num_batches,num_samples,num_node_groups,tactic
49,49,B,0,0.14202819999991334,,1024,32,baseline
69,69,B,1,0.0572135000002163,,1600,50,baseline
89,89,B,2,0.047480999999606865,,1600,50,baseline
109,109,B,3,0.05048039999928733,,1600,50,baseline
129,129,B,4,0.04933239999991201,,1600,50,baseline
169,169,B,5,0.046232600001530955,,1600,50,baseline
