loss,recon,recon_base,pix_recon,aux_recon_base,kl,val_loss,val_recon,val_recon_base,val_pix_recon,val_aux_recon_base,val_kl,phase,logical_epoch,advance_epoch_controls,dynamic_aux_step,beta,aux_loss_weight,lr,epoch_duration_sec,elapsed_train_sec,kl_target,kl_target_final,next_beta,kl_controller_advanced,cycle,sampling_phase,epoch
1.7310486691338676,1.7310486691338676,1.731048652103969,0.9708972658429827,0.9501892157963344,5.039133615791798,1.5338329076766968,1.5338329076766968,1.533832848072052,0.8628590404987335,0.8387172818183899,20.804898262023926,A,0,True,False,0.0,0.8,0.001,0.25164070000028005,0.25164070000028005,50.0,5.0,0.0,True,0,0,0
1.3776537009647913,1.3776537009647913,1.37765371799469,0.7752942272594997,0.7529493314879281,30.97016361781529,1.204330027103424,1.204330027103424,1.204330027103424,0.6758952736854553,0.6605434417724609,45.263031005859375,A,1,True,False,0.0,0.8,0.001,0.06303830000251764,0.3146790000027977,50.0,5.0,0.0,True,0,0,1
1.1233521359307426,1.1233521359307426,1.123352118900844,0.6259492380278451,0.6217535734176636,47.94553429739816,1.0428112149238586,1.0428112149238586,1.0428112745285034,0.5795958042144775,0.5790192782878876,51.21332359313965,A,2,True,False,0.0,0.8,0.001,0.06691639999917243,0.3815954000019701,50.0,5.0,0.0,True,0,0,2
0.9976386087281364,0.9976386087281364,0.9976386002131871,0.5525213394846235,0.5563965865543911,54.57213429042271,0.9521020948886871,0.9521020948886871,0.9521020650863647,0.5251268744468689,0.533719003200531,56.396982192993164,A,3,True,False,0.0,0.8,0.001,0.0607531999994535,0.4423486000014236,50.0,5.0,0.0,True,0,0,3
0.9093392831938607,0.9093392831938607,0.9093393002237592,0.4990792615073068,0.5128250249794551,59.201612745012554,0.8858848512172699,0.8858848512172699,0.8858848512172699,0.48571479320526123,0.500212550163269,60.6732063293457,A,4,True,False,0.0,0.8,0.001,0.06749060000220197,0.5098392000036256,50.0,5.0,0.0,True,0,0,4
0.8425696492195129,0.8425696492195129,0.8425696407045636,0.4619734627859933,0.47574521388326374,63.367845807756694,0.8288496732711792,0.8288496732711792,0.8288496732711792,0.4528423845767975,0.47000910341739655,64.13923263549805,A,5,True,False,0.0,0.8,0.001,0.061903600002551684,0.5717428000061773,50.0,5.0,0.0,True,0,0,5
0.7988130109650748,0.7988130109650748,0.7988130109650748,0.4326503872871399,0.4577032710824694,66.55721500941685,0.7857621014118195,0.7857621014118195,0.7857620418071747,0.42731183767318726,0.4480627626180649,66.72920608520508,A,6,True,False,0.0,0.8,0.001,0.059593300000415184,0.6313361000065925,50.0,5.0,0.0,True,0,0,6
0.7470826421465192,0.7470826421465192,0.74708263363157,0.402559084551675,0.4306544193199703,70.11417824881417,0.7511904537677765,0.7511904537677765,0.7511904537677765,0.4057670384645462,0.43177925050258636,69.64284896850586,A,7,True,False,0.0,0.8,0.001,0.05870800000047893,0.6900441000070714,50.0,5.0,0.0,True,0,0,7
0.715099709374564,0.715099709374564,0.7150996923446655,0.38358937416757855,0.414387903043202,73.05859701974052,0.7238051295280457,0.7238051295280457,0.723805159330368,0.3877999633550644,0.42000648379325867,72.9117546081543,A,8,True,False,0.0,0.8,0.001,0.05913130000044475,0.7491754000075161,50.0,5.0,0.0,True,0,0,8
0.6850387964929853,0.6850387964929853,0.6850387879780361,0.36350529960223604,0.4019168657915933,76.56328582763672,0.6992156207561493,0.6992156207561493,0.6992156207561493,0.37215590476989746,0.4088246375322342,76.89955139160156,A,9,True,False,0.0,0.8,0.001,0.06881019999855198,0.8179856000060681,50.0,5.0,0.0,True,0,0,9
0.6556740488324847,0.6556740488324847,0.6556740403175354,0.3465973138809204,0.38634592294692993,79.9692862374442,0.6755685806274414,0.6755685806274414,0.6755685806274414,0.3573126196861267,0.39781999588012695,80.80064392089844,A,10,True,False,0.0,0.8,0.001,0.06243879999965429,0.8804244000057224,50.0,5.0,0.001,True,0,0,10
0.7072829008102417,0.6362168278012957,0.6362168363162449,0.3331465721130371,0.37883782386779785,71.06606783185687,0.7094748914241791,0.6597565412521362,0.6597565412521362,0.34814639389514923,0.38951270282268524,49.718360900878906,A,11,True,False,0.001,0.8,0.001,0.062155100000381935,0.9425795000061044,46.186440677966104,5.0,0.002,True,0,0,11
0.7048329796109881,0.631424571786608,0.631424571786608,0.3314917726176126,0.37491599151066374,36.70420183454241,0.7027225196361542,0.6506499648094177,0.6506499648094177,0.3436153531074524,0.3837932199239731,26.03627109527588,A,12,True,False,0.002,0.8,0.001,0.06152759999895352,1.0041071000050579,42.91338582677166,5.0,0.001,True,0,0,12
0.65361430815288,0.623705906527383,0.6237058980124337,0.32672724979264395,0.3712233134678432,29.90840176173619,0.6774002313613892,0.6420228481292725,0.6420228183269501,0.33768583834171295,0.3804212361574173,35.37739372253418,A,13,True,False,0.001,0.8,0.001,0.06424640000113868,1.0683535000061966,40.0735294117647,5.0,0.0,True,0,0,13
0.5976649437631879,0.5976649437631879,0.5976649437631879,0.31057428462164743,0.3588632983820779,42.02611105782645,0.6275957822799683,0.6275957822799683,0.6275957822799683,0.32832543551921844,0.374087929725647,47.2508430480957,A,14,True,False,0.0,0.8,0.001,0.06663170000319951,1.134985200009396,37.58620689655172,5.0,0.001,True,0,0,14
0.6305058939116341,0.5823817678860256,0.5823817764009748,0.30208929095949444,0.3503656004156385,48.12412479945591,0.6587997376918793,0.6154700219631195,0.6154700219631195,0.3205454796552658,0.36865563690662384,43.32969665527344,A,15,True,False,0.001,0.8,0.001,0.06895959999746992,1.203944800006866,35.3896103896104,5.0,0.002,True,0,0,15
0.6505638020379203,0.5769984807286944,0.5769984807286944,0.2967612828527178,0.35029647605759756,36.78265598842076,0.6662617027759552,0.6120346486568451,0.6120346486568451,0.3184158056974411,0.3670235425233841,27.113521575927734,A,16,True,False,0.002,0.8,0.001,0.06548929999917164,1.2694341000060376,33.435582822085884,5.0,0.001,True,0,0,16
0.6072029982294355,0.5802246502467564,0.5802246332168579,0.300321455512728,0.3498789497784206,26.97833960396903,0.634059339761734,0.6066323220729828,0.6066322922706604,0.3153594583272934,0.36409108340740204,27.427030563354492,A,17,True,False,0.001,0.8,0.001,0.06376879999879748,1.333202900004835,31.68604651162791,5.0,0.0,True,0,0,17
0.5552242398262024,0.5552242398262024,0.5552242398262024,0.28672196183885845,0.33562783684049335,32.99056761605399,0.5994479656219482,0.5994479656219482,0.5994479656219482,0.3102118670940399,0.3615451157093048,38.927175521850586,A,18,True,False,0.0,0.8,0.001,0.06703330000163987,1.400236200006475,30.11049723756906,5.0,0.001,True,0,0,18
0.5868295771735055,0.5455360668046134,0.5455360582896641,0.2804973040308271,0.3312984449522836,41.293504442487446,0.6320714950561523,0.5924966633319855,0.5924966633319855,0.30621446669101715,0.3578527569770813,39.574825286865234,A,19,True,False,0.001,0.8,0.001,0.06833550000010291,1.4685717000065779,28.684210526315788,5.0,0.002,True,0,0,19
0.6084595407758441,0.5374128648212978,0.5374128648212978,0.2747978482927595,0.3282687706606729,35.523342677525115,0.6434265673160553,0.587743490934372,0.587743490934372,0.3037778288125992,0.35495705902576447,27.841540336608887,A,20,True,False,0.002,0.8,0.001,0.07026199999745586,1.5388337000040337,27.386934673366838,5.0,0.003,True,0,0,20
0.6252698387418475,0.5513962166649955,0.5513962251799447,0.2835237000669752,0.3348406510693686,24.62453896658761,0.6533835530281067,0.5873850286006927,0.5873850584030151,0.30306170880794525,0.35540416836738586,21.999510765075684,A,21,True,False,0.003,0.8,0.001,0.06592409999939264,1.6047578000034264,26.20192307692308,5.0,0.002,True,0,0,21
0.5940689103943961,0.5446067111832755,0.5446067026683262,0.28066301345825195,0.32992961151259287,24.731101717267716,0.6384319961071014,0.5840203762054443,0.5840203762054443,0.30174122750759125,0.35284893214702606,27.205808639526367,A,22,True,False,0.002,0.8,0.001,0.06856550000156858,1.673323300004995,25.115207373271886,5.0,0.003,True,0,0,22
0.6120842099189758,0.5303643941879272,0.5303643941879272,0.27198142664773123,0.32297870942524504,27.23993900844029,0.6529396176338196,0.5794861614704132,0.5794861614704132,0.29882343113422394,0.3508284389972687,24.484477043151855,A,23,True,False,0.003,0.8,0.001,0.0666579000026104,1.7399812000076054,24.115044247787612,5.0,0.004,True,0,0,23
0.6304697734969003,0.5397813660757882,0.539781357560839,0.2774363543306078,0.3279312551021576,22.672101429530553,0.6582042872905731,0.5804126262664795,0.5804126262664795,0.29979272186756134,0.3507748693227768,19.44791316986084,A,24,True,False,0.004,0.8,0.001,0.05908809999891673,1.799069300006522,23.191489361702125,5.0,0.003,True,0,0,24
0.6048919643674578,0.5417924863951546,0.5417924863951546,0.2777565973145621,0.33004485283579144,21.033160073416575,0.6443172693252563,0.576335608959198,0.576335608959198,0.2968987077474594,0.34929612278938293,22.66054630279541,A,25,True,False,0.003,0.8,0.001,0.05986099999790895,1.858930300004431,22.33606557377049,5.0,0.004,True,0,0,25
0.6159545523779733,0.523143299988338,0.523143299988338,0.2686006426811218,0.31817830886159626,23.202813012259348,0.6595799326896667,0.5745486617088318,0.5745486617088318,0.29653504490852356,0.3475170284509659,21.25781536102295,A,26,True,False,0.004,0.8,0.001,0.05846949999977369,1.9173998000042047,21.541501976284586,5.0,0.003,True,0,0,26
0.5836866668292454,0.5186006256512233,0.5186006426811218,0.26557314821652006,0.3162843585014343,21.695345742361887,0.6355425417423248,0.5717743635177612,0.5717743635177612,0.29422013461589813,0.3469427824020386,21.256064414978027,A,27,True,False,0.003,0.8,0.001,0.06231370000023162,1.9797135000044364,20.80152671755725,5.0,0.004,True,0,0,27
0.6046915224620274,0.5193171501159668,0.5193171416010175,0.2658555081912449,0.3168270332472665,21.343595232282365,0.6506974101066589,0.5707870423793793,0.5707870423793793,0.2939918339252472,0.3459939807653427,19.977595329284668,A,28,True,False,0.004,0.8,0.001,0.06111650000093505,2.0408300000053714,20.11070110701107,5.0,0.003,True,0,0,28
0.5816797018051147,0.5173191172736031,0.5173190917287555,0.26453125051089693,0.3159848025866917,21.453529902866908,0.6359328031539917,0.571238249540329,0.571238249540329,0.29231788218021393,0.3486504554748535,21.56485080718994,A,29,True,False,0.003,0.8,0.001,0.05916310000247904,2.0999931000078504,19.46428571428571,5.0,0.004,True,0,0,29
0.5970360210963658,0.5109530006136213,0.5109529920986721,0.261127199445452,0.3122822344303131,21.520753587995255,0.6479029655456543,0.5696117877960205,0.5696117877960205,0.2938566207885742,0.34469397366046906,19.57279396057129,A,30,True,False,0.004,0.8,0.001,0.06287059999885969,2.16286370000671,18.858131487889274,5.0,0.005,True,0,0,30
0.612940081528255,0.5159935440335955,0.5159935525485447,0.2640471501009805,0.31493300199508667,19.389306477137975,0.6540731489658356,0.5657750964164734,0.5657750964164734,0.28990164399147034,0.3448418229818344,17.65961265563965,A,31,True,False,0.005,0.8,0.001,0.06409410000196658,2.2269578000086767,18.288590604026847,5.0,0.004,True,0,0,31
0.5926355719566345,0.514829716512135,0.514829716512135,0.2641906269959041,0.3132988725389753,19.451462064470565,0.6451317071914673,0.5661597549915314,0.5661597549915314,0.29092851281166077,0.34403902292251587,19.74298667907715,A,32,True,False,0.004,0.8,0.001,0.061262700000952464,2.288220500009629,17.752442996742666,5.0,0.005,True,0,0,32
0.6078245724950518,0.5063016499791827,0.5063016329492841,0.25935096400124685,0.3086883340563093,20.30458423069545,0.655761182308197,0.5619663596153259,0.5619663596153259,0.2877998948097229,0.342708095908165,18.758963584899902,A,33,True,False,0.005,0.8,0.001,0.06313440000303672,2.351354900012666,17.246835443037973,5.0,0.006,True,0,0,33
0.6204854164804731,0.5112567288534982,0.5112567373684475,0.261163877589362,0.31261605875832693,18.204781123570033,0.6654037237167358,0.5623011589050293,0.5623011291027069,0.28791771829128265,0.3429792672395706,17.183762550354004,A,34,True,False,0.006,0.8,0.001,0.06226039999819477,2.4136153000108607,16.769230769230766,5.0,0.007,True,0,0,34
0.639797968523843,0.5180044344493321,0.5180044174194336,0.2655382369245802,0.31558272668293547,17.399075644356863,0.6801357269287109,0.5627753138542175,0.5627753138542175,0.28798481822013855,0.3434881269931793,16.765771865844727,A,35,True,False,0.007,0.8,0.001,0.06715149999945424,2.480766800010315,16.317365269461078,5.0,0.008,True,0,0,35
0.6551231231008258,0.5193541816302708,0.5193541816302708,0.26549104707581656,0.3173289256436484,16.971116747174943,0.6839685440063477,0.5591385364532471,0.5591385364532471,0.28700508177280426,0.3401668220758438,15.603748798370361,A,36,True,False,0.008,0.8,0.001,0.06433170000309474,2.5450985000134096,15.889212827988338,5.0,0.007,True,0,0,36
0.632203493799482,0.5147628613880703,0.5147628699030194,0.2635343713419778,0.3140356200081961,16.777232306344168,0.6716140508651733,0.5587607026100159,0.5587607324123383,0.28688958287239075,0.3398389518260956,16.121907234191895,A,37,True,False,0.007,0.8,0.001,0.06393100000059349,2.609029500014003,15.482954545454547,5.0,0.008,True,0,0,37
0.6428423864500863,0.5095889866352081,0.5095889866352081,0.2606702425650188,0.31114843487739563,16.656674930027553,0.6842955052852631,0.561839371919632,0.561839371919632,0.2889581322669983,0.3411015421152115,15.307016372680664,A,38,True,False,0.008,0.8,0.001,0.061644699999305885,2.670674200013309,15.096952908587255,5.0,0.009000000000000001,True,0,0,38
0.6572590640613011,0.5168589609009879,0.5168589438710894,0.26565274809088024,0.3140077463218144,15.600014277866908,0.692819356918335,0.5614920258522034,0.5614920258522034,0.2871915400028229,0.3428756445646286,14.591924667358398,A,39,True,False,0.009000000000000001,0.8,0.001,0.06499609999809763,2.7356703000114067,14.729729729729733,5.0,0.008,True,0,0,39
0.6444981949669975,0.5193565998758588,0.5193565998758588,0.26662613664354595,0.31591307691165377,15.642699241638184,0.689516693353653,0.5620067119598389,0.5620067119598389,0.28845708072185516,0.3419370502233505,15.938746452331543,A,40,True,False,0.008,0.8,0.001,0.06385759999830043,2.799527900009707,14.379947229551448,5.0,0.009000000000000001,True,0,0,40
0.6567111355917794,0.5101620895521981,0.5101620810372489,0.26174079520361765,0.3105266051633017,16.28322764805385,0.6908946335315704,0.5564031600952148,0.5564031302928925,0.28586170077323914,0.33817677199840546,14.943498134613037,A,41,True,False,0.009000000000000001,0.8,0.001,0.05880339999930584,2.858331300009013,14.046391752577314,5.0,0.010000000000000002,True,0,0,41
0.6711629799434117,0.5223279339926583,0.5223279339926583,0.2689054012298584,0.31677815318107605,14.88350432259696,0.6986013054847717,0.5566689968109131,0.5566689968109131,0.2849693149328232,0.3396245837211609,14.193228721618652,A,42,True,False,0.010000000000000002,0.8,0.001,0.06486519999816664,2.9231965000071796,13.727959697732999,5.0,0.011000000000000003,True,0,0,42
0.6801183138574872,0.5164088181086949,0.5164088266236442,0.2653707265853882,0.313797618661608,14.882681437901088,0.7118616998195648,0.554860532283783,0.554860532283783,0.2838754653930664,0.3387312889099121,14.272832870483398,A,43,True,False,0.011000000000000003,0.8,0.001,0.06561320000037085,2.9888097000075504,13.423645320197046,5.0,0.012000000000000004,True,0,0,43
0.6935769660132272,0.523036105292184,0.5230361308370318,0.2696538439818791,0.3167278468608856,14.211738450186592,0.7224294245243073,0.5639596581459045,0.5639596581459045,0.2890988141298294,0.3435760736465454,13.20581340789795,A,44,True,False,0.012000000000000004,0.8,0.001,0.05812819999846397,3.0469379000060144,13.132530120481931,5.0,0.012732832874160185,True,0,0,44
0.7050347583634513,0.5297706382615226,0.5297706297465733,0.2730816900730133,0.32086117352758137,13.764739853995186,0.7263945043087006,0.562300831079483,0.562300831079483,0.28988678753376007,0.3405175656080246,12.887444972991943,A,45,True,False,0.012732832874160185,0.8,0.001,0.06294630000047619,3.1098842000064906,12.85377358490566,5.0,0.013069546755023016,True,0,0,45
0.7083794730050224,0.5302198699542454,0.5302198614392962,0.2736996241978237,0.3206503008093153,13.6316590990339,0.7264936864376068,0.5561591386795044,0.5561591386795044,0.2845032960176468,0.3395697921514511,13.032933235168457,A,46,True,False,0.013069546755023016,0.8,0.001,0.06335340000077849,3.173237600007269,12.586605080831404,5.0,0.014069546755023015,True,0,0,46
0.71878525188991,0.5291996002197266,0.5291995831898281,0.27334311604499817,0.31982058712414335,13.47489425114223,0.7390609383583069,0.5545666813850403,0.5545666813850403,0.2846151143312454,0.3374394476413727,13.113019466400146,A,47,True,False,0.014069546755023015,0.8,0.001,0.06173029999990831,3.2349679000071774,12.33031674208145,5.0,0.015069546755023016,True,0,0,47
0.7302737832069397,0.5314147216933114,0.5314147216933114,0.27497498052460806,0.3205496796539852,13.196087428501674,0.7527346611022949,0.56003537774086,0.5600353479385376,0.28706155717372894,0.3412172198295593,12.787329196929932,A,48,True,False,0.015069546755023016,0.8,0.001,0.06569850000232691,3.3006664000095043,12.084257206208427,5.0,0.016069546755023017,True,0,0,48
0.741696868624006,0.5398358958108085,0.5398358958108085,0.2801957556179592,0.32455016459737507,12.561709131513323,0.7524532079696655,0.5597719848155975,0.5597719848155975,0.2886926829814911,0.33884912729263306,11.99045991897583,A,49,True,False,0.016069546755023017,0.8,0.001,0.062617899999168,3.3632843000086723,11.847826086956523,5.0,0.017069546755023018,True,0,0,49
0.754342428275517,0.5388304165431431,0.5388304165431431,0.2791501794542585,0.3246002750737326,12.625526700701032,0.7595288753509521,0.5607658922672272,0.5607658922672272,0.28851793706417084,0.34030991792678833,11.64430284500122,A,50,True,False,0.017069546755023018,0.8,0.001,0.06090120000226307,3.4241855000109354,11.620469083155655,5.0,0.017307884373478678,True,1,1,50
0.7515023095267159,0.5382690685135978,0.5382690514836993,0.28027251788548063,0.3224956691265106,12.320006098066058,0.7580344080924988,0.5572108030319214,0.5572108030319214,0.2856799513101578,0.3394135385751724,11.60301160812378,A,51,True,False,0.017307884373478678,0.8,0.001,0.06480060000103549,3.488986100011971,11.40167364016736,5.0,0.01830788437347868,True,1,1,51
0.7672666396413531,0.5466359257698059,0.5466359342847552,0.2831135903085981,0.3294029065540859,12.051130431038994,0.7700683176517487,0.5602200627326965,0.5602200627326965,0.2884339392185211,0.3397326320409775,11.462180137634277,A,52,True,False,0.01830788437347868,0.8,0.001,0.06664449999880162,3.5556306000107725,11.190965092402465,5.0,0.01930788437347868,True,1,1,52
0.7780180062566485,0.548303851059505,0.5483038425445557,0.2846581424985613,0.32955712931496756,11.89742796761649,0.7849253714084625,0.5661885142326355,0.5661885142326355,0.2919219136238098,0.3428332358598709,11.3288893699646,A,53,True,False,0.01930788437347868,0.8,0.001,0.06164100000023609,3.6172716000110086,10.987903225806448,5.0,0.02030788437347868,True,1,1,53
0.7897394554955619,0.5512655888284955,0.5512655803135463,0.286676538842065,0.33073629651750835,11.742920875549316,0.7894295752048492,0.559309720993042,0.559309720993042,0.28865016996860504,0.3383243829011917,11.331552028656006,A,54,True,False,0.02030788437347868,0.8,0.001,0.06116640000254847,3.678438000013557,10.792079207920786,5.0,0.02130788437347868,True,1,1,54
0.7990910240582058,0.5522143585341317,0.5522143500191825,0.2881544828414917,0.33007483397211346,11.58616556440081,0.7906696200370789,0.5560090243816376,0.5560090243816376,0.2862904667854309,0.33714820444583893,11.012852668762207,A,55,True,False,0.02130788437347868,0.8,0.001,0.06742769999982556,3.7458657000133826,10.603112840466927,5.0,0.022307884373478682,True,1,1,55
0.811702447278159,0.5587154201098851,0.5587154115949359,0.29229515365191866,0.33302532349314007,11.340700285775322,0.798531174659729,0.5585595667362213,0.5585595965385437,0.28676705062389374,0.3397406339645386,10.757256031036377,A,56,True,False,0.022307884373478682,0.8,0.001,0.06365590000132215,3.8095216000147047,10.42065009560229,5.0,0.023307884373478683,True,1,1,56
0.8182933415685382,0.5636459418705532,0.5636459333556039,0.2950664928981236,0.3357242856706892,10.925376483372279,0.8055459260940552,0.559960812330246,0.559960812330246,0.2882714420557022,0.3396116942167282,10.536567687988281,A,57,True,False,0.023307884373478683,0.8,0.001,0.06055569999807631,3.870077300012781,10.244360902255636,5.0,0.024307884373478684,True,1,1,57
