run_id,shapley_tactic,sampling_phase,mean_variance,max_variance,mean_effective_count
shapley-20260606T164309Z-87dbe1e8,baseline,1,0.08282407426304413,0.2731753587722778,32.0
shapley-20260606T164309Z-87dbe1e8,baseline,2,0.11119602050166573,0.3139097690582275,80.96796107292175
shapley-20260606T164309Z-87dbe1e8,baseline,3,0.15138187361299055,0.4440706968307495,115.97101140022278
shapley-20260606T164309Z-87dbe1e8,baseline,4,0.21964797179680315,0.8536717891693115,143.97558760643005
shapley-20260606T164309Z-87dbe1e8,baseline,5,0.2828869307850254,0.99983811378479,164.9786388874054
shapley-20260606T164309Z-87dbe1e8,baseline,6,0.35375032587035093,1.4696383476257324,169.36768746376038
shapley-20260606T164334Z-52ab9aa4,marginal,1,0.15154964895918963,0.4343996047973633,32.0
shapley-20260606T164334Z-52ab9aa4,marginal,2,0.1842900579795241,0.5279700756072998,82.0
shapley-20260606T164334Z-52ab9aa4,marginal,3,0.22417469602078197,0.5919232368469238,120.0
shapley-20260606T164334Z-52ab9aa4,marginal,4,0.27379548305179924,0.75044846534729,144.0
shapley-20260606T164334Z-52ab9aa4,marginal,5,0.3402320059831254,0.8731708526611328,166.0
shapley-20260606T164334Z-52ab9aa4,marginal,6,0.39027382381027564,1.0185632705688477,181.58761930465698
shapley-20260606T164359Z-febbc5df,conditional,1,0.10385229737221376,0.4149996638298034,32.0
shapley-20260606T164359Z-febbc5df,conditional,2,0.10388448836238236,0.3379582166671753,81.0
shapley-20260606T164359Z-febbc5df,conditional,3,0.10902151449045046,0.3130306601524353,115.0
shapley-20260606T164359Z-febbc5df,conditional,4,0.11495664756148467,0.3424037098884582,136.0
shapley-20260606T164359Z-febbc5df,conditional,5,0.1199398210028448,0.3379647731781006,155.0
shapley-20260606T164359Z-febbc5df,conditional,6,0.13021595256759608,0.3829329013824463,167.98884057998657
