run_id,shapley_tactic,phase,epoch,logical_epoch,elapsed_train_sec,shapley_value,baseline_value,metric,delta
shapley-20260606T164309Z-87dbe1e8,baseline,A,0,0,0.242184200003976,0.9770301580429076,0.9822658215250288,train_pix_recon,-0.005235663482121233
shapley-20260606T164309Z-87dbe1e8,baseline,A,1,1,0.3036763999989489,0.7451702867235456,0.7848859429359436,train_pix_recon,-0.03971565621239803
shapley-20260606T164309Z-87dbe1e8,baseline,A,2,2,0.360865399998147,0.605075308254787,0.6405366574014936,train_pix_recon,-0.03546134914670662
shapley-20260606T164309Z-87dbe1e8,baseline,A,3,3,0.4169972999952733,0.5268706253596714,0.5527312159538269,train_pix_recon,-0.025860590594155464
shapley-20260606T164309Z-87dbe1e8,baseline,A,4,4,0.4769175999972503,0.478078224829265,0.5075507887772152,train_pix_recon,-0.02947256394795017
shapley-20260606T164309Z-87dbe1e8,baseline,A,5,5,0.5331654999899911,0.4422376496451242,0.468266955443791,train_pix_recon,-0.026029305798666802
shapley-20260606T164309Z-87dbe1e8,baseline,A,6,6,0.5897558999859029,0.4094676545688084,0.4296615251473018,train_pix_recon,-0.020193870578493422
shapley-20260606T164309Z-87dbe1e8,baseline,A,7,7,0.6476742999802809,0.387356196131025,0.3962705263069698,train_pix_recon,-0.008914330175944785
shapley-20260606T164309Z-87dbe1e8,baseline,A,8,8,0.7074997999879997,0.3666121576513563,0.3707576990127563,train_pix_recon,-0.004145541361399996
shapley-20260606T164309Z-87dbe1e8,baseline,A,9,9,0.7735611999960383,0.346352607011795,0.3489019572734833,train_pix_recon,-0.002549350261688288
shapley-20260606T164309Z-87dbe1e8,baseline,A,10,10,0.8307709999935469,0.3308978974819183,0.3350018986633846,train_pix_recon,-0.00410400118146631
shapley-20260606T164309Z-87dbe1e8,baseline,A,11,11,0.8935952000028919,0.3195013957364218,0.3218134130750383,train_pix_recon,-0.0023120173386165233
shapley-20260606T164309Z-87dbe1e8,baseline,A,12,12,0.9517054000025382,0.3171525342123849,0.3225178548267909,train_pix_recon,-0.005365320614406033
shapley-20260606T164309Z-87dbe1e8,baseline,A,13,13,1.0087287000060314,0.3129785146032061,0.3192207940987178,train_pix_recon,-0.0062422794955117045
shapley-20260606T164309Z-87dbe1e8,baseline,A,14,14,1.065143400002853,0.2978118232318333,0.3057554066181183,train_pix_recon,-0.00794358338628498
shapley-20260606T164309Z-87dbe1e8,baseline,A,15,15,1.1217146999988472,0.2920405566692352,0.2950136193207332,train_pix_recon,-0.0029730626514980485
shapley-20260606T164309Z-87dbe1e8,baseline,A,16,16,1.1784647000022233,0.2879146209784916,0.2890992505209787,train_pix_recon,-0.0011846295424871034
shapley-20260606T164309Z-87dbe1e8,baseline,A,17,17,1.2414040000003297,0.2896690581526075,0.2913240662642887,train_pix_recon,-0.0016550081116811777
shapley-20260606T164309Z-87dbe1e8,baseline,A,18,18,1.3005398000095738,0.2796576789447239,0.2806276849337986,train_pix_recon,-0.000970005989074707
shapley-20260606T164309Z-87dbe1e8,baseline,A,19,19,1.359176900004968,0.2717558315822056,0.2734521755150386,train_pix_recon,-0.0016963439328329666
shapley-20260606T164309Z-87dbe1e8,baseline,A,20,20,1.415189300008933,0.2671066692897251,0.2725106605461665,train_pix_recon,-0.0054039912564414205
shapley-20260606T164309Z-87dbe1e8,baseline,A,21,21,1.4757519000122556,0.274026095867157,0.2792327446596963,train_pix_recon,-0.005206648792539292
shapley-20260606T164309Z-87dbe1e8,baseline,A,22,22,1.5332654000085313,0.2726863580090659,0.2727761396339961,train_pix_recon,-8.978162493022968e-05
shapley-20260606T164309Z-87dbe1e8,baseline,A,23,23,1.592851800014614,0.2671918145247868,0.2686033930097307,train_pix_recon,-0.0014115784849438873
shapley-20260606T164309Z-87dbe1e8,baseline,A,24,24,1.6522241000202484,0.2686751229422433,0.2720093897410801,train_pix_recon,-0.003334266798836749
shapley-20260606T164309Z-87dbe1e8,baseline,A,25,25,1.7122409000294283,0.2696569178785596,0.2723965219088963,train_pix_recon,-0.002739604030336684
shapley-20260606T164309Z-87dbe1e8,baseline,A,26,26,1.7689238000311889,0.2595135271549225,0.2662558938775743,train_pix_recon,-0.006742366722651827
shapley-20260606T164309Z-87dbe1e8,baseline,A,27,27,1.8250734000321245,0.2547575512102672,0.2666642197540828,train_pix_recon,-0.011906668543815557
shapley-20260606T164309Z-87dbe1e8,baseline,A,28,28,1.8875985000340731,0.2596447212355477,0.2637351964201246,train_pix_recon,-0.004090475184576892
shapley-20260606T164309Z-87dbe1e8,baseline,A,29,29,1.943707100028405,0.2587164214679173,0.2649892142840794,train_pix_recon,-0.006272792816162109
shapley-20260606T164309Z-87dbe1e8,baseline,A,30,30,1.999425500020152,0.2538107910326549,0.2640111531530107,train_pix_recon,-0.0102003621203558
shapley-20260606T164309Z-87dbe1e8,baseline,A,31,31,2.055726200022036,0.2567058035305568,0.2584776112011501,train_pix_recon,-0.0017718076705933172
shapley-20260606T164309Z-87dbe1e8,baseline,A,32,32,2.1149592000292614,0.2573258067880358,0.2656057732445853,train_pix_recon,-0.008279966456549492
shapley-20260606T164309Z-87dbe1e8,baseline,A,33,33,2.17165460002434,0.251274932708059,0.2611655550343649,train_pix_recon,-0.009890622326305887
shapley-20260606T164309Z-87dbe1e8,baseline,A,34,34,2.227949600026477,0.2555592315537588,0.2588212532656533,train_pix_recon,-0.0032620217118944916
shapley-20260606T164309Z-87dbe1e8,baseline,A,35,35,2.286094300026889,0.256930804678372,0.2637976876326969,train_pix_recon,-0.0068668829543249155
shapley-20260606T164309Z-87dbe1e8,baseline,A,36,36,2.342866500024684,0.2529493251017162,0.25879910162517,train_pix_recon,-0.005849776523453809
shapley-20260606T164309Z-87dbe1e8,baseline,A,37,37,2.399724500020966,0.2589252122810909,0.2555184236594608,train_pix_recon,0.0034067886216300747
shapley-20260606T164309Z-87dbe1e8,baseline,A,38,38,2.455705800020951,0.2589658711637769,0.260552989585059,train_pix_recon,-0.0015871184212821188
shapley-20260606T164309Z-87dbe1e8,baseline,A,39,39,2.5154418000165606,0.2614971782479967,0.2636674557413374,train_pix_recon,-0.0021702774933407
shapley-20260606T164309Z-87dbe1e8,baseline,A,40,40,2.572189200014691,0.265033619744437,0.2674841157027653,train_pix_recon,-0.0024504959583283026
shapley-20260606T164309Z-87dbe1e8,baseline,A,41,41,2.629305300011765,0.2652259979929243,0.2664357253483363,train_pix_recon,-0.001209727355412027
shapley-20260606T164309Z-87dbe1e8,baseline,A,42,42,2.687790800002404,0.2683932908943721,0.2682636848517826,train_pix_recon,0.00012960604258949182
shapley-20260606T164309Z-87dbe1e8,baseline,A,43,43,2.744479200002388,0.2656134324414389,0.2699915213244302,train_pix_recon,-0.004378088882991293
shapley-20260606T164309Z-87dbe1e8,baseline,A,44,44,2.8034712000080617,0.260719324861254,0.2730377529348646,train_pix_recon,-0.01231842807361061
