epoch_start,epoch_end,phase,cycle,duration_sec,num_batches,num_samples,num_node_groups,tactic
49,49,B,0,0.12556469999981346,,1024,32,marginal
69,69,B,1,0.054700799999409355,,1600,50,marginal
89,89,B,2,0.046605399998952635,,1600,50,marginal
109,109,B,3,0.05102710000210209,,1600,50,marginal
129,129,B,4,0.05186669999966398,,1600,50,marginal
169,169,B,5,0.04687769999873126,,1600,50,marginal
