hook,seconds,calls
KLBetaSchedulerCallback.on_train_begin,1.3999997463542968e-05,1
KLBetaSchedulerCallback.on_epoch_begin,0.0004154999951424543,200
KLBetaSchedulerCallback.on_batch_begin,0.0023053999975672923,1400
KLBetaSchedulerCallback.on_batch_end,0.0029377000719250645,1400
KLBetaSchedulerCallback.on_epoch_end,0.002773399970465107,200
KLBetaSchedulerCallback.on_train_end,1.5000005078036338e-06,1
