epoch,cycle,sampling_phase,block,block_size,phi_raw,weight,aux_weight_policy
49,0,1,fou,76,0.0021083857864141464,0.0023036396596580744,positive_share
49,0,1,fac,216,0.5872278809547424,0.6416100263595581,positive_share
49,0,1,kar,64,0.19558145105838776,0.21369390189647675,positive_share
49,0,1,zer,47,0.1303234100341797,0.14239242672920227,positive_share
49,0,1,mor,6,-0.041752222925424576,0.0,positive_share
69,1,2,fou,76,0.02966238372027874,0.03418819606304169,positive_share
69,1,2,fac,216,0.5366981029510498,0.6185861825942993,positive_share
69,1,2,kar,64,0.1902283877134323,0.21925297379493713,positive_share
69,1,2,zer,47,0.11103171110153198,0.12797266244888306,positive_share
69,1,2,mor,6,-0.010836982168257236,0.0,positive_share
89,2,3,fou,76,0.039725400507450104,0.04518000781536102,positive_share
89,2,3,fac,216,0.5342332720756531,0.6075876355171204,positive_share
89,2,3,kar,64,0.18661203980445862,0.21223531663417816,positive_share
89,2,3,zer,47,0.11869870126247406,0.1349969506263733,positive_share
89,2,3,mor,6,-0.0034964659716933966,0.0,positive_share
109,3,4,fou,76,0.0533696673810482,0.061635736376047134,positive_share
109,3,4,fac,216,0.5304662585258484,0.6126266121864319,positive_share
109,3,4,kar,64,0.165817990899086,0.19150042533874512,positive_share
109,3,4,zer,47,0.11623448133468628,0.13423725962638855,positive_share
109,3,4,mor,6,-0.014522837474942207,0.0,positive_share
129,4,5,fou,76,0.0427844263613224,0.05154068395495415,positive_share
129,4,5,fac,216,0.5192233324050903,0.6254875659942627,positive_share
129,4,5,kar,64,0.1536349654197693,0.18507789075374603,positive_share
129,4,5,zer,47,0.11446703970432281,0.13789385557174683,positive_share
129,4,5,mor,6,-0.008825818076729774,0.0,positive_share
169,5,6,fou,76,0.04240133985877037,0.05075308308005333,positive_share
169,5,6,fac,216,0.5192579030990601,0.6215355396270752,positive_share
169,5,6,kar,64,0.163893461227417,0.19617536664009094,positive_share
169,5,6,zer,47,0.1098909080028534,0.13153599202632904,positive_share
169,5,6,mor,6,-0.006470892112702131,0.0,positive_share
