epoch,cycle,sampling_phase,block,block_size,phi_raw,weight,aux_weight_policy
49,0,1,fou,76,0.08438226580619812,0.05596138536930084,positive_share
49,0,1,fac,216,0.9673110842704773,0.641510009765625,positive_share
49,0,1,kar,64,0.2242705225944519,0.1487337350845337,positive_share
49,0,1,zer,47,0.18120978772640228,0.12017633020877838,positive_share
49,0,1,mor,6,0.05069228261709213,0.033618561923503876,positive_share
69,1,2,fou,76,0.0780671238899231,0.05383221432566643,positive_share
69,1,2,fac,216,0.9155992269515991,0.6313635110855103,positive_share
69,1,2,kar,64,0.21785691380500793,0.15022611618041992,positive_share
69,1,2,zer,47,0.1775854080915451,0.12245636433362961,positive_share
69,1,2,mor,6,0.06108475103974342,0.04212179780006409,positive_share
89,2,3,fou,76,0.09455660730600357,0.05939841270446777,positive_share
89,2,3,fac,216,0.9779319763183594,0.6143156886100769,positive_share
89,2,3,kar,64,0.24840161204338074,0.1560405045747757,positive_share
89,2,3,zer,47,0.19571155309677124,0.122941754758358,positive_share
89,2,3,mor,6,0.07530274987220764,0.04730355739593506,positive_share
109,3,4,fou,76,0.10294467210769653,0.059450384229421616,positive_share
109,3,4,fac,216,1.0755178928375244,0.6211099028587341,positive_share
109,3,4,kar,64,0.28049594163894653,0.16198596358299255,positive_share
109,3,4,zer,47,0.22576408088207245,0.13037839531898499,positive_share
109,3,4,mor,6,0.046883855015039444,0.027075352147221565,positive_share
129,4,5,fou,76,0.11970359086990356,0.06537824124097824,positive_share
129,4,5,fac,216,1.1320010423660278,0.6182624697685242,positive_share
129,4,5,kar,64,0.29960644245147705,0.16363537311553955,positive_share
129,4,5,zer,47,0.2215779572725296,0.12101873755455017,positive_share
129,4,5,mor,6,0.0580502413213253,0.03170517086982727,positive_share
169,5,6,fou,76,0.12192155420780182,0.06345024704933167,positive_share
169,5,6,fac,216,1.1831247806549072,0.6157201528549194,positive_share
169,5,6,kar,64,0.3014843463897705,0.15689806640148163,positive_share
169,5,6,zer,47,0.23178507387638092,0.12062527239322662,positive_share
169,5,6,mor,6,0.08321423083543777,0.04330623522400856,positive_share
