epoch_start,epoch_end,phase,cycle,duration_sec,num_batches,num_samples,num_node_groups,tactic,run_id,training_type,shapley_tactic
49,49,B,0,0.1263276000026962,,1024,32,baseline,shapley-20260606T031001Z-1167ef3e,shapley,baseline
69,69,B,1,0.0532254999998258,,1600,50,baseline,shapley-20260606T031001Z-1167ef3e,shapley,baseline
89,89,B,2,0.0466831000012462,,1600,50,baseline,shapley-20260606T031001Z-1167ef3e,shapley,baseline
109,109,B,3,0.0492853999967337,,1600,50,baseline,shapley-20260606T031001Z-1167ef3e,shapley,baseline
129,129,B,4,0.0461894000000029,,1600,50,baseline,shapley-20260606T031001Z-1167ef3e,shapley,baseline
169,169,B,5,0.0429685999988578,,1600,50,baseline,shapley-20260606T031001Z-1167ef3e,shapley,baseline
49,49,B,0,0.1255646999998134,,1024,32,marginal,shapley-20260606T031025Z-6421df52,shapley,marginal
69,69,B,1,0.0547007999994093,,1600,50,marginal,shapley-20260606T031025Z-6421df52,shapley,marginal
89,89,B,2,0.0466053999989526,,1600,50,marginal,shapley-20260606T031025Z-6421df52,shapley,marginal
109,109,B,3,0.051027100002102,,1600,50,marginal,shapley-20260606T031025Z-6421df52,shapley,marginal
129,129,B,4,0.0518666999996639,,1600,50,marginal,shapley-20260606T031025Z-6421df52,shapley,marginal
169,169,B,5,0.0468776999987312,,1600,50,marginal,shapley-20260606T031025Z-6421df52,shapley,marginal
49,49,B,0,0.1451302999994368,,1024,32,conditional,shapley-20260606T031050Z-efe3d9f5,shapley,conditional
69,69,B,1,0.0775467999992542,,1600,50,conditional,shapley-20260606T031050Z-efe3d9f5,shapley,conditional
89,89,B,2,0.0738366000005044,,1600,50,conditional,shapley-20260606T031050Z-efe3d9f5,shapley,conditional
109,109,B,3,0.0772719000015058,,1600,50,conditional,shapley-20260606T031050Z-efe3d9f5,shapley,conditional
129,129,B,4,0.0784921999984362,,1600,50,conditional,shapley-20260606T031050Z-efe3d9f5,shapley,conditional
169,169,B,5,0.0760117999998328,,1600,50,conditional,shapley-20260606T031050Z-efe3d9f5,shapley,conditional
