run_id,shapley_tactic,sampling_phase,mean_variance,max_variance,mean_effective_count
shapley-20260606T031001Z-1167ef3e,baseline,1,0.13089365132327652,0.4043717384338379,32.0
shapley-20260606T031001Z-1167ef3e,baseline,2,0.14244767620402848,0.4126219749450683,79.0
shapley-20260606T031001Z-1167ef3e,baseline,3,0.19745352840982375,0.5842163562774658,118.0
shapley-20260606T031001Z-1167ef3e,baseline,4,0.29376991942990566,1.2164576053619385,144.0
shapley-20260606T031001Z-1167ef3e,baseline,5,0.3267002327556838,1.3704752922058103,158.0
shapley-20260606T031001Z-1167ef3e,baseline,6,0.3879467489387025,1.6017189025878906,166.52852392196655
shapley-20260606T031025Z-6421df52,marginal,1,0.16076375450938937,0.444253921508789,32.0
shapley-20260606T031025Z-6421df52,marginal,2,0.18665738560957829,0.4446609020233154,82.0
shapley-20260606T031025Z-6421df52,marginal,3,0.22129516350105402,0.5840530395507812,119.0
shapley-20260606T031025Z-6421df52,marginal,4,0.2747104591107927,0.6859762668609619,145.0
shapley-20260606T031025Z-6421df52,marginal,5,0.3105124019202776,0.8245642185211182,166.0
shapley-20260606T031025Z-6421df52,marginal,6,0.376439266896341,1.051138401031494,181.60736203193665
shapley-20260606T031050Z-efe3d9f5,conditional,1,0.1042095445700397,0.339299201965332,32.0
shapley-20260606T031050Z-efe3d9f5,conditional,2,0.0992191218792868,0.2588638663291931,75.0
shapley-20260606T031050Z-efe3d9f5,conditional,3,0.09829658016315075,0.2784518599510193,115.0
shapley-20260606T031050Z-efe3d9f5,conditional,4,0.10925398864128506,0.3095608949661255,140.0
shapley-20260606T031050Z-efe3d9f5,conditional,5,0.11862691297937997,0.3344653248786926,157.0
shapley-20260606T031050Z-efe3d9f5,conditional,6,0.12482725463269159,0.3726415634155273,172.13076305389404
