epoch,cycle,sampling_phase,block,block_size,phi_raw,weight,aux_weight_policy
49,0,1,fou,76,0.07354814559221268,0.051660433411598206,positive_share
49,0,1,fac,216,0.96669602394104,0.6790101528167725,positive_share
49,0,1,kar,64,0.19120103120803833,0.13430017232894897,positive_share
49,0,1,zer,47,0.11678280681371689,0.0820285901427269,positive_share
49,0,1,mor,6,0.07545626908540726,0.05300070717930794,positive_share
69,1,2,fou,76,0.08436524868011475,0.05626918375492096,positive_share
69,1,2,fac,216,0.985257089138031,0.6571380496025085,positive_share
69,1,2,kar,64,0.22193731367588043,0.148025780916214,positive_share
69,1,2,zer,47,0.13119524717330933,0.08750344067811966,positive_share
69,1,2,mor,6,0.07656030356884003,0.05106351152062416,positive_share
89,2,3,fou,76,0.08945426344871521,0.056997574865818024,positive_share
89,2,3,fac,216,1.0231605768203735,0.6519272923469543,positive_share
89,2,3,kar,64,0.22559687495231628,0.1437435746192932,positive_share
89,2,3,zer,47,0.14220960438251495,0.09061169624328613,positive_share
89,2,3,mor,6,0.0890183225274086,0.056719809770584106,positive_share
109,3,4,fou,76,0.12519493699073792,0.07037758082151413,positive_share
109,3,4,fac,216,1.1210912466049194,0.6302146911621094,positive_share
109,3,4,kar,64,0.25372403860092163,0.1426294445991516,positive_share
109,3,4,zer,47,0.16065210103988647,0.09030961245298386,positive_share
109,3,4,mor,6,0.11824140697717667,0.06646869331598282,positive_share
129,4,5,fou,76,0.12369933724403381,0.06868515908718109,positive_share
129,4,5,fac,216,1.1560277938842773,0.6418946981430054,positive_share
129,4,5,kar,64,0.24111683666706085,0.13388226926326752,positive_share
129,4,5,zer,47,0.1647067368030548,0.09145487844944,positive_share
129,4,5,mor,6,0.11541100591421127,0.06408298760652542,positive_share
169,5,6,fou,76,0.1522701531648636,0.07515992969274521,positive_share
169,5,6,fac,216,1.2466624975204468,0.6153475642204285,positive_share
169,5,6,kar,64,0.26769062876701355,0.13213101029396057,positive_share
169,5,6,zer,47,0.21354162693023682,0.10540328174829483,positive_share
169,5,6,mor,6,0.14578358829021454,0.07195819169282913,positive_share
