epoch,cycle,sampling_phase,block,block_size,phi_raw,weight,aux_weight_policy
49,0,1,fou,76,0.06808586418628693,0.047217968851327896,positive_share
49,0,1,fac,216,0.9042391777038574,0.6270954608917236,positive_share
49,0,1,kar,64,0.2142542004585266,0.14858661592006683,positive_share
49,0,1,zer,47,0.13443492352962494,0.0932314544916153,positive_share
49,0,1,mor,6,0.120933897793293,0.08386840671300888,positive_share
69,1,2,fou,76,0.06857471168041229,0.04916906729340553,positive_share
69,1,2,fac,216,0.9021028280258179,0.6468208432197571,positive_share
69,1,2,kar,64,0.20244470238685608,0.14515580236911774,positive_share
69,1,2,zer,47,0.1186821237206459,0.0850968137383461,positive_share
69,1,2,mor,6,0.10286737978458405,0.07375741004943848,positive_share
89,2,3,fou,76,0.0920543521642685,0.06072540953755379,positive_share
89,2,3,fac,216,0.9589109420776367,0.6325638890266418,positive_share
89,2,3,kar,64,0.22231778502464294,0.14665617048740387,positive_share
89,2,3,zer,47,0.1573285013437271,0.10378474742174149,positive_share
89,2,3,mor,6,0.08529999107122421,0.05626976862549782,positive_share
109,3,4,fou,76,0.11548113822937012,0.06975387036800385,positive_share
109,3,4,fac,216,1.06843101978302,0.6453625559806824,positive_share
109,3,4,kar,64,0.245913565158844,0.148538738489151,positive_share
109,3,4,zer,47,0.1673145443201065,0.10106271505355835,positive_share
109,3,4,mor,6,0.0584113784134388,0.03528212383389473,positive_share
129,4,5,fou,76,0.1074112057685852,0.059556860476732254,positive_share
129,4,5,fac,216,1.1659623384475708,0.6464973092079163,positive_share
129,4,5,kar,64,0.2676825225353241,0.14842334389686584,positive_share
129,4,5,zer,47,0.1783040165901184,0.09886517375707626,positive_share
129,4,5,mor,6,0.08414676785469055,0.04665730521082878,positive_share
169,5,6,fou,76,0.096794493496418,0.050494227558374405,positive_share
169,5,6,fac,216,1.263846755027771,0.6593036651611328,positive_share
169,5,6,kar,64,0.3010164499282837,0.15702952444553375,positive_share
169,5,6,zer,47,0.17783571779727936,0.0927705392241478,positive_share
169,5,6,mor,6,0.07744830846786499,0.040402013808488846,positive_share
