"loss","recon","recon_base","pix_recon","aux_recon_base","kl","val_loss","val_recon","val_recon_base","val_pix_recon","val_aux_recon_base","val_kl","beta","aux_loss_weight","lr","logical_epoch","epoch_duration_sec","elapsed_train_sec","kl_target","kl_target_final","next_beta","kl_controller_advanced","epoch","run_id","training_type","shapley_tactic","phase","advance_epoch_controls","dynamic_aux_step","cycle","sampling_phase","iteration"
"0.6431793655667987","0.6431793655667987","0.6431793570518494","0.3385743285928453","0.380756275994437","82.54502868652344","0.6620301604270935","0.6620301604270935","0.6620301604270935","0.3501020073890686","0.3899101763963699","83.18427276611328","0.0","0.8","0.001","10","0.1244413000003987","1.3842298000017763","50.0","5.0","0.001","True","10","baseline-20260606T014339Z-b13abd42","baseline","none","","","","","","iter_01"
"0.7018028753144401","0.6305058002471924","0.6305058087621417","0.3297721999032156","0.3759170046874455","71.29706845964704","0.700066864490509","0.648726612329483","0.6487265825271606","0.3418121337890625","0.3836430460214615","51.3402271270752","0.001","0.8","0.001","11","0.1244335000010323","1.508663300002809","46.1864406779661","5.0","0.002","True","11","baseline-20260606T014339Z-b13abd42","baseline","none","","","","","","iter_01"
"0.7018816981996808","0.6276804719652448","0.6276804889951434","0.3291059178965432","0.3732181872640337","37.1006120954241","0.6923557221889496","0.641302227973938","0.641302227973938","0.3371940404176712","0.3801352679729461","25.526745796203613","0.002","0.8","0.001","12","0.0746233000008942","1.583286600003703","42.91338582677166","5.0","0.001","True","12","baseline-20260606T014339Z-b13abd42","baseline","none","","","","","","iter_01"
"0.646852970123291","0.6171627385275704","0.6171627385275704","0.3223268560000828","0.3685448638030461","29.69022233145577","0.6664958894252777","0.6317217350006104","0.6317217350006104","0.3306794017553329","0.3763029426336288","34.77415466308594","0.001","0.8","0.001","13","0.0862860999986878","1.6695727000023908","40.0735294117647","5.0","0.0","True","13","baseline-20260606T014339Z-b13abd42","baseline","none","","","","","","iter_01"
"0.5894736051559448","0.5894736051559448","0.5894735881260463","0.3052214213779994","0.3553152339799063","41.51887730189732","0.6177798211574554","0.6177798211574554","0.6177797913551331","0.3225811123847961","0.3689983338117599","46.909210205078125","0.0","0.8","0.001","14","0.0812166999985493","1.75078940000094","37.58620689655172","5.0","0.001","True","14","baseline-20260606T014339Z-b13abd42","baseline","none","","","","","","iter_01"
"0.617730975151062","0.5702290194375175","0.5702290109225682","0.2945918866566249","0.3445464074611664","47.5019542149135","0.6515572667121887","0.6082558631896973","0.6082558631896973","0.3163323402404785","0.3649044036865234","43.30141830444336","0.001","0.8","0.001","15","0.0708491999994294","1.8216386000003693","35.3896103896104","5.0","0.002","True","15","baseline-20260606T014339Z-b13abd42","baseline","none","","","","","","iter_01"
"0.6398351107324872","0.566092814717974","0.5660928062030247","0.2924046218395233","0.3421102464199066","36.87114443097796","0.6579624116420746","0.6031597852706909","0.6031597852706909","0.3135793060064316","0.3619755804538727","27.401312828063965","0.002","0.8","0.001","16","0.077511699999377","1.8991502999997465","33.435582822085884","5.0","0.001","True","16","baseline-20260606T014339Z-b13abd42","baseline","none","","","","","","iter_01"
"0.5966641902923584","0.5699653625488281","0.5699653625488281","0.2943599351814815","0.34450677888734","26.698827743530277","0.6240381002426147","0.5970897972583771","0.5970898270606995","0.3093737512826919","0.3596450984477997","26.948305130004883","0.001","0.8","0.001","17","0.0713936000011017","1.970543900000848","31.68604651162791","5.0","0.0","True","17","baseline-20260606T014339Z-b13abd42","baseline","none","","","","","","iter_01"
"0.5530725717544556","0.5530725717544556","0.5530725717544556","0.2850290622029985","0.3350543635232108","33.03388922555106","0.5939985513687134","0.5939985513687134","0.593998521566391","0.3074496686458587","0.3581860512495041","39.24502754211426","0.0","0.8","0.001","18","0.0683422000001883","2.0388861000010365","30.11049723756906","5.0","0.001","True","18","baseline-20260606T014339Z-b13abd42","baseline","none","","","","","","iter_01"
"0.5820808666093009","0.5410386579377311","0.5410386494227818","0.2775142959186009","0.3294054227215903","41.04220690046038","0.6218015849590302","0.5825935006141663","0.5825934708118439","0.3006253540515899","0.3524601608514786","39.20808029174805","0.001","0.8","0.001","19","0.0684145999985048","2.1073006999995414","28.684210526315788","5.0","0.002","True","19","baseline-20260606T014339Z-b13abd42","baseline","none","","","","","","iter_01"
"0.6017806444849286","0.5321472798074994","0.5321472627776009","0.2732940401349749","0.3235665346894945","34.816676821027485","0.6353735029697418","0.5806698799133301","0.5806698799133301","0.2994721531867981","0.3514971137046814","27.3518123626709","0.002","0.8","0.001","20","0.0684221999999863","2.175722899999528","27.38693467336684","5.0","0.0016487768930406","True","20","baseline-20260606T014339Z-b13abd42","baseline","none","","","","","","iter_01"
"0.578672502722059","0.535499129976545","0.535499129976545","0.2758175134658813","0.3246020291532789","26.185091291155132","0.6156798601150513","0.5749670267105103","0.5749670267105103","0.296593114733696","0.3479673415422439","24.69274425506592","0.0016487768930406","0.8","0.001","21","0.0671340999997482","2.242856999999276","26.20192307692308","5.0","0.0006487768930406","True","21","baseline-20260606T014339Z-b13abd42","baseline","none","","","","","","iter_01"
"0.5464447225843158","0.5279553873198373","0.5279553958347866","0.2708492279052734","0.3213827056544168","28.498744419642858","0.5937449932098389","0.5729923248291016","0.5729922950267792","0.2948596775531769","0.3476657569408417","31.987387657165527","0.0006487768930406","0.8","0.001","22","0.0631372999996529","2.305994299998929","25.11520737327189","5.0","0.0016487768930406","True","22","baseline-20260606T014339Z-b13abd42","baseline","none","","","","","","iter_01"
"0.5704315985952105","0.5160674452781677","0.5160674452781677","0.2632489843027932","0.3160230645111629","32.97240992954799","0.620214968919754","0.5694133639335632","0.5694133341312408","0.2927598506212234","0.3458168506622314","30.81168365478516","0.0016487768930406","0.8","0.001","23","0.0702125999996496","2.3762068999985786","24.11504424778761","5.0","0.0026487768930406","True","23","baseline-20260606T014339Z-b13abd42","baseline","none","","","","","","iter_01"
"0.5887360828263419","0.5144420095852443","0.514442001070295","0.2627519539424351","0.3146125716822488","28.04844611031669","0.6284417808055878","0.5673089027404785","0.5673089027404785","0.2907476276159286","0.3457015603780746","23.07966709136963","0.0026487768930406","0.8","0.001","24","0.0683929000006173","2.444599799999196","23.191489361702125","5.0","0.0016487768930406","True","24","baseline-20260606T014339Z-b13abd42","baseline","none","","","","","","iter_01"
"0.5552208168166024","0.5154680269105094","0.5154680269105094","0.2649025746754238","0.3132068089076451","24.11047009059361","0.6063825786113739","0.5643975734710693","0.5643975734710693","0.2898662388324737","0.3431641310453415","25.46434593200684","0.0016487768930406","0.8","0.001","25","0.0616638000010425","2.5062636000002385","22.33606557377049","5.0","0.0026487768930406","True","25","baseline-20260606T014339Z-b13abd42","baseline","none","","","","","","iter_01"
"0.5803834540503365","0.5094757463250842","0.5094757463250842","0.2588245953832354","0.3133139312267303","26.76998165675572","0.6268033087253571","0.5600289702415466","0.5600289702415466","0.287494421005249","0.340668186545372","25.20949649810791","0.0026487768930406","0.8","0.001","26","0.0634468999996897","2.5697104999999283","21.541501976284582","5.0","0.0036487768930406","True","26","baseline-20260606T014339Z-b13abd42","baseline","none","","","","","","iter_01"
"0.5926377943583897","0.5063362547329494","0.5063362675053733","0.2585902980395725","0.3096824543816702","23.65218380519322","0.6359134316444397","0.5596129596233368","0.5596129298210144","0.287156879901886","0.3405700773000717","20.911245346069336","0.0036487768930406","0.8","0.001","27","0.0662916999990557","2.636002199998984","20.80152671755725","5.0","0.0046487768930406","True","27","baseline-20260606T014339Z-b13abd42","baseline","none","","","","","","iter_01"
"0.6122349841254098","0.517009939466204","0.5170099224363055","0.264457140650068","0.3156909772327968","20.48389298575265","0.6528912782669067","0.5596885085105896","0.5596884787082672","0.2871853560209274","0.3406289219856262","20.048882484436035","0.0046487768930406","0.8","0.001","28","0.066373100000419","2.702375299999403","20.11070110701107","5.0","0.0040305906672902","True","28","baseline-20260606T014339Z-b13abd42","baseline","none","","","","","","iter_01"
"0.5939831904002598","0.5081652913774762","0.5081653084073748","0.2601540897573743","0.310014009475708","21.291640962873185","0.641879141330719","0.554530143737793","0.554530143737793","0.2842197716236114","0.3378879576921463","21.67151165008545","0.0040305906672902","0.8","0.001","29","0.0768865999998524","2.7792618999992555","19.46428571428571","5.0","0.0050305906672902","True","29","baseline-20260606T014339Z-b13abd42","baseline","none","","","","","","iter_01"
"0.6086953793253217","0.5047062592847007","0.5047062677996499","0.2579971040998186","0.3083864535604204","20.671353476388116","0.64973184466362","0.5559273362159729","0.5559273362159729","0.2855227887630462","0.3380056619644165","18.646821975708008","0.0050305906672902","0.8","0.001","30","0.0725165999992896","2.851778499998545","18.858131487889278","5.0","0.0040305906672902","True","30","baseline-20260606T014339Z-b13abd42","baseline","none","","","","","","iter_01"
"0.5862770591463361","0.5078638706888471","0.5078638706888471","0.2596440357821328","0.3102747670241764","19.454513549804688","0.6354674696922302","0.5561583638191223","0.5561583638191223","0.285822331905365","0.3379200100898742","19.676791191101078","0.0040305906672902","0.8","0.001","31","0.0795585999985633","2.9313370999971085","18.288590604026847","5.0","0.0050305906672902","True","31","baseline-20260606T014339Z-b13abd42","baseline","none","","","","","","iter_01"
"0.6008833561624799","0.4987087334905352","0.4987087334905352","0.2562239595821926","0.303105958870479","20.310662405831472","0.6485355794429779","0.5523248612880707","0.5523248612880707","0.2832379788160324","0.3363585919141769","19.12513542175293","0.0050305906672902","0.8","0.001","32","0.070932199998424","3.0022692999955325","17.752442996742666","5.0","0.0060305906672902","True","32","baseline-20260606T014339Z-b13abd42","baseline","none","","","","","","iter_01"
"0.6174464736665998","0.5069404329572406","0.5069404201848167","0.2604505590030125","0.3081123147691999","18.324248450143","0.6586681604385376","0.5545185804367065","0.5545186102390289","0.2843157052993774","0.3377536088228225","17.270211219787598","0.0060305906672902","0.8","0.001","33","0.076517600000443","3.0787868999959755","17.246835443037973","5.0","0.0062643484347864","True","33","baseline-20260606T014339Z-b13abd42","baseline","none","","","","","","iter_01"
"0.6259105205535889","0.5137477687426976","0.5137477602277484","0.2634766825607845","0.3128388566630227","17.90493447440011","0.6625863313674927","0.5540334582328796","0.554033488035202","0.2844095081090927","0.3370299786329269","17.32868003845215","0.0062643484347864","0.8","0.001","34","0.0712039999998523","3.149990899995828","16.769230769230766","5.0","0.0072643484347864","True","34","baseline-20260606T014339Z-b13abd42","baseline","none","","","","","","iter_01"
"0.6316393869263786","0.503840480531965","0.5038404720170158","0.2575923289571489","0.3078101660524096","17.592616489955358","0.6688388884067535","0.5536970496177673","0.5536970496177673","0.2840932309627533","0.3370047360658645","15.850265502929688","0.0072643484347864","0.8","0.001","35","0.078304399999979","3.228295299995807","16.317365269461078","5.0","0.0062643484347864","True","35","baseline-20260606T014339Z-b13abd42","baseline","none","","","","","","iter_01"
"0.6164236324174064","0.5097308158874512","0.5097308158874512","0.2624976251806531","0.3090414873191288","17.031749725341797","0.6602254807949066","0.5549007654190063","0.5549007654190063","0.2852547615766525","0.3370575159788131","16.813353538513184","0.0062643484347864","0.8","0.001","36","0.0740035999988322","3.302298899994639","15.889212827988338","5.0","0.0072643484347864","True","36","baseline-20260606T014339Z-b13abd42","baseline","none","","","","","","iter_01"
"0.628874157156263","0.5034454464912415","0.503445429461343","0.2577108783381326","0.3071681814534323","17.266341345650808","0.6677398979663849","0.548780083656311","0.548780083656311","0.2815095633268356","0.3340881615877151","16.37584400177002","0.0072643484347864","0.8","0.001","37","0.0663640999991912","3.3686629999938305","15.482954545454549","5.0","0.0082643484347864","True","37","baseline-20260606T014339Z-b13abd42","baseline","none","","","","","","iter_01"
"0.6416746292795453","0.5076558036463601","0.5076557993888855","0.2606151572295597","0.3088007952485765","16.216500963483536","0.6770946681499481","0.5484342575073242","0.5484342873096466","0.2808500528335571","0.3344802558422088","15.568123817443848","0.0082643484347864","0.8","0.001","38","0.0692123000007995","3.43787529999463","15.096952908587255","5.0","0.0092643484347864","True","38","baseline-20260606T014339Z-b13abd42","baseline","none","","","","","","iter_01"
"0.6559628418513707","0.5086822509765625","0.5086822424616132","0.2621745765209198","0.3081345728465489","15.89756611415318","0.6876838207244873","0.5465511679649353","0.5465511679649353","0.2801784574985504","0.3329658806324005","15.233954906463625","0.0092643484347864","0.8","0.001","39","0.0714759000002231","3.509351199994853","14.729729729729732","5.0","0.0102643484347864","True","39","baseline-20260606T014339Z-b13abd42","baseline","none","","","","","","iter_01"
"0.6681352257728577","0.5139345356396267","0.5139345441545758","0.2660705617495945","0.3098299758774893","15.022939682006836","0.6940638720989227","0.5465781688690186","0.5465781688690186","0.2802296280860901","0.3329356163740158","14.368736743927002","0.0102643484347864","0.8","0.001","40","0.0712127999995573","3.5805639999944106","14.379947229551448","5.0","0.010152243578542","True","40","baseline-20260606T014339Z-b13abd42","baseline","none","","","","","","iter_01"
"0.6664208344050816","0.5115009588854653","0.5115009716578892","0.2637195927756173","0.3097266980579921","15.25966739654541","0.7019663155078888","0.5527072250843048","0.5527071952819824","0.2838853746652603","0.3360272943973541","14.70207691192627","0.010152243578542","0.8","0.001","41","0.064569100000881","3.645133099995292","14.046391752577314","5.0","0.011152243578542","True","41","baseline-20260606T014339Z-b13abd42","baseline","none","","","","","","iter_01"
"0.6794138891356332","0.5166726963860648","0.516672704901014","0.2657583228179386","0.3136429701532636","14.59268719809396","0.704815536737442","0.5473218560218811","0.5473218560218811","0.2808200716972351","0.3331272304058075","14.122150421142578","0.011152243578542","0.8","0.001","42","0.0962830999997095","3.741416199995001","13.727959697733","5.0","0.012152243578542","True","42","baseline-20260606T014339Z-b13abd42","baseline","none","","","","","","iter_01"
"0.692379321370806","0.5183349251747131","0.5183349336896624","0.2678473336356027","0.3131094915526254","14.32199832371303","0.7138468623161316","0.5480989217758179","0.5480989515781403","0.280973881483078","0.3339063376188278","13.639286994934082","0.012152243578542","0.8","0.001","43","0.0708703000000241","3.812286499995025","13.423645320197046","5.0","0.013152243578542","True","43","baseline-20260606T014339Z-b13abd42","baseline","none","","","","","","iter_01"
"0.7052194390978131","0.5219933390617371","0.5219933475766864","0.2686508638518197","0.3166780940123966","13.931166512625555","0.7237240672111511","0.5477193593978882","0.5477193593978882","0.2808311283588409","0.3336102813482284","13.382104396820068","0.013152243578542","0.8","0.001","44","0.0699538000008033","3.882240299995829","13.132530120481931","5.0","0.014152243578542","True","44","baseline-20260606T014339Z-b13abd42","baseline","none","","","","","","iter_01"
"0.7124539017677307","0.5214300496237618","0.5214300496237618","0.2696590977055685","0.3147136781896864","13.4977787562779","0.7340304255485535","0.5541615188121796","0.554161548614502","0.2837026715278625","0.338073581457138","12.709570407867432","0.014152243578542","0.8","0.001","45","0.0627197999983764","3.944960099994205","12.85377358490566","5.0","0.013152243578542","True","45","baseline-20260606T014339Z-b13abd42","baseline","none","","","","","","iter_01"
"0.6998509083475385","0.5187616433416095","0.5187616518565586","0.2668826537472861","0.3148487380572727","13.768698011125837","0.7309975326061249","0.5506615042686462","0.5506615042686462","0.2818431407213211","0.3360229581594467","13.711426258087158","0.013152243578542","0.8","0.001","46","0.0618314999992435","4.0067915999934485","12.586605080831404","5.0","0.014152243578542","True","46","baseline-20260606T014339Z-b13abd42","baseline","none","","","","","","iter_01"
"0.7141204731804984","0.523048996925354","0.523048996925354","0.2707167310374124","0.3154153312955584","13.501144545418876","0.7323854267597198","0.5494528710842133","0.5494528710842133","0.2823023200035095","0.3339382112026214","12.926044464111328","0.014152243578542","0.8","0.001","47","0.0701306000009935","4.076922199994442","12.33031674208145","5.0","0.015152243578542","True","47","baseline-20260606T014339Z-b13abd42","baseline","none","","","","","","iter_01"
"0.7267977850777763","0.5297187566757202","0.5297187439032963","0.2743005922862461","0.3192726969718933","13.006590570722308","0.7455491721630096","0.547417938709259","0.5474179685115814","0.2806658446788788","0.3334401696920395","13.07603359222412","0.015152243578542","0.8","0.001","48","0.066677200000413","4.143599399994855","12.084257206208427","5.0","0.016152243578542","True","48","baseline-20260606T014339Z-b13abd42","baseline","none","","","","","","iter_01"
"0.7348815883908953","0.527861407824925","0.527861407824925","0.2736592037337167","0.3177527615002223","12.816807338169642","0.7451467514038086","0.544034868478775","0.544034868478775","0.2787179350852966","0.3316461592912674","12.45101833343506","0.016152243578542","0.8","0.001","49","0.062335599999642","4.205934999994497","11.847826086956523","5.0","0.017152243578542","True","49","baseline-20260606T014339Z-b13abd42","baseline","none","","","","","","iter_01"
"0.747753211430141","0.5324358429227557","0.5324358599526542","0.2768612589154924","0.3194682555539267","12.553306307111468","0.7511813342571259","0.5440478324890137","0.5440478324890137","0.2791085541248321","0.3311741352081299","12.076174259185793","0.017152243578542","0.8","0.001","50","0.065001700000721","4.270936699995218","11.620469083155657","5.0","0.018152243578542","True","50","baseline-20260606T014339Z-b13abd42","baseline","none","","","","","","iter_01"
"0.7539636407579694","0.5318840401513236","0.5318840486662728","0.2757855313164847","0.3201231360435486","12.234277180262977","0.7621335685253143","0.5492328405380249","0.5492328405380249","0.2820601761341095","0.3339658230543136","11.728617668151855","0.018152243578542","0.8","0.001","51","0.061710399999356","4.332647099994574","11.40167364016736","5.0","0.019152243578542","True","51","baseline-20260606T014339Z-b13abd42","baseline","none","","","","","","iter_01"
"0.7746089356286185","0.5416555404663086","0.5416555234364101","0.281272862638746","0.3254783281258174","12.16324383871896","0.7752694189548492","0.5497004389762878","0.5497004091739655","0.2815903425216675","0.3351375460624695","11.777679443359377","0.019152243578542","0.8","0.001","52","0.0622698999995918","4.394916999994166","11.190965092402465","5.0","0.020152243578542","True","52","baseline-20260606T014339Z-b13abd42","baseline","none","","","","","","iter_01"
"0.781398492200034","0.541535598891122","0.5415355733462742","0.2815738064902169","0.3249522234712328","11.902541296822683","0.7761687636375427","0.5457819104194641","0.5457818806171417","0.2808889746665954","0.3311161547899246","11.432318687438965","0.020152243578542","0.8","0.001","53","0.0611853999998857","4.456102399994052","10.987903225806448","5.0","0.021152243578542","True","53","baseline-20260606T014339Z-b13abd42","baseline","none","","","","","","iter_01"
"0.7955154350825718","0.5548708013125828","0.5548708098275321","0.2880614527634212","0.3335116803646087","11.376789910452706","0.7925622165203094","0.5512962341308594","0.5512962341308594","0.2835974246263504","0.3346235156059265","11.40616512298584","0.021152243578542","0.8","0.001","54","0.0608671999998478","4.5169695999939","10.792079207920786","5.0","0.022152243578542","True","54","baseline-20260606T014339Z-b13abd42","baseline","none","","","","","","iter_01"
"0.8011777315820966","0.5444807410240173","0.5444807410240173","0.283625419650759","0.3260691506522042","11.587855747767858","0.7947528958320618","0.5519364774227142","0.5519364774227142","0.28517946600914","0.3334462493658066","10.961256980895996","0.022152243578542","0.8","0.001","55","0.0625737999998818","4.579543399993781","10.603112840466927","5.0","0.023152243578542","True","55","baseline-20260606T014339Z-b13abd42","baseline","none","","","","","","iter_01"
"0.8090859821864537","0.5547687666756767","0.5547687581607273","0.291616005556924","0.3289409279823303","10.98456028529576","0.7997176647186279","0.5504089593887329","0.5504089593887329","0.2828331589698791","0.3344697207212448","10.768231391906738","0.023152243578542","0.8","0.001","56","0.0591463000000658","4.638689699993847","10.42065009560229","5.0","0.024152243578542","True","56","baseline-20260606T014339Z-b13abd42","baseline","none","","","","","","iter_01"
"0.8213136962481907","0.55198392697743","0.55198392697743","0.288377787385668","0.3295076702322279","11.151335443769185","0.7968039512634277","0.5478716492652893","0.5478716492652893","0.2818990051746368","0.3324657678604126","10.306798458099363","0.024152243578542","0.8","0.001","57","0.0618434999996679","4.700533199993515","10.244360902255636","5.0","0.0247766191369793","True","57","baseline-20260606T014339Z-b13abd42","baseline","none","","","","","","iter_01"
"0.8269648381641933","0.5557463254247393","0.5557463254247393","0.2904959150723049","0.3315630001681192","10.946551050458636","0.8031318187713623","0.5456206798553467","0.5456206798553467","0.281088262796402","0.3306654989719391","10.393311977386476","0.0247766191369793","0.8","0.001","58","0.0625006000009307","4.763033799994446","10.073937153419593","5.0","0.0257766191369793","True","58","baseline-20260606T014339Z-b13abd42","baseline","none","","","","","","iter_01"
"0.835250871522086","0.561862587928772","0.5618626049586705","0.2948105377810342","0.3338150765214647","10.606056349618097","0.8097805976867676","0.5505503714084625","0.5505503714084625","0.2837138175964355","0.3335456699132919","10.056796550750732","0.0257766191369793","0.8","0.001","59","0.0643416000002616","4.827375399994708","9.909090909090908","5.0","0.0267766191369793","True","59","baseline-20260606T014339Z-b13abd42","baseline","none","","","","","","iter_01"
"0.8502753121512276","0.5663308501243591","0.5663308416094098","0.2974263344492231","0.33613064459392","10.60419464111328","0.8165939450263977","0.5510356426239014","0.5510356426239014","0.2827385663986206","0.3353713452816009","9.91754388809204","0.0267766191369793","0.8","0.001","60","0.0596832999999605","4.887058699994668","9.749552772808585","5.0","0.0277766191369793","True","60","baseline-20260606T014339Z-b13abd42","baseline","none","","","","","","iter_01"
"0.8584603326661246","0.5661918776375907","0.5661918691226414","0.2964829249041421","0.3371361536639077","10.522103037152972","0.8380617201328278","0.5506094992160797","0.5506094992160797","0.283798485994339","0.3335137665271759","10.348711013793944","0.0277766191369793","0.8","0.001","61","0.0646742000008089","4.951732899995477","9.595070422535208","5.0","0.0287766191369793","True","61","baseline-20260606T014339Z-b13abd42","baseline","none","","","","","","iter_01"
"0.8639785391943795","0.5721048712730408","0.5721048797879901","0.300576525075095","0.3394104327474321","10.142736298697336","0.8355067670345306","0.5502552390098572","0.5502552390098572","0.2842738181352615","0.3324767649173736","9.912614822387695","0.0287766191369793","0.8","0.001","62","0.0625326999997923","5.014265599995269","9.44540727902946","5.0","0.0297766191369793","True","62","baseline-20260606T014339Z-b13abd42","baseline","none","","","","","","iter_01"
"0.8792735849108014","0.5775117022650582","0.5775117107800075","0.3031452340739114","0.3429580671446664","10.134188652038574","0.8424711525440216","0.5516661405563354","0.5516661405563354","0.2841397076845169","0.3344080597162246","9.76621913909912","0.0297766191369793","0.8","0.001","63","0.0612712999991345","5.075536899994404","9.300341296928323","5.0","0.0307766191369793","True","63","baseline-20260606T014339Z-b13abd42","baseline","none","","","","","","iter_01"
"0.885709924357278","0.5776074273245675","0.5776074188096183","0.3037692819322858","0.3422976689679282","10.010926791599818","0.8477962613105774","0.5571688413619995","0.5571688115596771","0.2877571433782577","0.3367645740509033","9.44312334060669","0.0307766191369793","0.8","0.001","64","0.0597103000000061","5.13524719999441","9.15966386554622","5.0","0.0317766191369793","True","64","baseline-20260606T014339Z-b13abd42","baseline","none","","","","","","iter_01"
"0.8969585044043404","0.5928671700613839","0.5928671785763332","0.3128823169640132","0.3499810653073447","9.569657053266251","0.8600339293479919","0.5515210628509521","0.5515210628509521","0.2848730981349945","0.3333099484443664","9.708800792694092","0.0317766191369793","0.8","0.001","65","0.061192299999675","5.196439499994085","9.02317880794702","5.0","0.0327766191369793","True","65","baseline-20260606T014339Z-b13abd42","baseline","none","","","","","","iter_01"
"0.9028039489473616","0.5836744223322187","0.5836744223322187","0.3074827747685568","0.3452395754201071","9.7364992414202","0.8562992513179779","0.5518911778926849","0.5518912076950073","0.2850640267133713","0.3335339576005935","9.287354469299316","0.0327766191369793","0.8","0.001","66","0.060823399999208","5.257262899993293","8.890701468189235","5.0","0.0337766191369793","True","66","baseline-20260606T014339Z-b13abd42","baseline","none","","","","","","iter_01"
"0.9083610943385532","0.5872595139912197","0.5872595054762704","0.3097403900963919","0.3468988750662122","9.50662272317069","0.8565551936626434","0.5518282651901245","0.5518282353878021","0.2846239954233169","0.3340052962303161","9.021831035614014","0.0337766191369793","0.8","0.001","67","0.0654052999998384","5.322668199993132","8.762057877813504","5.0","0.0347766191369793","True","67","baseline-20260606T014339Z-b13abd42","baseline","none","","","","","","iter_01"
