run_id,training_type,shapley_tactic,latent_dim,started_at,ended_at,duration_sec,epochs,final_loss,final_recon,final_kl,final_val_loss,final_val_recon,final_val_kl
baseline-20260514T220441Z-54479881,baseline_3x_4k_epochs_warmup,none,5,2026-05-14T22:02:24.437638+00:00,2026-05-14T22:04:41.603258+00:00,137.14046099997358,4000,0.8341419696807861,0.512598991394043,3.2154295444488525,0.7175604104995728,0.4160430431365967,3.01517391204834
baseline-20260514T224336Z-0a73e9cc,baseline_KL_target,none,5,2026-05-14T22:42:42.547025+00:00,2026-05-14T22:43:36.866736+00:00,54.316181599977426,2000,0.8299612104892731,0.5829233229160309,3.048957109451294,0.6938939094543457,0.45062798261642456,3.002403497695923
baseline-20260514T224748Z-ce3de6dd,baseline_3x_kl_target,none,5,2026-05-14T22:46:32.897392+00:00,2026-05-14T22:47:48.574208+00:00,75.67045679996954,2000,0.8788652420043945,0.5196854770183563,3.1487107276916504,0.7804415822029114,0.4381825029850006,3.0003771781921387
baseline-20260514T230330Z-6bf9ff2c,baseline_target_kl_2,none,5,2026-05-14T23:02:38.207173+00:00,2026-05-14T23:03:30.043419+00:00,51.83407480001915,2000,0.9464250206947327,0.6632677912712097,2.0920037031173706,0.7272321581840515,0.45757439732551575,1.9922677278518677
baseline-20260514T230603Z-3d8b32ab,baseline_target_kl_1,none,5,2026-05-14T23:05:11.895332+00:00,2026-05-14T23:06:03.660752+00:00,51.77689159999136,2000,0.9761717617511749,0.8062940835952759,1.0301231145858765,0.7773159742355347,0.6116995811462402,1.0042831897735596
baseline-20260514T230837Z-8e60b8ef,baseline_target_kl_0.4,none,5,2026-05-14T23:07:41.172239+00:00,2026-05-14T23:08:37.050546+00:00,55.88226359995315,2000,0.9807107150554657,0.8962506651878357,0.40899474918842316,0.8902662992477417,0.8077080249786377,0.39978551864624023
