predictor,feature,feature_group,feature_mse
digit_class_mean,pix_003,pix,0.7053470015525818
digit_class_mean,pix_004,pix,0.7569800615310669
digit_class_mean,pix_005,pix,0.7232811450958252
digit_class_mean,pix_006,pix,0.6820913553237915
digit_class_mean,pix_007,pix,0.7019345164299011
digit_class_mean,pix_008,pix,0.8143433928489685
digit_class_mean,pix_009,pix,0.790190577507019
digit_class_mean,pix_010,pix,0.7366452217102051
digit_class_mean,pix_011,pix,0.6948046684265137
digit_class_mean,pix_012,pix,0.6525732278823853
digit_class_mean,pix_013,pix,0.5911540985107422
digit_class_mean,pix_014,pix,0.7629740238189697
digit_class_mean,pix_015,pix,0.7580717206001282
digit_class_mean,pix_016,pix,0.7335408926010132
digit_class_mean,pix_017,pix,0.6631208658218384
digit_class_mean,pix_018,pix,0.6444650888442993
digit_class_mean,pix_019,pix,0.6349692940711975
digit_class_mean,pix_020,pix,0.6605772376060486
digit_class_mean,pix_021,pix,0.7076865434646606
digit_class_mean,pix_022,pix,0.8418415188789368
digit_class_mean,pix_023,pix,0.8228369951248169
digit_class_mean,pix_024,pix,0.7198491096496582
digit_class_mean,pix_025,pix,0.6036475300788879
digit_class_mean,pix_026,pix,0.6126474142074585
digit_class_mean,pix_027,pix,0.6599332690238953
digit_class_mean,pix_028,pix,0.6751055121421814
digit_class_mean,pix_029,pix,0.5759772658348083
digit_class_mean,pix_030,pix,0.9022058844566345
digit_class_mean,pix_031,pix,0.7130811214447021
digit_class_mean,pix_032,pix,0.6078400015830994
digit_class_mean,pix_033,pix,0.6639182567596436
digit_class_mean,pix_034,pix,0.833510160446167
digit_class_mean,pix_035,pix,0.9656670093536377
digit_class_mean,pix_036,pix,0.9460232257843018
digit_class_mean,pix_037,pix,0.8927872180938721
digit_class_mean,pix_038,pix,0.8460646271705627
digit_class_mean,pix_039,pix,0.7186247110366821
digit_class_mean,pix_040,pix,0.5334312915802002
digit_class_mean,pix_041,pix,0.5046272873878479
digit_class_mean,pix_042,pix,0.5685086846351624
digit_class_mean,pix_043,pix,0.6297685503959656
digit_class_mean,pix_044,pix,0.6652349829673767
digit_class_mean,pix_045,pix,0.7411658763885498
digit_class_mean,pix_046,pix,0.5802665948867798
digit_class_mean,pix_047,pix,0.5168861150741577
digit_class_mean,pix_048,pix,0.591621458530426
digit_class_mean,pix_049,pix,0.7174110412597656
digit_class_mean,pix_050,pix,0.7947647571563721
digit_class_mean,pix_051,pix,0.6675475835800171
digit_class_mean,pix_052,pix,0.6129107475280762
digit_class_mean,pix_053,pix,0.6851618885993958
digit_class_mean,pix_054,pix,0.6403419971466064
digit_class_mean,pix_055,pix,0.5192349553108215
digit_class_mean,pix_056,pix,0.39514175057411194
digit_class_mean,pix_057,pix,0.3788159489631653
digit_class_mean,pix_058,pix,0.46636298298835754
digit_class_mean,pix_059,pix,0.7378368973731995
digit_class_mean,pix_060,pix,0.7412721514701843
digit_class_mean,pix_061,pix,0.5826147794723511
digit_class_mean,pix_062,pix,0.5430386662483215
digit_class_mean,pix_063,pix,0.5930804014205933
digit_class_mean,pix_064,pix,0.7023607492446899
digit_class_mean,pix_065,pix,0.7025543451309204
digit_class_mean,pix_066,pix,0.5377694964408875
digit_class_mean,pix_067,pix,0.5632427334785461
digit_class_mean,pix_068,pix,0.6886196732521057
digit_class_mean,pix_069,pix,0.6992937326431274
digit_class_mean,pix_070,pix,0.6065773367881775
digit_class_mean,pix_071,pix,0.3967980444431305
digit_class_mean,pix_072,pix,0.3890131711959839
digit_class_mean,pix_073,pix,0.5201773643493652
digit_class_mean,pix_074,pix,0.8189369440078735
digit_class_mean,pix_075,pix,0.752424955368042
digit_class_mean,pix_076,pix,0.6111846566200256
digit_class_mean,pix_077,pix,0.60334312915802
digit_class_mean,pix_078,pix,0.6213728189468384
digit_class_mean,pix_079,pix,0.6788294911384583
digit_class_mean,pix_080,pix,0.5640593767166138
digit_class_mean,pix_081,pix,0.48329630494117737
digit_class_mean,pix_082,pix,0.5279523730278015
digit_class_mean,pix_083,pix,0.612183690071106
digit_class_mean,pix_084,pix,0.6230593323707581
digit_class_mean,pix_085,pix,0.5622914433479309
digit_class_mean,pix_086,pix,0.4487793445587158
digit_class_mean,pix_087,pix,0.5581706166267395
digit_class_mean,pix_088,pix,0.6583720445632935
digit_class_mean,pix_089,pix,0.9887748956680298
digit_class_mean,pix_090,pix,0.6808339953422546
digit_class_mean,pix_091,pix,0.5869576334953308
digit_class_mean,pix_092,pix,0.531808614730835
digit_class_mean,pix_093,pix,0.4949354827404022
digit_class_mean,pix_094,pix,0.4764630198478699
digit_class_mean,pix_095,pix,0.4703221917152405
digit_class_mean,pix_096,pix,0.5700505971908569
digit_class_mean,pix_097,pix,0.6445326805114746
digit_class_mean,pix_098,pix,0.6131231188774109
digit_class_mean,pix_099,pix,0.5735687017440796
digit_class_mean,pix_100,pix,0.5115067958831787
digit_class_mean,pix_101,pix,0.503791332244873
digit_class_mean,pix_102,pix,0.6065768599510193
digit_class_mean,pix_103,pix,0.7337871789932251
digit_class_mean,pix_104,pix,1.0182737112045288
digit_class_mean,pix_105,pix,0.6350874900817871
digit_class_mean,pix_106,pix,0.521848201751709
digit_class_mean,pix_107,pix,0.4388715624809265
digit_class_mean,pix_108,pix,0.42799142003059387
digit_class_mean,pix_109,pix,0.45637139678001404
digit_class_mean,pix_110,pix,0.5832563638687134
digit_class_mean,pix_111,pix,0.7246605753898621
digit_class_mean,pix_112,pix,0.7082119584083557
digit_class_mean,pix_113,pix,0.5804412364959717
digit_class_mean,pix_114,pix,0.7318065762519836
digit_class_mean,pix_115,pix,0.7857943177223206
digit_class_mean,pix_116,pix,0.6757256388664246
digit_class_mean,pix_117,pix,0.6109635233879089
digit_class_mean,pix_118,pix,0.6608843207359314
digit_class_mean,pix_119,pix,0.9614776372909546
digit_class_mean,pix_120,pix,0.7803617715835571
digit_class_mean,pix_121,pix,0.4812042713165283
digit_class_mean,pix_122,pix,0.32948750257492065
digit_class_mean,pix_123,pix,0.3667494058609009
digit_class_mean,pix_124,pix,0.5886585116386414
digit_class_mean,pix_125,pix,0.7341960668563843
digit_class_mean,pix_126,pix,0.6656693816184998
digit_class_mean,pix_127,pix,0.5577578544616699
digit_class_mean,pix_128,pix,0.5028026103973389
digit_class_mean,pix_129,pix,0.7425146698951721
digit_class_mean,pix_130,pix,0.9123865365982056
digit_class_mean,pix_131,pix,0.672890841960907
digit_class_mean,pix_132,pix,0.5619304180145264
digit_class_mean,pix_133,pix,0.6152551174163818
digit_class_mean,pix_134,pix,0.7783534526824951
digit_class_mean,pix_135,pix,0.8451059460639954
digit_class_mean,pix_136,pix,0.47452110052108765
digit_class_mean,pix_137,pix,0.3051829934120178
digit_class_mean,pix_138,pix,0.3794080317020416
digit_class_mean,pix_139,pix,0.5867801308631897
digit_class_mean,pix_140,pix,0.6730970740318298
digit_class_mean,pix_141,pix,0.5593059062957764
digit_class_mean,pix_142,pix,0.5394231677055359
digit_class_mean,pix_143,pix,0.5995644927024841
digit_class_mean,pix_144,pix,0.8156241774559021
digit_class_mean,pix_145,pix,0.7824121713638306
digit_class_mean,pix_146,pix,0.4605741500854492
digit_class_mean,pix_147,pix,0.45494675636291504
digit_class_mean,pix_148,pix,0.6005403995513916
digit_class_mean,pix_149,pix,0.8208985328674316
digit_class_mean,pix_150,pix,0.6864729523658752
digit_class_mean,pix_151,pix,0.38457340002059937
digit_class_mean,pix_152,pix,0.33753958344459534
digit_class_mean,pix_153,pix,0.39169737696647644
digit_class_mean,pix_154,pix,0.5967488288879395
digit_class_mean,pix_155,pix,0.6613423824310303
digit_class_mean,pix_156,pix,0.5961316823959351
digit_class_mean,pix_157,pix,0.571078360080719
digit_class_mean,pix_158,pix,0.6184302568435669
digit_class_mean,pix_159,pix,0.7030173540115356
digit_class_mean,pix_160,pix,0.6339707374572754
digit_class_mean,pix_161,pix,0.37345778942108154
digit_class_mean,pix_162,pix,0.4551103115081787
digit_class_mean,pix_163,pix,0.5796888470649719
digit_class_mean,pix_164,pix,0.8231098651885986
digit_class_mean,pix_165,pix,0.6405332088470459
digit_class_mean,pix_166,pix,0.42362773418426514
digit_class_mean,pix_167,pix,0.36567118763923645
digit_class_mean,pix_168,pix,0.40095657110214233
digit_class_mean,pix_169,pix,0.6193686127662659
digit_class_mean,pix_170,pix,0.6897736191749573
digit_class_mean,pix_171,pix,0.6349624395370483
digit_class_mean,pix_172,pix,0.5899561047554016
digit_class_mean,pix_173,pix,0.5883646011352539
digit_class_mean,pix_174,pix,0.6284891963005066
digit_class_mean,pix_175,pix,0.5962231159210205
digit_class_mean,pix_176,pix,0.4388488829135895
digit_class_mean,pix_177,pix,0.453867107629776
digit_class_mean,pix_178,pix,0.5778878331184387
digit_class_mean,pix_179,pix,0.7374008297920227
digit_class_mean,pix_180,pix,0.7967118620872498
digit_class_mean,pix_181,pix,0.5831069946289062
digit_class_mean,pix_182,pix,0.48836854100227356
digit_class_mean,pix_183,pix,0.5101119875907898
digit_class_mean,pix_184,pix,0.6781589388847351
digit_class_mean,pix_185,pix,0.8118405342102051
digit_class_mean,pix_186,pix,0.7880178689956665
digit_class_mean,pix_187,pix,0.6551830768585205
digit_class_mean,pix_188,pix,0.6522710919380188
digit_class_mean,pix_189,pix,0.6490989923477173
digit_class_mean,pix_190,pix,0.6380743384361267
digit_class_mean,pix_191,pix,0.4778086543083191
digit_class_mean,pix_192,pix,0.48478829860687256
digit_class_mean,pix_193,pix,0.5577086806297302
digit_class_mean,pix_194,pix,0.6782559752464294
digit_class_mean,pix_195,pix,0.9062737226486206
digit_class_mean,pix_196,pix,0.657406210899353
digit_class_mean,pix_197,pix,0.5509471893310547
digit_class_mean,pix_198,pix,0.47327467799186707
digit_class_mean,pix_199,pix,0.5564528703689575
digit_class_mean,pix_200,pix,0.756908118724823
digit_class_mean,pix_201,pix,0.8458146452903748
digit_class_mean,pix_202,pix,0.9014896154403687
digit_class_mean,pix_203,pix,0.9315122365951538
digit_class_mean,pix_204,pix,0.857072114944458
digit_class_mean,pix_205,pix,0.7378844618797302
digit_class_mean,pix_206,pix,0.6085634827613831
digit_class_mean,pix_207,pix,0.6329467296600342
digit_class_mean,pix_208,pix,0.6926659345626831
digit_class_mean,pix_209,pix,0.7548150420188904
digit_class_mean,pix_210,pix,1.1853504180908203
digit_class_mean,pix_211,pix,0.8354974985122681
digit_class_mean,pix_212,pix,0.6334736347198486
digit_class_mean,pix_213,pix,0.463505357503891
digit_class_mean,pix_214,pix,0.41174671053886414
digit_class_mean,pix_215,pix,0.4159010350704193
digit_class_mean,pix_216,pix,0.5419828295707703
digit_class_mean,pix_217,pix,0.7046003937721252
digit_class_mean,pix_218,pix,0.7749375104904175
digit_class_mean,pix_219,pix,0.7646582722663879
digit_class_mean,pix_220,pix,0.6993374824523926
digit_class_mean,pix_221,pix,0.6638693809509277
digit_class_mean,pix_222,pix,0.717223584651947
digit_class_mean,pix_223,pix,0.7047635912895203
digit_class_mean,pix_224,pix,0.727458655834198
digit_class_mean,pix_225,pix,1.259990930557251
digit_class_mean,pix_226,pix,1.0523649454116821
digit_class_mean,pix_227,pix,0.8269095420837402
digit_class_mean,pix_228,pix,0.6765387654304504
digit_class_mean,pix_229,pix,0.5283663272857666
digit_class_mean,pix_230,pix,0.5108695030212402
digit_class_mean,pix_231,pix,0.5553421974182129
digit_class_mean,pix_232,pix,0.6545524001121521
digit_class_mean,pix_233,pix,0.7477743029594421
digit_class_mean,pix_234,pix,0.853055477142334
digit_class_mean,pix_235,pix,0.7745410799980164
digit_class_mean,pix_236,pix,0.718410313129425
digit_class_mean,pix_237,pix,0.6868432760238647
digit_class_mean,pix_238,pix,0.6117404699325562
digit_class_mean,pix_239,pix,0.7924954891204834
digit_class_mean,zer_000,zer,0.8388530611991882
digit_class_mean,zer_001,zer,1.2269994020462036
digit_class_mean,zer_002,zer,0.9512119889259338
digit_class_mean,zer_003,zer,0.9873217940330505
digit_class_mean,zer_004,zer,0.9345177412033081
digit_class_mean,zer_005,zer,0.3551332354545593
digit_class_mean,zer_006,zer,0.7356613874435425
digit_class_mean,zer_007,zer,0.7581549286842346
digit_class_mean,zer_008,zer,0.7220757007598877
digit_class_mean,zer_009,zer,0.475606769323349
digit_class_mean,zer_010,zer,0.4252178966999054
digit_class_mean,zer_011,zer,0.6612882018089294
digit_class_mean,zer_012,zer,0.6987095475196838
digit_class_mean,zer_013,zer,1.2652082443237305
digit_class_mean,zer_014,zer,0.9537322521209717
digit_class_mean,zer_015,zer,0.9876614212989807
digit_class_mean,zer_016,zer,0.6912819743156433
digit_class_mean,zer_017,zer,0.743304967880249
digit_class_mean,zer_018,zer,0.41292014718055725
digit_class_mean,zer_019,zer,0.7219207882881165
digit_class_mean,zer_020,zer,0.47296568751335144
digit_class_mean,zer_021,zer,0.4212784171104431
digit_class_mean,zer_022,zer,0.5561720132827759
digit_class_mean,zer_023,zer,0.4980664849281311
digit_class_mean,zer_024,zer,0.9545400738716125
digit_class_mean,zer_025,zer,0.9685688614845276
digit_class_mean,zer_026,zer,0.7573365569114685
digit_class_mean,zer_027,zer,0.4995514750480652
digit_class_mean,zer_028,zer,0.4799381196498871
digit_class_mean,zer_029,zer,0.47030678391456604
digit_class_mean,zer_030,zer,0.42755451798439026
digit_class_mean,zer_031,zer,0.5436219573020935
digit_class_mean,zer_032,zer,0.531719982624054
digit_class_mean,zer_033,zer,0.9487884640693665
digit_class_mean,zer_034,zer,0.8425047993659973
digit_class_mean,zer_035,zer,0.5025646686553955
digit_class_mean,zer_036,zer,0.4392188787460327
digit_class_mean,zer_037,zer,0.43513497710227966
digit_class_mean,zer_038,zer,0.5662200450897217
digit_class_mean,zer_039,zer,0.4354114532470703
digit_class_mean,zer_040,zer,0.893090009689331
digit_class_mean,zer_041,zer,0.4664735496044159
digit_class_mean,zer_042,zer,0.42860108613967896
digit_class_mean,zer_043,zer,0.5907363295555115
digit_class_mean,zer_044,zer,0.3919338881969452
digit_class_mean,zer_045,zer,0.467708557844162
digit_class_mean,zer_046,zer,0.5463360548019409
digit_class_mean,mor_000,mor,0.03230602666735649
digit_class_mean,mor_001,mor,0.1362253725528717
digit_class_mean,mor_002,mor,0.5010395646095276
digit_class_mean,mor_003,mor,0.23272454738616943
digit_class_mean,mor_004,mor,0.20653186738491058
digit_class_mean,mor_005,mor,0.1553957611322403
pca_3,fou_000,fou,0.8986508250236511
pca_3,fou_001,fou,0.47907108068466187
pca_3,fou_002,fou,0.645576536655426
pca_3,fou_003,fou,0.9499618411064148
pca_3,fou_004,fou,0.8122606873512268
pca_3,fou_005,fou,0.9115158915519714
pca_3,fou_006,fou,0.8284955620765686
pca_3,fou_007,fou,0.7622263431549072
pca_3,fou_008,fou,0.793294370174408
pca_3,fou_009,fou,0.909699022769928
pca_3,fou_010,fou,0.8596423864364624
pca_3,fou_011,fou,1.0095359086990356
pca_3,fou_012,fou,0.8961633443832397
pca_3,fou_013,fou,0.8458417654037476
pca_3,fou_014,fou,0.8685003519058228
pca_3,fou_015,fou,0.8423839807510376
pca_3,fou_016,fou,1.0248206853866577
pca_3,fou_017,fou,1.1664576530456543
pca_3,fou_018,fou,0.9351187348365784
pca_3,fou_019,fou,0.8171206116676331
pca_3,fou_020,fou,0.8770526647567749
pca_3,fou_021,fou,0.936713457107544
pca_3,fou_022,fou,1.1168367862701416
pca_3,fou_023,fou,1.0188193321228027
pca_3,fou_024,fou,0.9243224859237671
pca_3,fou_025,fou,0.8449348211288452
pca_3,fou_026,fou,0.7997657656669617
pca_3,fou_027,fou,0.8728828430175781
pca_3,fou_028,fou,1.008233904838562
pca_3,fou_029,fou,0.9999060034751892
pca_3,fou_030,fou,0.8202371001243591
pca_3,fou_031,fou,0.9266005158424377
pca_3,fou_032,fou,1.003767967224121
pca_3,fou_033,fou,1.0678391456604004
pca_3,fou_034,fou,0.8699889183044434
pca_3,fou_035,fou,0.8549156785011292
pca_3,fou_036,fou,0.9891270399093628
pca_3,fou_037,fou,0.917743980884552
pca_3,fou_038,fou,0.8863725066184998
pca_3,fou_039,fou,0.8467643857002258
pca_3,fou_040,fou,0.810771107673645
pca_3,fou_041,fou,1.0234043598175049
pca_3,fou_042,fou,0.963081419467926
pca_3,fou_043,fou,0.9437822103500366
pca_3,fou_044,fou,0.9922136664390564
pca_3,fou_045,fou,0.8595978617668152
pca_3,fou_046,fou,0.9097230434417725
pca_3,fou_047,fou,0.9165875315666199
pca_3,fou_048,fou,0.8829890489578247
pca_3,fou_049,fou,0.9371542930603027
pca_3,fou_050,fou,0.9411420226097107
pca_3,fou_051,fou,1.0659141540527344
pca_3,fou_052,fou,0.8443590402603149
pca_3,fou_053,fou,1.0681930780410767
pca_3,fou_054,fou,0.9668222665786743
pca_3,fou_055,fou,1.0872153043746948
pca_3,fou_056,fou,0.9014832377433777
pca_3,fou_057,fou,0.9357767701148987
pca_3,fou_058,fou,1.190868854522705
pca_3,fou_059,fou,1.0113945007324219
pca_3,fou_060,fou,0.9430612325668335
pca_3,fou_061,fou,1.1610695123672485
pca_3,fou_062,fou,0.9300382733345032
pca_3,fou_063,fou,1.0441009998321533
pca_3,fou_064,fou,0.889336347579956
pca_3,fou_065,fou,0.9827147722244263
pca_3,fou_066,fou,1.0041608810424805
pca_3,fou_067,fou,0.8923566341400146
pca_3,fou_068,fou,0.9272136688232422
pca_3,fou_069,fou,0.9282824993133545
pca_3,fou_070,fou,0.712360143661499
pca_3,fou_071,fou,0.8570244312286377
pca_3,fou_072,fou,0.5474991202354431
pca_3,fou_073,fou,0.6019562482833862
pca_3,fou_074,fou,0.8079425692558289
pca_3,fou_075,fou,0.7688765525817871
pca_3,fac_000,fac,0.4876956641674042
pca_3,fac_001,fac,0.19575703144073486
pca_3,fac_002,fac,0.1833302080631256
pca_3,fac_003,fac,0.26910334825515747
pca_3,fac_004,fac,0.6246520280838013
pca_3,fac_005,fac,0.4313301146030426
pca_3,fac_006,fac,0.11621375381946564
pca_3,fac_007,fac,0.5453809499740601
pca_3,fac_008,fac,0.2323414832353592
pca_3,fac_009,fac,0.5817558169364929
pca_3,fac_010,fac,0.769052267074585
pca_3,fac_011,fac,0.4964195489883423
pca_3,fac_012,fac,0.40237104892730713
pca_3,fac_013,fac,0.34037232398986816
pca_3,fac_014,fac,0.659450352191925
pca_3,fac_015,fac,0.2998128831386566
pca_3,fac_016,fac,0.7037277221679688
pca_3,fac_017,fac,0.4535839855670929
pca_3,fac_018,fac,0.2551308870315552
pca_3,fac_019,fac,0.9414157867431641
pca_3,fac_020,fac,0.5903869271278381
pca_3,fac_021,fac,0.4000017046928406
pca_3,fac_022,fac,0.6997053027153015
pca_3,fac_023,fac,0.6699121594429016
pca_3,fac_024,fac,0.8452259302139282
pca_3,fac_025,fac,0.2673487067222595
pca_3,fac_026,fac,0.5155671834945679
pca_3,fac_027,fac,0.7490220069885254
pca_3,fac_028,fac,0.16810636222362518
pca_3,fac_029,fac,0.5086604952812195
pca_3,fac_030,fac,0.25875821709632874
pca_3,fac_031,fac,0.7908786535263062
pca_3,fac_032,fac,0.3083212673664093
pca_3,fac_033,fac,0.5367275476455688
pca_3,fac_034,fac,0.8473146557807922
pca_3,fac_035,fac,0.5388590097427368
pca_3,fac_036,fac,0.4057324528694153
pca_3,fac_037,fac,0.21851956844329834
pca_3,fac_038,fac,0.34178775548934937
pca_3,fac_039,fac,0.2632668912410736
pca_3,fac_040,fac,0.40230056643486023
pca_3,fac_041,fac,0.8175795674324036
pca_3,fac_042,fac,0.44924861192703247
pca_3,fac_043,fac,0.6119441986083984
pca_3,fac_044,fac,0.3057449758052826
pca_3,fac_045,fac,0.7764323353767395
pca_3,fac_046,fac,0.29886677861213684
pca_3,fac_047,fac,0.4501717686653137
pca_3,fac_048,fac,0.665656566619873
pca_3,fac_049,fac,0.18131645023822784
pca_3,fac_050,fac,0.3653583526611328
pca_3,fac_051,fac,0.35136550664901733
pca_3,fac_052,fac,0.25532734394073486
pca_3,fac_053,fac,0.6041439175605774
pca_3,fac_054,fac,0.16663360595703125
pca_3,fac_055,fac,0.5056338310241699
pca_3,fac_056,fac,0.3083212971687317
pca_3,fac_057,fac,0.7064430117607117
pca_3,fac_058,fac,0.3312785029411316
pca_3,fac_059,fac,0.9817363619804382
pca_3,fac_060,fac,0.7478690147399902
pca_3,fac_061,fac,0.6000093221664429
pca_3,fac_062,fac,0.3198724091053009
pca_3,fac_063,fac,0.44245627522468567
pca_3,fac_064,fac,0.1854950487613678
pca_3,fac_065,fac,0.47382649779319763
pca_3,fac_066,fac,0.18029317259788513
pca_3,fac_067,fac,0.8258066773414612
pca_3,fac_068,fac,0.23060838878154755
pca_3,fac_069,fac,0.49454623460769653
pca_3,fac_070,fac,0.6816552877426147
pca_3,fac_071,fac,0.5575836300849915
pca_3,fac_072,fac,0.6080597639083862
pca_3,fac_073,fac,0.5853950381278992
pca_3,fac_074,fac,0.827473521232605
pca_3,fac_075,fac,0.37894681096076965
pca_3,fac_076,fac,0.630692720413208
pca_3,fac_077,fac,0.43043193221092224
pca_3,fac_078,fac,0.6450099945068359
pca_3,fac_079,fac,0.7768306136131287
pca_3,fac_080,fac,0.3505970239639282
pca_3,fac_081,fac,0.47084975242614746
pca_3,fac_082,fac,0.7163639664649963
pca_3,fac_083,fac,0.41768357157707214
pca_3,fac_084,fac,0.8353819251060486
pca_3,fac_085,fac,0.417831689119339
pca_3,fac_086,fac,0.7666904330253601
pca_3,fac_087,fac,0.37989920377731323
pca_3,fac_088,fac,0.6458516716957092
pca_3,fac_089,fac,0.4906140863895416
pca_3,fac_090,fac,0.44808170199394226
pca_3,fac_091,fac,0.9277979135513306
pca_3,fac_092,fac,0.31624940037727356
pca_3,fac_093,fac,0.6064911484718323
pca_3,fac_094,fac,0.8872061371803284
pca_3,fac_095,fac,0.8011116981506348
pca_3,fac_096,fac,0.2696085274219513
pca_3,fac_097,fac,0.39345934987068176
pca_3,fac_098,fac,0.8229877948760986
pca_3,fac_099,fac,0.2997340261936188
pca_3,fac_100,fac,0.6643205285072327
pca_3,fac_101,fac,0.5176498889923096
pca_3,fac_102,fac,0.5346342325210571
pca_3,fac_103,fac,0.4487261176109314
pca_3,fac_104,fac,0.3040517568588257
pca_3,fac_105,fac,0.47802042961120605
pca_3,fac_106,fac,0.5901402235031128
pca_3,fac_107,fac,0.4538172483444214
pca_3,fac_108,fac,0.2629922926425934
pca_3,fac_109,fac,0.5443695187568665
pca_3,fac_110,fac,0.16159385442733765
pca_3,fac_111,fac,0.5523356795310974
pca_3,fac_112,fac,0.2598053216934204
pca_3,fac_113,fac,0.5813774466514587
pca_3,fac_114,fac,0.37459468841552734
pca_3,fac_115,fac,0.9343052506446838
pca_3,fac_116,fac,0.3932112157344818
pca_3,fac_117,fac,0.5880658626556396
pca_3,fac_118,fac,0.4924255609512329
pca_3,fac_119,fac,0.55424964427948
pca_3,fac_120,fac,0.7111456394195557
pca_3,fac_121,fac,0.7891556024551392
pca_3,fac_122,fac,0.18292993307113647
pca_3,fac_123,fac,0.47106343507766724
pca_3,fac_124,fac,0.25346997380256653
pca_3,fac_125,fac,0.6619992256164551
pca_3,fac_126,fac,0.42452311515808105
pca_3,fac_127,fac,0.9493016004562378
pca_3,fac_128,fac,0.21981745958328247
pca_3,fac_129,fac,0.7850409150123596
pca_3,fac_130,fac,0.9194638729095459
pca_3,fac_131,fac,0.4117855727672577
pca_3,fac_132,fac,0.5374545454978943
pca_3,fac_133,fac,0.4746134877204895
pca_3,fac_134,fac,0.16173923015594482
pca_3,fac_135,fac,0.3070746660232544
pca_3,fac_136,fac,0.5949670076370239
pca_3,fac_137,fac,0.6856870055198669
pca_3,fac_138,fac,0.5151233077049255
pca_3,fac_139,fac,0.5943663120269775
pca_3,fac_140,fac,0.35158371925354004
pca_3,fac_141,fac,0.8790326714515686
pca_3,fac_142,fac,0.800548791885376
pca_3,fac_143,fac,0.5657623410224915
pca_3,fac_144,fac,0.5365710258483887
pca_3,fac_145,fac,0.3579854667186737
pca_3,fac_146,fac,0.18421879410743713
pca_3,fac_147,fac,0.29979559779167175
pca_3,fac_148,fac,0.4115656614303589
pca_3,fac_149,fac,0.5257408618927002
pca_3,fac_150,fac,0.42455631494522095
pca_3,fac_151,fac,0.4927468001842499
pca_3,fac_152,fac,0.42731335759162903
pca_3,fac_153,fac,0.4060579538345337
pca_3,fac_154,fac,0.6734813451766968
pca_3,fac_155,fac,0.9172163605690002
pca_3,fac_156,fac,0.3140404224395752
pca_3,fac_157,fac,0.9195741415023804
pca_3,fac_158,fac,0.7268164157867432
pca_3,fac_159,fac,0.3845701515674591
pca_3,fac_160,fac,0.5523765087127686
pca_3,fac_161,fac,0.44819092750549316
pca_3,fac_162,fac,0.825227677822113
pca_3,fac_163,fac,0.9630080461502075
pca_3,fac_164,fac,0.26425570249557495
pca_3,fac_165,fac,0.45931902527809143
pca_3,fac_166,fac,0.8473146557807922
pca_3,fac_167,fac,0.8164504766464233
pca_3,fac_168,fac,0.7034653425216675
pca_3,fac_169,fac,0.9894386529922485
pca_3,fac_170,fac,0.4647659659385681
pca_3,fac_171,fac,0.7072979807853699
pca_3,fac_172,fac,0.39593803882598877
pca_3,fac_173,fac,0.49897921085357666
pca_3,fac_174,fac,0.7303362488746643
pca_3,fac_175,fac,0.8565993309020996
pca_3,fac_176,fac,0.2655274271965027
pca_3,fac_177,fac,0.9231290221214294
pca_3,fac_178,fac,0.8407542705535889
pca_3,fac_179,fac,0.5822157859802246
pca_3,fac_180,fac,0.17883823812007904
pca_3,fac_181,fac,0.4975850284099579
pca_3,fac_182,fac,0.1748364418745041
pca_3,fac_183,fac,0.47784096002578735
pca_3,fac_184,fac,0.2024621218442917
pca_3,fac_185,fac,0.4140024185180664
pca_3,fac_186,fac,0.42452317476272583
pca_3,fac_187,fac,0.4524959325790405
pca_3,fac_188,fac,0.33860474824905396
pca_3,fac_189,fac,0.6020246744155884
pca_3,fac_190,fac,0.600410521030426
pca_3,fac_191,fac,0.5621322393417358
pca_3,fac_192,fac,0.35585159063339233
pca_3,fac_193,fac,0.2716154456138611
pca_3,fac_194,fac,0.5281509160995483
pca_3,fac_195,fac,0.26289302110671997
pca_3,fac_196,fac,0.6441870927810669
pca_3,fac_197,fac,0.47354060411453247
pca_3,fac_198,fac,0.13153831660747528
pca_3,fac_199,fac,0.38122498989105225
pca_3,fac_200,fac,0.31772419810295105
pca_3,fac_201,fac,0.44450297951698303
pca_3,fac_202,fac,0.7433536052703857
pca_3,fac_203,fac,0.5331902503967285
pca_3,fac_204,fac,0.7233556509017944
pca_3,fac_205,fac,0.8547401428222656
pca_3,fac_206,fac,0.15994925796985626
pca_3,fac_207,fac,0.28272545337677
pca_3,fac_208,fac,0.7476147413253784
pca_3,fac_209,fac,0.8077598810195923
pca_3,fac_210,fac,0.6643486022949219
pca_3,fac_211,fac,0.3934740424156189
pca_3,fac_212,fac,0.6838224530220032
pca_3,fac_213,fac,0.6983696818351746
pca_3,fac_214,fac,0.7466168403625488
pca_3,fac_215,fac,0.6999486684799194
pca_3,kar_000,kar,0.11702459305524826
pca_3,kar_001,kar,0.28407153487205505
pca_3,kar_002,kar,0.33398276567459106
pca_3,kar_003,kar,0.541769802570343
pca_3,kar_004,kar,0.5999975800514221
pca_3,kar_005,kar,1.0029197931289673
pca_3,kar_006,kar,0.6781485676765442
pca_3,kar_007,kar,0.8890113234519958
pca_3,kar_008,kar,0.7564857602119446
pca_3,kar_009,kar,0.602922797203064
pca_3,kar_010,kar,0.9455634951591492
pca_3,kar_011,kar,0.8392537832260132
pca_3,kar_012,kar,0.7928777933120728
pca_3,kar_013,kar,0.874264121055603
pca_3,kar_014,kar,0.9008891582489014
pca_3,kar_015,kar,0.7798293828964233
