run_id,shapley_tactic,sampling_phase,mean_variance,max_variance,mean_effective_count
shapley-20260606T021349Z-3d988634,baseline,1,0.07787171270319954,0.2853057384490967,32.0
shapley-20260606T021349Z-3d988634,baseline,2,0.10131491357606133,0.3523911237716675,81.0
shapley-20260606T021349Z-3d988634,baseline,3,0.1368340066474047,0.4086959362030029,121.0
shapley-20260606T021349Z-3d988634,baseline,4,0.22090099484921663,0.802210807800293,143.0
shapley-20260606T021349Z-3d988634,baseline,5,0.2910104085531202,1.0775394439697266,163.0
shapley-20260606T021349Z-3d988634,baseline,6,0.35806727167073404,1.2351641654968262,175.87971878051758
shapley-20260606T021413Z-ab25eab8,marginal,1,0.16725573636358598,0.4088149070739746,32.0
shapley-20260606T021413Z-ab25eab8,marginal,2,0.17429757164791224,0.4507405757904053,82.0
shapley-20260606T021413Z-ab25eab8,marginal,3,0.21714055794291195,0.5681378841400146,120.0
shapley-20260606T021413Z-ab25eab8,marginal,4,0.2562931490247138,0.7071101665496826,140.0
shapley-20260606T021413Z-ab25eab8,marginal,5,0.342233054107055,0.9063408374786376,166.0
shapley-20260606T021413Z-ab25eab8,marginal,6,0.3890976217808202,1.1097710132598877,182.9815435409546
shapley-20260606T021438Z-e8dc6a9c,conditional,1,0.10881981506827282,0.4201547503471374,32.0
shapley-20260606T021438Z-e8dc6a9c,conditional,2,0.1168413657287601,0.3643764853477478,79.0
shapley-20260606T021438Z-e8dc6a9c,conditional,3,0.12069657804386222,0.3813123106956482,117.0
shapley-20260606T021438Z-e8dc6a9c,conditional,4,0.13296600505418604,0.3690015077590942,144.0
shapley-20260606T021438Z-e8dc6a9c,conditional,5,0.13291359786308016,0.3655248880386352,170.0
shapley-20260606T021438Z-e8dc6a9c,conditional,6,0.1385613958445901,0.3602469563484192,186.99783730506897
