run_id,training_type,shapley_tactic,latent_dim,started_at,ended_at,duration_sec,epochs,final_loss,final_recon,final_recon_base,final_pix_recon,final_aux_recon_base,final_kl,final_val_loss,final_val_recon,final_val_recon_base,final_val_pix_recon,final_val_aux_recon_base,final_val_kl
baseline-20260606T021301Z-ab81fb7f,baseline,none,8,2026-06-06T02:12:48.664131+00:00,2026-06-06T02:13:01.373407+00:00,12.709446199998638,200,1.2163327762058802,0.7397476775305611,0.739747669015612,0.39999301944460186,0.4246933289936611,5.296750886099679,1.0498656630516052,0.5987986028194427,0.5987986028194427,0.31600262224674225,0.35349495708942413,5.013144016265869
