run_id,shapley_tactic,sampling_phase,mean_variance,max_variance,mean_effective_count
shapley-20260606T032116Z-d77a7a1c,baseline,1,0.09807583522342607,0.357069730758667,32.0
shapley-20260606T032116Z-d77a7a1c,baseline,2,0.10670603539620056,0.2832677364349365,81.0
shapley-20260606T032116Z-d77a7a1c,baseline,3,0.13401880713354328,0.3871703147888183,120.0
shapley-20260606T032116Z-d77a7a1c,baseline,4,0.22585472781793212,0.775538444519043,142.0
shapley-20260606T032116Z-d77a7a1c,baseline,5,0.31054101194604294,1.1873812675476074,156.0
shapley-20260606T032116Z-d77a7a1c,baseline,6,0.37954903651552735,1.6070704460144043,163.5729591846466
shapley-20260606T032141Z-56697dcf,marginal,1,0.14860182529082516,0.4431697130203247,32.0
shapley-20260606T032141Z-56697dcf,marginal,2,0.16317082545720038,0.4434225559234619,82.0
shapley-20260606T032141Z-56697dcf,marginal,3,0.1857569324201904,0.4421274662017822,124.0
shapley-20260606T032141Z-56697dcf,marginal,4,0.2365414486848749,0.5999197959899902,152.0
shapley-20260606T032141Z-56697dcf,marginal,5,0.28213745140237734,0.6992043256759644,171.0
shapley-20260606T032141Z-56697dcf,marginal,6,0.3852669494226575,1.0903475284576416,191.00415229797363
shapley-20260606T032205Z-2e4b89ef,conditional,1,0.08303540897031776,0.2966297268867492,32.0
shapley-20260606T032205Z-2e4b89ef,conditional,2,0.09712100366596128,0.2772900462150574,82.0
shapley-20260606T032205Z-2e4b89ef,conditional,3,0.09328328543051607,0.2461866736412048,123.0
shapley-20260606T032205Z-2e4b89ef,conditional,4,0.10136888858687594,0.2660298943519592,150.0
shapley-20260606T032205Z-2e4b89ef,conditional,5,0.10907267149013929,0.2869077920913696,167.0
shapley-20260606T032205Z-2e4b89ef,conditional,6,0.12306975699902974,0.3580312132835388,189.067626953125
