feature,mean_diff,std_diff,mae,q05,q50,q95
fou_000,0.0022434121929109097,0.048088788986206055,0.03626658394932747,-0.0721120610833168,0.0008057579398155212,0.08377871662378311
fou_001,-0.0073803486302495,0.06818196177482605,0.05284532532095909,-0.11942387372255325,-0.011318057775497437,0.10317333787679672
fou_002,0.0012341723777353764,0.07520508021116257,0.05785992741584778,-0.10807971656322479,-0.0021348297595977783,0.139227032661438
fou_003,-0.004501872230321169,0.08662503212690353,0.06453940272331238,-0.1394241899251938,-0.0037449896335601807,0.13416369259357452
fou_004,0.006715480703860521,0.0757719874382019,0.059031639248132706,-0.1111399382352829,0.010551229119300842,0.11955970525741577
fou_005,-0.005462304223328829,0.05327071249485016,0.03903831169009209,-0.08862289041280746,-0.00560624897480011,0.07432539016008377
fou_006,0.003037111833691597,0.06485271453857422,0.04729393497109413,-0.10106325894594193,0.0012964606285095215,0.11453966051340103
fou_007,0.010176349431276321,0.07156407833099365,0.05460702255368233,-0.09526956081390381,0.0036062970757484436,0.14213553071022034
fou_008,-0.0006685506086796522,0.08270992338657379,0.06258324533700943,-0.12784762680530548,-0.0006313025951385498,0.14153121411800385
fou_009,0.0005789505084976554,0.05699177831411362,0.0454997643828392,-0.09679467976093292,0.004873920232057571,0.08506892621517181
fou_010,-0.002751576714217663,0.06293489038944244,0.04920797049999237,-0.1105528175830841,-0.00543038547039032,0.10550040006637573
fou_011,0.00016270324704237282,0.05843520909547806,0.04714839160442352,-0.0867806077003479,-0.004047311842441559,0.09402403235435486
fou_012,0.0002260124747408554,0.06529507040977478,0.05199717357754707,-0.10554304718971252,0.0027603544294834137,0.11432816833257675
fou_013,0.0021227002143859863,0.06324084103107452,0.05071078613400459,-0.1073373407125473,0.0025755316019058228,0.10979984700679779
fou_014,0.0037535352166742086,0.05237842723727226,0.04098520800471306,-0.08652915060520172,0.0010405853390693665,0.09293043613433838
fou_015,-0.001855568727478385,0.05088936164975166,0.03904592618346214,-0.0830906331539154,0.00025035440921783447,0.07849016040563583
fou_016,-0.002945347921922803,0.05416346713900566,0.04360947757959366,-0.09665940701961517,-0.00023158639669418335,0.07659013569355011
fou_017,0.000996153336018324,0.05950634181499481,0.046578679233789444,-0.1015552282333374,0.0032550692558288574,0.09683363139629364
fou_018,-0.0037109905388206244,0.054870299994945526,0.04399838298559189,-0.08835402131080627,-0.00465257465839386,0.08264236152172089
fou_019,0.0004675675299949944,0.048779189586639404,0.03806210681796074,-0.0872376412153244,0.0011643730103969574,0.07482150197029114
