feature,mean_diff,std_diff,mae,q05,q50,q95
fou_000,-0.0009176978492178023,0.0476471446454525,0.03576706722378731,-0.07348895817995071,-0.0013956278562545776,0.07942236214876175
fou_001,-0.005621248856186867,0.06690973043441772,0.05090693384408951,-0.11869627237319946,-0.007536977529525757,0.10810822248458862
fou_002,0.000634579046163708,0.0749252513051033,0.057615503668785095,-0.1093972846865654,0.0006015822291374207,0.1355554610490799
fou_003,-0.0029796152375638485,0.08806030452251434,0.06462503224611282,-0.14430102705955505,0.0014023035764694214,0.13310711085796356
fou_004,0.005073924083262682,0.0774136409163475,0.05947320908308029,-0.1105746254324913,0.006162852048873901,0.12395565956830978
fou_005,-0.0030851615592837334,0.052825432270765305,0.038700807839632034,-0.0866570919752121,-0.0011901408433914185,0.07665188610553741
fou_006,-0.0002502684947103262,0.06661184877157211,0.04894239082932472,-0.10487748682498932,0.0005962550640106201,0.10195447504520416
fou_007,0.00632651150226593,0.07166364789009094,0.0545976348221302,-0.10107064247131348,-0.0008939579129219055,0.14047275483608246
fou_008,-0.003426763229072094,0.0799737274646759,0.0611644946038723,-0.1310795545578003,2.3737549781799316e-05,0.12442923337221146
fou_009,-0.0016435080906376243,0.05741606280207634,0.04591060057282448,-0.09437870979309082,0.0005503781139850616,0.08660804480314255
fou_010,-0.0038866684772074223,0.06140032783150673,0.04820200055837631,-0.11271294206380844,-0.005747072398662567,0.0992133617401123
fou_011,0.0006738845841027796,0.05860103294253349,0.04681896045804024,-0.08931723982095718,5.8323144912719727e-05,0.09680437296628952
fou_012,-0.00048412353498861194,0.06306985765695572,0.05002911388874054,-0.10604649782180786,0.0007482543587684631,0.10584650933742523
fou_013,0.0014316970482468605,0.06446575373411179,0.0511724092066288,-0.10867221653461456,0.0005010366439819336,0.10811145603656769
fou_014,0.0031499075703322887,0.05234135687351227,0.04110576584935188,-0.09201162308454514,0.0030271634459495544,0.08697013556957245
fou_015,-0.0024113403633236885,0.05018441751599312,0.03877333179116249,-0.07758664339780807,-0.0016266852617263794,0.07824252545833588
fou_016,-0.003992374986410141,0.055229756981134415,0.04435582086443901,-0.09997722506523132,-0.002455964684486389,0.07744519412517548
fou_017,-0.0013051193673163652,0.059280917048454285,0.04631107673048973,-0.10072129219770432,-0.000620771199464798,0.0988692194223404
fou_018,-0.0022285315208137035,0.054607175290584564,0.04382840543985367,-0.09335815161466599,-0.0017689988017082214,0.08151616156101227
fou_019,0.0002799211360979825,0.048425789922475815,0.03763013333082199,-0.08966333419084549,0.00112084299325943,0.07149512320756912
fou_020,-0.0025403161998838186,0.04451442137360573,0.03562745451927185,-0.07568122446537018,-0.0009459871798753738,0.06699959933757782
fou_021,0.0009131774422712624,0.04921431466937065,0.039296623319387436,-0.08124499022960663,0.00011851266026496887,0.07965173572301865
fou_022,-0.0027346014976501465,0.046954430639743805,0.03681528940796852,-0.08798465877771378,3.5181641578674316e-05,0.07002348452806473
fou_023,-0.0011993113439530134,0.05002124607563019,0.03955429419875145,-0.09140759706497192,4.0683895349502563e-05,0.07532988488674164
fou_024,0.0017974755028262734,0.04374966397881508,0.035381220281124115,-0.06863848119974136,0.00016012787818908691,0.07075944542884827
fou_025,-0.0002461195399519056,0.04509168863296509,0.034730687737464905,-0.06999001652002335,-0.0021718796342611313,0.06837068498134613
fou_026,-0.0006702414248138666,0.0438537523150444,0.03472348302602768,-0.08179029077291489,0.001895461231470108,0.06452226638793945
fou_027,-8.353889279533178e-05,0.046822015196084976,0.03766799345612526,-0.08058040589094162,0.0032656006515026093,0.07019251585006714
