node_id,mask,coalition_size,c_value,mean,second_moment,variance,effective_count,effective_count_pre,blend_weight,probability,n_new,global_progress,epoch,cycle,sampling_phase,run_id,training_type,shapley_tactic
0,0,0,1.0,-1.3716179132461548,2.0526351928710938,0.1712994575500488,32.0,0.0,1.0,0.1621086001396179,32,0.0,49,0,1,shapley-20260606T023629Z-5c97caf9,shapley,baseline
1,10000,1,0.4000000059604645,-1.3170242309570312,1.9363608360290527,0.2018079757690429,32.0,0.0,1.0,0.0709471255540847,32,0.0,49,0,1,shapley-20260606T023629Z-5c97caf9,shapley,baseline
2,1000,1,0.4000000059604645,-0.4654772877693176,0.2626871466636657,0.0460180342197418,32.0,0.0,1.0,0.0344014018774032,32,0.0,49,0,1,shapley-20260606T023629Z-5c97caf9,shapley,baseline
3,11000,2,0.2000000029802322,-0.3482318818569183,0.1459918171167373,0.0247263759374618,32.0,0.0,1.0,0.0132419597357511,32,0.0,49,0,1,shapley-20260606T023629Z-5c97caf9,shapley,baseline
4,100,1,0.4000000059604645,-1.202078342437744,1.6756874322891235,0.2306951284408569,32.0,0.0,1.0,0.0757859423756599,32,0.0,49,0,1,shapley-20260606T023629Z-5c97caf9,shapley,baseline
5,10100,2,0.2000000029802322,-1.0115909576416016,1.1119747161865234,0.0886584520339965,32.0,0.0,1.0,0.0241809263825416,32,0.0,49,0,1,shapley-20260606T023629Z-5c97caf9,shapley,baseline
6,1100,2,0.2000000029802322,-0.2707222104072571,0.0943043231964111,0.0210138112306594,32.0,0.0,1.0,0.0122855603694915,32,0.0,49,0,1,shapley-20260606T023629Z-5c97caf9,shapley,baseline
7,11100,3,0.2000000029802322,-0.1580962836742401,0.0382228195667266,0.0132283847779035,32.0,0.0,1.0,0.0099541451781988,32,0.0,49,0,1,shapley-20260606T023629Z-5c97caf9,shapley,baseline
8,10,1,0.4000000059604645,-1.184427261352539,1.5362486839294434,0.1333807706832885,32.0,0.0,1.0,0.0578652992844581,32,0.0,49,0,1,shapley-20260606T023629Z-5c97caf9,shapley,baseline
9,10010,2,0.2000000029802322,-1.100513935089111,1.400218486785889,0.1890875101089477,32.0,0.0,1.0,0.034853383898735,32,0.0,49,0,1,shapley-20260606T023629Z-5c97caf9,shapley,baseline
10,1010,2,0.2000000029802322,-0.2774880826473236,0.0954576432704925,0.0184580087661743,32.0,0.0,1.0,0.0115770148113369,32,0.0,49,0,1,shapley-20260606T023629Z-5c97caf9,shapley,baseline
11,11010,3,0.2000000029802322,-0.2554546594619751,0.0765278190374374,0.0112707391381263,32.0,0.0,1.0,0.0092650773003697,32,0.0,49,0,1,shapley-20260606T023629Z-5c97caf9,shapley,baseline
12,110,2,0.2000000029802322,-0.9597259759902954,1.0489697456359863,0.1278957724571228,32.0,0.0,1.0,0.0288418959826231,32,0.0,49,0,1,shapley-20260606T023629Z-5c97caf9,shapley,baseline
13,10110,3,0.2000000029802322,-0.9056679606437684,0.9125951528549194,0.0923606753349304,32.0,0.0,1.0,0.0246599745005369,32,0.0,49,0,1,shapley-20260606T023629Z-5c97caf9,shapley,baseline
14,1110,3,0.2000000029802322,-0.123130515217781,0.0274894963949918,0.012328372336924,32.0,0.0,1.0,0.0096441758796572,32,0.0,49,0,1,shapley-20260606T023629Z-5c97caf9,shapley,baseline
15,11110,4,0.4000000059604645,-0.0729503780603408,0.0099673364311456,0.0046455785632133,32.0,0.0,1.0,0.0116125708445906,32,0.0,49,0,1,shapley-20260606T023629Z-5c97caf9,shapley,baseline
16,1,1,0.4000000059604645,-1.1560920476913452,1.5537371635437012,0.2171883583068847,32.0,0.0,1.0,0.073563627898693,32,0.0,49,0,1,shapley-20260606T023629Z-5c97caf9,shapley,baseline
17,10001,2,0.2000000029802322,-1.315917730331421,1.9205776453018188,0.1889381408691406,32.0,0.0,1.0,0.0348400101065635,32,0.0,49,0,1,shapley-20260606T023629Z-5c97caf9,shapley,baseline
18,1001,2,0.2000000029802322,-0.3755787014961242,0.1660614609718322,0.0250021070241928,32.0,0.0,1.0,0.013310027308762,32,0.0,49,0,1,shapley-20260606T023629Z-5c97caf9,shapley,baseline
19,11001,3,0.2000000029802322,-0.2878711223602295,0.1012710183858871,0.0184012353420257,32.0,0.0,1.0,0.0115607362240552,32,0.0,49,0,1,shapley-20260606T023629Z-5c97caf9,shapley,baseline
20,101,2,0.2000000029802322,-1.0883958339691162,1.3847042322158811,0.2000987529754638,32.0,0.0,1.0,0.03582514077425,32,0.0,49,0,1,shapley-20260606T023629Z-5c97caf9,shapley,baseline
21,10101,3,0.2000000029802322,-0.9962016344070436,1.1005321741104126,0.10811448097229,32.0,0.0,1.0,0.0265983883291482,32,0.0,49,0,1,shapley-20260606T023629Z-5c97caf9,shapley,baseline
22,1101,3,0.2000000029802322,-0.2053025662899017,0.0522860288619995,0.0101368837058544,32.0,0.0,1.0,0.0088383192196488,32,0.0,49,0,1,shapley-20260606T023629Z-5c97caf9,shapley,baseline
23,11101,4,0.4000000059604645,-0.1179121285676956,0.0225993078202009,0.0086960373446345,32.0,0.0,1.0,0.0155198257416486,32,0.0,49,0,1,shapley-20260606T023629Z-5c97caf9,shapley,baseline
24,11,2,0.2000000029802322,-1.1508861780166626,1.458536148071289,0.1339972019195556,32.0,0.0,1.0,0.0294982753694057,32,0.0,49,0,1,shapley-20260606T023629Z-5c97caf9,shapley,baseline
25,10011,3,0.2000000029802322,-1.1103198528289795,1.379272222518921,0.146462082862854,32.0,0.0,1.0,0.030794309452176,32,0.0,49,0,1,shapley-20260606T023629Z-5c97caf9,shapley,baseline
26,1011,3,0.2000000029802322,-0.2547277212142944,0.0793409645557403,0.0144547522068023,32.0,0.0,1.0,0.0103600043803453,32,0.0,49,0,1,shapley-20260606T023629Z-5c97caf9,shapley,baseline
27,11011,4,0.4000000059604645,-0.1689663529396057,0.0325867310166358,0.0040371026843786,32.0,0.0,1.0,0.0108931735157966,32,0.0,49,0,1,shapley-20260606T023629Z-5c97caf9,shapley,baseline
28,111,3,0.2000000029802322,-0.9196680784225464,1.0150818824768066,0.1692925095558166,32.0,0.0,1.0,0.0330324061214923,32,0.0,49,0,1,shapley-20260606T023629Z-5c97caf9,shapley,baseline
29,10111,4,0.4000000059604645,-0.8129838705062866,0.8143292665481567,0.1533864736557006,32.0,0.0,1.0,0.0619809553027153,32,0.0,49,0,1,shapley-20260606T023629Z-5c97caf9,shapley,baseline
30,1111,4,0.4000000059604645,-0.0743212401866912,0.0097812786698341,0.0042576319538056,32.0,0.0,1.0,0.0111597906798124,32,0.0,49,0,1,shapley-20260606T023629Z-5c97caf9,shapley,baseline
31,11111,5,1.0,0.0,0.0,0.0,32.0,0.0,1.0,0.0010000000474974,32,0.0,49,0,1,shapley-20260606T023629Z-5c97caf9,shapley,baseline
0,0,0,1.0,-1.4792989492416382,2.450589656829834,0.2622642517089844,224.0,32.0,0.8571428656578064,0.176212802529335,192,0.0,69,1,2,shapley-20260606T023629Z-5c97caf9,shapley,baseline
1,10000,1,0.4000000059604645,-1.379436731338501,2.173542022705078,0.2706962823867798,64.0,32.0,0.5,0.0722028538584709,32,0.0,69,1,2,shapley-20260606T023629Z-5c97caf9,shapley,baseline
2,1000,1,0.4000000059604645,-0.5073448419570923,0.295957088470459,0.0385583043098449,160.0,32.0,0.800000011920929,0.0278729423880577,128,0.0,69,1,2,shapley-20260606T023629Z-5c97caf9,shapley,baseline
3,11000,2,0.2000000029802322,-0.3482318818569183,0.1459918171167373,0.0247263759374618,32.0,0.0,1.0,0.0117598567157983,0,0.0,69,1,2,shapley-20260606T023629Z-5c97caf9,shapley,baseline
4,100,1,0.4000000059604645,-1.2837518453598022,1.943532109260559,0.2955132722854614,128.0,32.0,0.75,0.0753951743245124,96,0.0,69,1,2,shapley-20260606T023629Z-5c97caf9,shapley,baseline
5,10100,2,0.2000000029802322,-1.0510122776031494,1.2938849925994873,0.1892582178115844,64.0,32.0,0.5,0.0307682715356349,32,0.0,69,1,2,shapley-20260606T023629Z-5c97caf9,shapley,baseline
6,1100,2,0.2000000029802322,-0.2823153138160705,0.1003842875361442,0.0206823498010635,64.0,32.0,0.5,0.0108407046645879,32,0.0,69,1,2,shapley-20260606T023629Z-5c97caf9,shapley,baseline
7,11100,3,0.2000000029802322,-0.1580962836742401,0.0382228195667266,0.0132283847779035,32.0,0.0,1.0,0.0088700894266366,0,0.0,69,1,2,shapley-20260606T023629Z-5c97caf9,shapley,baseline
8,10,1,0.4000000059604645,-1.2949695587158203,1.8871797323226929,0.2102335691452026,128.0,32.0,0.75,0.0637490674853324,96,0.0,69,1,2,shapley-20260606T023629Z-5c97caf9,shapley,baseline
9,10010,2,0.2000000029802322,-1.217531442642212,1.6802687644958496,0.1978859901428222,64.0,32.0,0.5,0.0314392335712909,32,0.0,69,1,2,shapley-20260606T023629Z-5c97caf9,shapley,baseline
10,1010,2,0.2000000029802322,-0.3007199764251709,0.1191421151161193,0.0287096127867698,64.0,32.0,0.5,0.0125941773876547,32,0.0,69,1,2,shapley-20260606T023629Z-5c97caf9,shapley,baseline
11,11010,3,0.2000000029802322,-0.2317327260971069,0.0670375898480415,0.0133375339210033,64.0,32.0,0.5,0.0089024910703301,32,0.0,69,1,2,shapley-20260606T023629Z-5c97caf9,shapley,baseline
12,110,2,0.2000000029802322,-1.0131542682647705,1.1947979927062988,0.16831636428833,96.0,32.0,0.6666666865348816,0.0290730409324169,64,0.0,69,1,2,shapley-20260606T023629Z-5c97caf9,shapley,baseline
13,10110,3,0.2000000029802322,-0.966568410396576,1.0638325214385986,0.1295780539512634,128.0,32.0,0.75,0.0256315656006336,96,0.0,69,1,2,shapley-20260606T023629Z-5c97caf9,shapley,baseline
14,1110,3,0.2000000029802322,-0.1266779750585556,0.0296296589076519,0.0135823488235473,128.0,32.0,0.75,0.0089746890589594,96,0.0,69,1,2,shapley-20260606T023629Z-5c97caf9,shapley,baseline
15,11110,4,0.4000000059604645,-0.056451991200447,0.0080756973475217,0.0048888698220252,64.0,32.0,0.5,0.0105688665062189,32,0.0,69,1,2,shapley-20260606T023629Z-5c97caf9,shapley,baseline
16,1,1,0.4000000059604645,-1.3499150276184082,2.1088249683380127,0.2865543365478515,160.0,32.0,0.800000011920929,0.0742587894201278,128,0.0,69,1,2,shapley-20260606T023629Z-5c97caf9,shapley,baseline
17,10001,2,0.2000000029802322,-1.315917730331421,1.9205776453018188,0.1889381408691406,32.0,0.0,1.0,0.0307430904358625,0,0.0,69,1,2,shapley-20260606T023629Z-5c97caf9,shapley,baseline
18,1001,2,0.2000000029802322,-0.3755787014961242,0.1660614609718322,0.0250021070241928,32.0,0.0,1.0,0.0118196839466691,0,0.0,69,1,2,shapley-20260606T023629Z-5c97caf9,shapley,baseline
19,11001,3,0.2000000029802322,-0.2878711223602295,0.1012710183858871,0.0184012353420257,32.0,0.0,1.0,0.0102821756154298,0,0.0,69,1,2,shapley-20260606T023629Z-5c97caf9,shapley,baseline
20,101,2,0.2000000029802322,-1.1417360305786133,1.5596431493759155,0.2560819387435913,160.0,32.0,0.800000011920929,0.0356270670890808,128,0.0,69,1,2,shapley-20260606T023629Z-5c97caf9,shapley,baseline
21,10101,3,0.2000000029802322,-0.9949299097061156,1.2022112607955933,0.2123257517814636,96.0,32.0,0.6666666865348816,0.0325302630662918,64,0.0,69,1,2,shapley-20260606T023629Z-5c97caf9,shapley,baseline
22,1101,3,0.2000000029802322,-0.2053025662899017,0.0522860288619995,0.0101368837058544,32.0,0.0,1.0,0.0078893536701798,0,0.0,69,1,2,shapley-20260606T023629Z-5c97caf9,shapley,baseline
23,11101,4,0.4000000059604645,-0.1173868477344513,0.0248110070824623,0.0110313352197408,64.0,32.0,0.5,0.0153737571090459,32,0.0,69,1,2,shapley-20260606T023629Z-5c97caf9,shapley,baseline
24,11,2,0.2000000029802322,-1.1508861780166626,1.458536148071289,0.1339972019195556,32.0,0.0,1.0,0.0260480623692274,0,0.0,69,1,2,shapley-20260606T023629Z-5c97caf9,shapley,baseline
25,10011,3,0.2000000029802322,-1.139678716659546,1.4712709188461304,0.172403335571289,64.0,32.0,0.5,0.0294118244200944,32,0.0,69,1,2,shapley-20260606T023629Z-5c97caf9,shapley,baseline
26,1011,3,0.2000000029802322,-0.2547277212142944,0.0793409645557403,0.0144547522068023,32.0,0.0,1.0,0.0092268120497465,0,0.0,69,1,2,shapley-20260606T023629Z-5c97caf9,shapley,baseline
27,11011,4,0.4000000059604645,-0.1689663529396057,0.0325867310166358,0.0040371026843786,32.0,0.0,1.0,0.0096954321488738,0,0.0,69,1,2,shapley-20260606T023629Z-5c97caf9,shapley,baseline
28,111,3,0.2000000029802322,-0.9628268480300904,1.108250617980957,0.1812151074409485,128.0,32.0,0.75,0.0301288589835166,96,0.0,69,1,2,shapley-20260606T023629Z-5c97caf9,shapley,baseline
29,10111,4,0.4000000059604645,-0.9147443771362304,1.030123591423035,0.1933662891387939,160.0,32.0,0.800000011920929,0.0611792281270027,128,0.0,69,1,2,shapley-20260606T023629Z-5c97caf9,shapley,baseline
30,1111,4,0.4000000059604645,-0.0743212401866912,0.0097812786698341,0.0042576319538056,32.0,0.0,1.0,0.0099297706037759,0,0.0,69,1,2,shapley-20260606T023629Z-5c97caf9,shapley,baseline
31,11111,5,1.0,0.0,0.0,0.0,32.0,0.0,1.0,0.0010000000474974,0,0.0,69,1,2,shapley-20260606T023629Z-5c97caf9,shapley,baseline
0,0,0,1.0,-1.475846529006958,2.479466438293457,0.3013434410095215,256.0,224.0,0.5333333611488342,0.1769802272319793,256,0.0,89,2,3,shapley-20260606T023629Z-5c97caf9,shapley,baseline
1,10000,1,0.4000000059604645,-1.4230092763900757,2.4456067085266118,0.4206511974334717,256.0,64.0,0.7777777910232544,0.0841675847768783,224,0.0,89,2,3,shapley-20260606T023629Z-5c97caf9,shapley,baseline
2,1000,1,0.4000000059604645,-0.489840567111969,0.2801897823810577,0.0402459949254989,192.0,160.0,0.1666666716337204,0.0267249401658773,32,0.0,89,2,3,shapley-20260606T023629Z-5c97caf9,shapley,baseline
3,11000,2,0.2000000029802322,-0.3482318818569183,0.1459918171167373,0.0247263759374618,32.0,0.0,1.0,0.0110819209367036,0,0.0,89,2,3,shapley-20260606T023629Z-5c97caf9,shapley,baseline
4,100,1,0.4000000059604645,-1.2743185758590698,1.919544577598572,0.2956568002700805,256.0,128.0,0.5,0.0707247480750083,128,0.0,89,2,3,shapley-20260606T023629Z-5c97caf9,shapley,baseline
5,10100,2,0.2000000029802322,-1.0510122776031494,1.2938849925994873,0.1892582178115844,64.0,32.0,0.5,0.0288926884531974,0,0.0,89,2,3,shapley-20260606T023629Z-5c97caf9,shapley,baseline
6,1100,2,0.2000000029802322,-0.2823153138160705,0.1003842875361442,0.0206823498010635,64.0,32.0,0.5,0.0102206794545054,0,0.0,89,2,3,shapley-20260606T023629Z-5c97caf9,shapley,baseline
7,11100,3,0.2000000029802322,-0.1580962836742401,0.0382228195667266,0.0132283847779035,32.0,0.0,1.0,0.0083742253482341,0,0.0,89,2,3,shapley-20260606T023629Z-5c97caf9,shapley,baseline
8,10,1,0.4000000059604645,-1.296152949333191,1.9213930368423464,0.2413805723190307,160.0,128.0,0.2000000029802322,0.0640005245804786,32,0.0,89,2,3,shapley-20260606T023629Z-5c97caf9,shapley,baseline
9,10010,2,0.2000000029802322,-1.1535745859146118,1.5324150323867798,0.2016806602478027,160.0,64.0,0.6000000238418579,0.0297935456037521,96,0.0,89,2,3,shapley-20260606T023629Z-5c97caf9,shapley,baseline
10,1010,2,0.2000000029802322,-0.3007199764251709,0.1191421151161193,0.0287096127867698,64.0,32.0,0.5,0.0118636721745133,0,0.0,89,2,3,shapley-20260606T023629Z-5c97caf9,shapley,baseline
