run_id,shapley_tactic,sampling_phase,mean_variance,max_variance,mean_effective_count
shapley-20260606T023629Z-5c97caf9,baseline,1,0.08716683746024496,0.2306951284408569,32.0
shapley-20260606T023629Z-5c97caf9,baseline,2,0.1123019666265463,0.2955132722854614,82.0
shapley-20260606T023629Z-5c97caf9,baseline,3,0.12767061592603565,0.4206511974334717,122.0
shapley-20260606T023629Z-5c97caf9,baseline,4,0.18474982194311448,0.620046854019165,149.0
shapley-20260606T023629Z-5c97caf9,baseline,5,0.22617510230338664,0.7804944515228271,168.0
shapley-20260606T023629Z-5c97caf9,baseline,6,0.280494945065584,0.9874153137207032,183.53683471679688
shapley-20260606T023653Z-efad36cc,marginal,1,0.12098584562772881,0.344271183013916,32.0
shapley-20260606T023653Z-efad36cc,marginal,2,0.18554467079229647,0.4743907451629638,78.0
shapley-20260606T023653Z-efad36cc,marginal,3,0.23813721415353936,0.5764980316162109,114.0
shapley-20260606T023653Z-efad36cc,marginal,4,0.30252892163116485,0.7862420082092285,146.0
shapley-20260606T023653Z-efad36cc,marginal,5,0.3599790814332664,0.8899269104003906,171.0
shapley-20260606T023653Z-efad36cc,marginal,6,0.4383914365898818,1.1750819683074951,181.04814624786377
shapley-20260606T023718Z-2791f9f0,conditional,1,0.11224092837983331,0.3821841478347778,32.0
shapley-20260606T023718Z-2791f9f0,conditional,2,0.10312708471064976,0.2675636410713196,82.0
shapley-20260606T023718Z-2791f9f0,conditional,3,0.10017820984103307,0.2568376660346985,116.0
shapley-20260606T023718Z-2791f9f0,conditional,4,0.10824219560345223,0.2733710408210754,147.0
shapley-20260606T023718Z-2791f9f0,conditional,5,0.11937361720811164,0.3203089833259582,171.0
shapley-20260606T023718Z-2791f9f0,conditional,6,0.12962867829810418,0.3627704381942749,179.2531442642212
