hook,seconds,calls
KLBetaSchedulerCallback.on_train_begin,1.4199998986441642e-05,1
KLBetaSchedulerCallback.on_epoch_begin,0.0003896999842254445,200
KLBetaSchedulerCallback.on_batch_begin,0.00219149991607992,1400
KLBetaSchedulerCallback.on_batch_end,0.0032402000288129784,1400
KLBetaSchedulerCallback.on_epoch_end,0.0027097999554825947,200
KLBetaSchedulerCallback.on_train_end,1.5000005078036338e-06,1
