epoch,cycle,sampling_phase,block,block_size,phi_raw,weight,aux_weight_policy,run_id,training_type,shapley_tactic
49,0,1,fou,76,0.0743947848677635,0.0565798357129097,positive_share,shapley-20260606T021822Z-c0a1c2df,shapley,baseline
49,0,1,fac,216,0.8980626463890076,0.683008074760437,positive_share,shapley-20260606T021822Z-c0a1c2df,shapley,baseline
49,0,1,kar,64,0.1929420381784439,0.1467391699552536,positive_share,shapley-20260606T021822Z-c0a1c2df,shapley,baseline
49,0,1,zer,47,0.0958033204078674,0.0728617757558822,positive_share,shapley-20260606T021822Z-c0a1c2df,shapley,baseline
49,0,1,mor,6,0.0536611676216125,0.0408111959695816,positive_share,shapley-20260606T021822Z-c0a1c2df,shapley,baseline
69,1,2,fou,76,0.0693520605564117,0.050340212881565,positive_share,shapley-20260606T021822Z-c0a1c2df,shapley,baseline
69,1,2,fac,216,0.8991909623146057,0.6526910066604614,positive_share,shapley-20260606T021822Z-c0a1c2df,shapley,baseline
69,1,2,kar,64,0.2128052562475204,0.1544678211212158,positive_share,shapley-20260606T021822Z-c0a1c2df,shapley,baseline
69,1,2,zer,47,0.1159120872616767,0.0841364935040474,positive_share,shapley-20260606T021822Z-c0a1c2df,shapley,baseline
69,1,2,mor,6,0.0804067775607109,0.0583644434809684,positive_share,shapley-20260606T021822Z-c0a1c2df,shapley,baseline
89,2,3,fou,76,0.0858087912201881,0.0571836680173873,positive_share,shapley-20260606T021822Z-c0a1c2df,shapley,baseline
89,2,3,fac,216,0.972880721092224,0.6483355760574341,positive_share,shapley-20260606T021822Z-c0a1c2df,shapley,baseline
89,2,3,kar,64,0.2297622114419937,0.1531153917312622,positive_share,shapley-20260606T021822Z-c0a1c2df,shapley,baseline
89,2,3,zer,47,0.1323512345552444,0.0881999284029007,positive_share,shapley-20260606T021822Z-c0a1c2df,shapley,baseline
89,2,3,mor,6,0.0797790810465812,0.0531654208898544,positive_share,shapley-20260606T021822Z-c0a1c2df,shapley,baseline
109,3,4,fou,76,0.1100811809301376,0.0620801523327827,positive_share,shapley-20260606T021822Z-c0a1c2df,shapley,baseline
109,3,4,fac,216,1.0932751893997192,0.6165512800216675,positive_share,shapley-20260606T021822Z-c0a1c2df,shapley,baseline
109,3,4,kar,64,0.2911258041858673,0.1641800552606582,positive_share,shapley-20260606T021822Z-c0a1c2df,shapley,baseline
109,3,4,zer,47,0.1656014621257782,0.0933907479047775,positive_share,shapley-20260606T021822Z-c0a1c2df,shapley,baseline
109,3,4,mor,6,0.1131269261240959,0.0637977942824363,positive_share,shapley-20260606T021822Z-c0a1c2df,shapley,baseline
129,4,5,fou,76,0.1266067028045654,0.0677201151847839,positive_share,shapley-20260606T021822Z-c0a1c2df,shapley,baseline
129,4,5,fac,216,1.199678659439087,0.6416909694671631,positive_share,shapley-20260606T021822Z-c0a1c2df,shapley,baseline
129,4,5,kar,64,0.3105505108833313,0.166109025478363,positive_share,shapley-20260606T021822Z-c0a1c2df,shapley,baseline
129,4,5,zer,47,0.1431054770946502,0.0765450745820999,positive_share,shapley-20260606T021822Z-c0a1c2df,shapley,baseline
129,4,5,mor,6,0.0896170809864997,0.0479348935186862,positive_share,shapley-20260606T021822Z-c0a1c2df,shapley,baseline
169,5,6,fou,76,0.1296663284301757,0.0638692304491996,positive_share,shapley-20260606T021822Z-c0a1c2df,shapley,baseline
169,5,6,fac,216,1.2888766527175903,0.6348568797111511,positive_share,shapley-20260606T021822Z-c0a1c2df,shapley,baseline
169,5,6,kar,64,0.3307839035987854,0.1629329323768615,positive_share,shapley-20260606T021822Z-c0a1c2df,shapley,baseline
169,5,6,zer,47,0.1882919371128082,0.0927462205290794,positive_share,shapley-20260606T021822Z-c0a1c2df,shapley,baseline
169,5,6,mor,6,0.0925656557083129,0.0455946996808052,positive_share,shapley-20260606T021822Z-c0a1c2df,shapley,baseline
49,0,1,fou,76,0.2112634629011154,0.1195979714393615,positive_share,shapley-20260606T021846Z-f1b9e28f,shapley,marginal
49,0,1,fac,216,0.9848716855049132,0.557543933391571,positive_share,shapley-20260606T021846Z-f1b9e28f,shapley,marginal
49,0,1,kar,64,0.2755752503871918,0.156005397439003,positive_share,shapley-20260606T021846Z-f1b9e28f,shapley,marginal
49,0,1,zer,47,0.1920116990804672,0.1086993962526321,positive_share,shapley-20260606T021846Z-f1b9e28f,shapley,marginal
49,0,1,mor,6,0.1027247309684753,0.0581533089280128,positive_share,shapley-20260606T021846Z-f1b9e28f,shapley,marginal
69,1,2,fou,76,0.1194054186344146,0.0730838701128959,positive_share,shapley-20260606T021846Z-f1b9e28f,shapley,marginal
69,1,2,fac,216,1.003608226776123,0.6142733693122864,positive_share,shapley-20260606T021846Z-f1b9e28f,shapley,marginal
69,1,2,kar,64,0.2394988685846328,0.1465888619422912,positive_share,shapley-20260606T021846Z-f1b9e28f,shapley,marginal
69,1,2,zer,47,0.1922652870416641,0.1176788359880447,positive_share,shapley-20260606T021846Z-f1b9e28f,shapley,marginal
69,1,2,mor,6,0.0790358036756515,0.0483750440180301,positive_share,shapley-20260606T021846Z-f1b9e28f,shapley,marginal
89,2,3,fou,76,0.1326792240142822,0.0774015262722969,positive_share,shapley-20260606T021846Z-f1b9e28f,shapley,marginal
89,2,3,fac,216,1.041565179824829,0.6076213717460632,positive_share,shapley-20260606T021846Z-f1b9e28f,shapley,marginal
89,2,3,kar,64,0.2390770763158798,0.1394712030887603,positive_share,shapley-20260606T021846Z-f1b9e28f,shapley,marginal
89,2,3,zer,47,0.204554334282875,0.1193315535783767,positive_share,shapley-20260606T021846Z-f1b9e28f,shapley,marginal
89,2,3,mor,6,0.0962921977043151,0.0561743043363094,positive_share,shapley-20260606T021846Z-f1b9e28f,shapley,marginal
109,3,4,fou,76,0.1533293575048446,0.0850878283381462,positive_share,shapley-20260606T021846Z-f1b9e28f,shapley,marginal
109,3,4,fac,216,1.1006295680999756,0.6107779145240784,positive_share,shapley-20260606T021846Z-f1b9e28f,shapley,marginal
109,3,4,kar,64,0.2430777549743652,0.1348923593759536,positive_share,shapley-20260606T021846Z-f1b9e28f,shapley,marginal
109,3,4,zer,47,0.1959434747695922,0.1087358966469764,positive_share,shapley-20260606T021846Z-f1b9e28f,shapley,marginal
109,3,4,mor,6,0.1090326085686683,0.0605060122907161,positive_share,shapley-20260606T021846Z-f1b9e28f,shapley,marginal
129,4,5,fou,76,0.1347292363643646,0.0748595669865608,positive_share,shapley-20260606T021846Z-f1b9e28f,shapley,marginal
129,4,5,fac,216,1.1517715454101562,0.6399585008621216,positive_share,shapley-20260606T021846Z-f1b9e28f,shapley,marginal
129,4,5,kar,64,0.237479418516159,0.1319506168365478,positive_share,shapley-20260606T021846Z-f1b9e28f,shapley,marginal
129,4,5,zer,47,0.1831665933132171,0.1017728000879287,positive_share,shapley-20260606T021846Z-f1b9e28f,shapley,marginal
129,4,5,mor,6,0.0926128327846527,0.051458440721035,positive_share,shapley-20260606T021846Z-f1b9e28f,shapley,marginal
169,5,6,fou,76,0.1405969560146331,0.0765539407730102,positive_share,shapley-20260606T021846Z-f1b9e28f,shapley,marginal
169,5,6,fac,216,1.1746225357055664,0.6395727396011353,positive_share,shapley-20260606T021846Z-f1b9e28f,shapley,marginal
169,5,6,kar,64,0.248424082994461,0.1352649629116058,positive_share,shapley-20260606T021846Z-f1b9e28f,shapley,marginal
169,5,6,zer,47,0.177360862493515,0.0965716019272804,positive_share,shapley-20260606T021846Z-f1b9e28f,shapley,marginal
169,5,6,mor,6,0.0955693125724792,0.0520367436110973,positive_share,shapley-20260606T021846Z-f1b9e28f,shapley,marginal
49,0,1,fou,76,0.083134040236473,0.074818767607212,positive_share,shapley-20260606T021911Z-5ebdc48c,shapley,conditional
49,0,1,fac,216,0.6115736365318298,0.5504025220870972,positive_share,shapley-20260606T021911Z-5ebdc48c,shapley,conditional
49,0,1,kar,64,0.2585350573062897,0.2326757460832595,positive_share,shapley-20260606T021911Z-5ebdc48c,shapley,conditional
49,0,1,zer,47,0.1578960418701172,0.1421028971672058,positive_share,shapley-20260606T021911Z-5ebdc48c,shapley,conditional
49,0,1,mor,6,-0.0150580974295735,0.0,positive_share,shapley-20260606T021911Z-5ebdc48c,shapley,conditional
69,1,2,fou,76,0.0565295554697513,0.0597904585301876,positive_share,shapley-20260606T021911Z-5ebdc48c,shapley,conditional
69,1,2,fac,216,0.5846351385116577,0.6183597445487976,positive_share,shapley-20260606T021911Z-5ebdc48c,shapley,conditional
69,1,2,kar,64,0.1718807220458984,0.1817956417798996,positive_share,shapley-20260606T021911Z-5ebdc48c,shapley,conditional
69,1,2,zer,47,0.132415696978569,0.1400540918111801,positive_share,shapley-20260606T021911Z-5ebdc48c,shapley,conditional
69,1,2,mor,6,-0.0068959239870309,0.0,positive_share,shapley-20260606T021911Z-5ebdc48c,shapley,conditional
89,2,3,fou,76,0.0449590049684047,0.049992699176073,positive_share,shapley-20260606T021911Z-5ebdc48c,shapley,conditional
89,2,3,fac,216,0.5618464946746826,0.6247518658638,positive_share,shapley-20260606T021911Z-5ebdc48c,shapley,conditional
89,2,3,kar,64,0.1709475815296173,0.1900871843099594,positive_share,shapley-20260606T021911Z-5ebdc48c,shapley,conditional
89,2,3,zer,47,0.1200350672006607,0.1334744095802307,positive_share,shapley-20260606T021911Z-5ebdc48c,shapley,conditional
89,2,3,mor,6,0.0015233105514198,0.0016938631888478,positive_share,shapley-20260606T021911Z-5ebdc48c,shapley,conditional
109,3,4,fou,76,0.0536383278667926,0.0600043721497058,positive_share,shapley-20260606T021911Z-5ebdc48c,shapley,conditional
109,3,4,fac,216,0.5493367910385132,0.6145346164703369,positive_share,shapley-20260606T021911Z-5ebdc48c,shapley,conditional
109,3,4,kar,64,0.1892238408327102,0.2116817981004715,positive_share,shapley-20260606T021911Z-5ebdc48c,shapley,conditional
109,3,4,zer,47,0.1017080619931221,0.1137792393565177,positive_share,shapley-20260606T021911Z-5ebdc48c,shapley,conditional
109,3,4,mor,6,-0.0044425660744309,0.0,positive_share,shapley-20260606T021911Z-5ebdc48c,shapley,conditional
129,4,5,fou,76,0.0529442243278026,0.060176558792591,positive_share,shapley-20260606T021911Z-5ebdc48c,shapley,conditional
129,4,5,fac,216,0.5441793203353882,0.6185157895088196,positive_share,shapley-20260606T021911Z-5ebdc48c,shapley,conditional
129,4,5,kar,64,0.1806261986494064,0.2053002566099167,positive_share,shapley-20260606T021911Z-5ebdc48c,shapley,conditional
129,4,5,zer,47,0.1020649448037147,0.116007313132286,positive_share,shapley-20260606T021911Z-5ebdc48c,shapley,conditional
129,4,5,mor,6,-0.0062416633591055,0.0,positive_share,shapley-20260606T021911Z-5ebdc48c,shapley,conditional
169,5,6,fou,76,0.044620931148529,0.052503515034914,positive_share,shapley-20260606T021911Z-5ebdc48c,shapley,conditional
169,5,6,fac,216,0.5413956642150879,0.6370368003845215,positive_share,shapley-20260606T021911Z-5ebdc48c,shapley,conditional
169,5,6,kar,64,0.1729880273342132,0.2035475075244903,positive_share,shapley-20260606T021911Z-5ebdc48c,shapley,conditional
169,5,6,zer,47,0.0908610001206398,0.1069121956825256,positive_share,shapley-20260606T021911Z-5ebdc48c,shapley,conditional
169,5,6,mor,6,-0.0118706850335001,0.0,positive_share,shapley-20260606T021911Z-5ebdc48c,shapley,conditional
