epoch_start,epoch_end,phase,cycle,duration_sec,num_batches,num_samples,num_node_groups,tactic,run_id,training_type,shapley_tactic
49,49,B,0,0.1339152000000467,,1024,32,baseline,shapley-20260606T021822Z-c0a1c2df,shapley,baseline
69,69,B,1,0.0494727000004786,,1600,50,baseline,shapley-20260606T021822Z-c0a1c2df,shapley,baseline
89,89,B,2,0.043519800001377,,1600,50,baseline,shapley-20260606T021822Z-c0a1c2df,shapley,baseline
109,109,B,3,0.0536476999986916,,1600,50,baseline,shapley-20260606T021822Z-c0a1c2df,shapley,baseline
129,129,B,4,0.0478454000003694,,1600,50,baseline,shapley-20260606T021822Z-c0a1c2df,shapley,baseline
169,169,B,5,0.0463674999991781,,1600,50,baseline,shapley-20260606T021822Z-c0a1c2df,shapley,baseline
49,49,B,0,0.1350001999999222,,1024,32,marginal,shapley-20260606T021846Z-f1b9e28f,shapley,marginal
69,69,B,1,0.0520850000029895,,1600,50,marginal,shapley-20260606T021846Z-f1b9e28f,shapley,marginal
89,89,B,2,0.0464852999975846,,1600,50,marginal,shapley-20260606T021846Z-f1b9e28f,shapley,marginal
109,109,B,3,0.0503709000004164,,1600,50,marginal,shapley-20260606T021846Z-f1b9e28f,shapley,marginal
129,129,B,4,0.0445695000016712,,1600,50,marginal,shapley-20260606T021846Z-f1b9e28f,shapley,marginal
169,169,B,5,0.0437375000001338,,1600,50,marginal,shapley-20260606T021846Z-f1b9e28f,shapley,marginal
49,49,B,0,0.1465528000007907,,1024,32,conditional,shapley-20260606T021911Z-5ebdc48c,shapley,conditional
69,69,B,1,0.0868829999999434,,1600,50,conditional,shapley-20260606T021911Z-5ebdc48c,shapley,conditional
89,89,B,2,0.0787304999976186,,1600,50,conditional,shapley-20260606T021911Z-5ebdc48c,shapley,conditional
109,109,B,3,0.0774909000028856,,1600,50,conditional,shapley-20260606T021911Z-5ebdc48c,shapley,conditional
129,129,B,4,0.0791983000017353,,1600,50,conditional,shapley-20260606T021911Z-5ebdc48c,shapley,conditional
169,169,B,5,0.078647300000739,,1600,50,conditional,shapley-20260606T021911Z-5ebdc48c,shapley,conditional
