run_id,training_type,shapley_tactic,threshold_val_pix_recon,reached_threshold,epoch_to_threshold,elapsed_sec_to_threshold,best_val_pix_recon
baseline-20260606T021735Z-820f9ce4,baseline,none,0.2971838347613811,True,22,1.729968599996937,0.2830322235822677
pix_only-20260606T021758Z-5772a700,pix_only,none,0.2971838347613811,True,14,1.1614527000019734,0.2688084840774536
shapley-20260606T021822Z-c0a1c2df,shapley,baseline,0.2971838347613811,True,19,1.3922839999831922,0.2774975150823593
shapley-20260606T021846Z-f1b9e28f,shapley,marginal,0.2971838347613811,True,24,1.7852744000083476,0.2809727191925049
shapley-20260606T021911Z-5ebdc48c,shapley,conditional,0.2971838347613811,True,20,1.4866409999885946,0.2802730500698089
