run_id,shapley_tactic,sampling_phase,mean_variance,max_variance,mean_effective_count
shapley-20260606T020030Z-ea4c59b9,baseline,1,0.09492083612713026,0.2673612833023071,32.0
shapley-20260606T020030Z-ea4c59b9,baseline,2,0.10724334916449148,0.2869863510131836,82.0
shapley-20260606T020030Z-ea4c59b9,baseline,3,0.16823715790815183,0.502457857131958,124.0
shapley-20260606T020030Z-ea4c59b9,baseline,4,0.26172679218871053,0.9456353187561036,151.0
shapley-20260606T020030Z-ea4c59b9,baseline,5,0.3462864883476868,1.5269782543182373,166.0
shapley-20260606T020030Z-ea4c59b9,baseline,6,0.43725036835530773,1.8706951141357424,171.44649171829224
shapley-20260606T020053Z-de196f36,marginal,1,0.16649441755726,0.5069317817687988,32.0
shapley-20260606T020053Z-de196f36,marginal,2,0.19295838725520295,0.487760066986084,80.88120889663696
shapley-20260606T020053Z-de196f36,marginal,3,0.21412132878322152,0.5087218284606934,118.89252233505249
shapley-20260606T020053Z-de196f36,marginal,4,0.24971452041063455,0.5573937892913818,150.90383577346802
shapley-20260606T020053Z-de196f36,marginal,5,0.3026743473019451,0.7607834339141846,174.9377760887146
shapley-20260606T020053Z-de196f36,marginal,6,0.3404870633967221,0.8849906921386719,185.0960431098938
shapley-20260606T020116Z-db49fad8,conditional,1,0.09659970090251588,0.2741922736167907,32.0
shapley-20260606T020116Z-db49fad8,conditional,2,0.1025908073479513,0.3117351531982422,82.0
shapley-20260606T020116Z-db49fad8,conditional,3,0.10992996864479207,0.3008613586425781,115.0
shapley-20260606T020116Z-db49fad8,conditional,4,0.12043723671922632,0.3595959544181824,142.0
shapley-20260606T020116Z-db49fad8,conditional,5,0.12364890832213857,0.3741614818572998,164.0
shapley-20260606T020116Z-db49fad8,conditional,6,0.12701936303164982,0.3763191103935241,177.81097793579102
