epoch,cycle,sampling_phase,block,block_size,phi_raw,weight,aux_weight_policy
49,0,1,fou,76,0.019430585205554962,0.01622067764401436,positive_share
49,0,1,fac,216,0.8188674449920654,0.6835916042327881,positive_share
49,0,1,kar,64,0.1626678854227066,0.13579536974430084,positive_share
49,0,1,zer,47,0.11397223174571991,0.09514416754245758,positive_share
49,0,1,mor,6,0.0829516351222992,0.06924813240766525,positive_share
69,1,2,fou,76,0.08302021026611328,0.05849585682153702,positive_share
69,1,2,fac,216,0.8917155861854553,0.6283008456230164,positive_share
69,1,2,kar,64,0.20279774069786072,0.1428908407688141,positive_share
69,1,2,zer,47,0.13480278849601746,0.09498174488544464,positive_share
69,1,2,mor,6,0.10691303759813309,0.0753306895494461,positive_share
89,2,3,fou,76,0.08873111009597778,0.06000906974077225,positive_share
89,2,3,fac,216,0.935097336769104,0.6324086785316467,positive_share
89,2,3,kar,64,0.2172420471906662,0.1469213366508484,positive_share
89,2,3,zer,47,0.1534336805343628,0.10376758128404617,positive_share
89,2,3,mor,6,0.08412419259548187,0.056893400847911835,positive_share
109,3,4,fou,76,0.08727625012397766,0.05096268281340599,positive_share
109,3,4,fac,216,1.0641645193099976,0.6213910579681396,positive_share
109,3,4,kar,64,0.2511821687221527,0.14667126536369324,positive_share
109,3,4,zer,47,0.2045849710702896,0.1194620430469513,positive_share
109,3,4,mor,6,0.10534413903951645,0.06151295453310013,positive_share
129,4,5,fou,76,0.10802248865365982,0.06077289208769798,positive_share
129,4,5,fac,216,1.1261769533157349,0.633581280708313,positive_share
129,4,5,kar,64,0.254142701625824,0.14297936856746674,positive_share
129,4,5,zer,47,0.2012777328491211,0.11323780566453934,positive_share
129,4,5,mor,6,0.0878584161400795,0.04942868649959564,positive_share
169,5,6,fou,76,0.14409179985523224,0.07197457551956177,positive_share
169,5,6,fac,216,1.2233595848083496,0.6110742092132568,positive_share
169,5,6,kar,64,0.28385984897613525,0.14178940653800964,positive_share
169,5,6,zer,47,0.24032922089099884,0.12004564702510834,positive_share
169,5,6,mor,6,0.11034152656793594,0.05511614307761192,positive_share
