hook,seconds,calls
KLBetaSchedulerCallback.on_train_begin,1.3799999578623101e-05,1
KLBetaSchedulerCallback.on_epoch_begin,0.00030700000934302807,200
KLBetaSchedulerCallback.on_batch_begin,0.002312399956281297,1400
KLBetaSchedulerCallback.on_batch_end,0.0034197000568383373,1400
KLBetaSchedulerCallback.on_epoch_end,0.002734000008786097,200
KLBetaSchedulerCallback.on_train_end,1.6000012692529708e-06,1
