run_id,training_type,shapley_tactic,threshold_val_pix_recon,reached_threshold,epoch_to_threshold,elapsed_sec_to_threshold,best_val_pix_recon
baseline-20260606T032458Z-9d2f6727,baseline,none,0.2960095077753067,True,23,1.7096378000096593,0.2819138169288635
pix_only-20260606T032522Z-e88f93b0,pix_only,none,0.2960095077753067,True,17,1.3625950000132434,0.2716143727302551
shapley-20260606T032546Z-14c2e09a,shapley,baseline,0.2960095077753067,True,21,1.587934800016228,0.2792232930660248
shapley-20260606T032611Z-18d59be9,shapley,marginal,0.2960095077753067,True,25,1.8257583000158772,0.2806214243173599
shapley-20260606T032636Z-d45eb27a,shapley,conditional,0.2960095077753067,True,26,1.887424199994712,0.2831795364618301
