epoch,cycle,sampling_phase,block,block_size,phi_raw,weight,aux_weight_policy
49,0,1,fou,76,0.11026579886674881,0.07930900156497955,positive_share
49,0,1,fac,216,0.8583163619041443,0.6173465251922607,positive_share
49,0,1,kar,64,0.1847778707742691,0.13290202617645264,positive_share
49,0,1,zer,47,0.14461679756641388,0.10401605069637299,positive_share
49,0,1,mor,6,0.0923546701669693,0.0664263665676117,positive_share
69,1,2,fou,76,0.10221005231142044,0.07287533581256866,positive_share
69,1,2,fac,216,0.8600054979324341,0.6131802797317505,positive_share
69,1,2,kar,64,0.20680363476276398,0.14745011925697327,positive_share
69,1,2,zer,47,0.1426808387041092,0.1017308384180069,positive_share
69,1,2,mor,6,0.09083268791437149,0.06476332247257233,positive_share
89,2,3,fou,76,0.09998590499162674,0.06583365797996521,positive_share
89,2,3,fac,216,0.9229570627212524,0.6077020764350891,positive_share
89,2,3,kar,64,0.2406468540430069,0.1584489643573761,positive_share
89,2,3,zer,47,0.16806767880916595,0.11066070199012756,positive_share
89,2,3,mor,6,0.08710823208093643,0.05735462158918381,positive_share
109,3,4,fou,76,0.1291152536869049,0.07415808737277985,positive_share
109,3,4,fac,216,1.0379185676574707,0.5961344838142395,positive_share
109,3,4,kar,64,0.2536715865135193,0.1456977277994156,positive_share
109,3,4,zer,47,0.19187039136886597,0.11020185798406601,positive_share
109,3,4,mor,6,0.1285053789615631,0.07380779832601547,positive_share
129,4,5,fou,76,0.14443640410900116,0.08000189810991287,positive_share
129,4,5,fac,216,1.0865912437438965,0.6018521189689636,positive_share
129,4,5,kar,64,0.2515632212162018,0.13933837413787842,positive_share
129,4,5,zer,47,0.2016819566488266,0.11170963943004608,positive_share
129,4,5,mor,6,0.12113942950963974,0.06709793210029602,positive_share
169,5,6,fou,76,0.11167597025632858,0.06146420165896416,positive_share
169,5,6,fac,216,1.1613571643829346,0.6391875743865967,positive_share
169,5,6,kar,64,0.25924861431121826,0.142685204744339,positive_share
169,5,6,zer,47,0.1937585026025772,0.1066407710313797,positive_share
169,5,6,mor,6,0.09088685363531113,0.05002228915691376,positive_share
