hook,seconds,calls
KLBetaSchedulerCallback.on_train_begin,1.3799999578623101e-05,1
KLBetaSchedulerCallback.on_epoch_begin,0.0002981999896292109,200
KLBetaSchedulerCallback.on_batch_begin,0.0021440000400616555,1400
KLBetaSchedulerCallback.on_batch_end,0.0027062000081059523,1400
KLBetaSchedulerCallback.on_epoch_end,0.0026190000062342733,200
KLBetaSchedulerCallback.on_train_end,1.4000015653437003e-06,1
