run_id,shapley_tactic,sampling_phase,mean_variance,max_variance,mean_effective_count
shapley-20260606T030531Z-d8b90fc2,baseline,1,0.11625326622743155,0.6488096714019775,32.0
shapley-20260606T030531Z-d8b90fc2,baseline,2,0.169339019106701,0.6489036083221436,82.0
shapley-20260606T030531Z-d8b90fc2,baseline,3,0.21576626840396781,0.6883487701416016,119.0
shapley-20260606T030531Z-d8b90fc2,baseline,4,0.2583732939965557,0.8712413311004639,142.0
shapley-20260606T030531Z-d8b90fc2,baseline,5,0.3132310156070161,1.222501277923584,164.0
shapley-20260606T030531Z-d8b90fc2,baseline,6,0.3698312775522936,1.5547256469726562,171.93898725509644
shapley-20260606T030556Z-a354347d,marginal,1,0.14199709452805107,0.4138498306274414,32.0
shapley-20260606T030556Z-a354347d,marginal,2,0.16827297094278035,0.464993953704834,82.0
shapley-20260606T030556Z-a354347d,marginal,3,0.22918719047447664,0.6316003799438477,126.0
shapley-20260606T030556Z-a354347d,marginal,4,0.2901664957753382,0.8367877006530762,152.0
shapley-20260606T030556Z-a354347d,marginal,5,0.3913373273680918,1.2502162456512451,170.0
shapley-20260606T030556Z-a354347d,marginal,6,0.45918710640398785,1.286097764968872,180.3702437877655
shapley-20260606T030620Z-79544c07,conditional,1,0.09892098447198801,0.4097493886947632,32.0
shapley-20260606T030620Z-79544c07,conditional,2,0.10758685066139148,0.2592449188232422,77.0
shapley-20260606T030620Z-79544c07,conditional,3,0.10867700386916108,0.2904545068740845,118.0
shapley-20260606T030620Z-79544c07,conditional,4,0.11846989547666449,0.3069966435432434,152.0
shapley-20260606T030620Z-79544c07,conditional,5,0.12371011451068621,0.3055700063705444,174.0
shapley-20260606T030620Z-79544c07,conditional,6,0.13024045716338148,0.3294196128845215,187.343754529953
