epoch,cycle,sampling_phase,block,block_size,phi_raw,weight,aux_weight_policy
49,0,1,fou,76,0.09381687641143799,0.06459449976682663,positive_share
49,0,1,fac,216,0.878846287727356,0.6051004528999329,positive_share
49,0,1,kar,64,0.21964922547340393,0.15123218297958374,positive_share
49,0,1,zer,47,0.1691078543663025,0.11643360555171967,positive_share
49,0,1,mor,6,0.09097719192504883,0.06263932585716248,positive_share
69,1,2,fou,76,0.10693774372339249,0.07282236963510513,positive_share
69,1,2,fac,216,0.9196474552154541,0.6262606978416443,positive_share
69,1,2,kar,64,0.22248294949531555,0.151506245136261,positive_share
69,1,2,zer,47,0.16931700706481934,0.11530134826898575,positive_share
69,1,2,mor,6,0.050088707357645035,0.034109365195035934,positive_share
89,2,3,fou,76,0.125203475356102,0.07963479310274124,positive_share
89,2,3,fac,216,0.9556089639663696,0.6078083515167236,positive_share
89,2,3,kar,64,0.24864938855171204,0.15815170109272003,positive_share
89,2,3,zer,47,0.17502333223819733,0.11132235825061798,positive_share
89,2,3,mor,6,0.06773575395345688,0.04308285191655159,positive_share
109,3,4,fou,76,0.121010921895504,0.07109243422746658,positive_share
109,3,4,fac,216,1.0122952461242676,0.5947110056877136,positive_share
109,3,4,kar,64,0.2769882380962372,0.16272719204425812,positive_share
109,3,4,zer,47,0.20169907808303833,0.11849573254585266,positive_share
109,3,4,mor,6,0.09016960859298706,0.052973538637161255,positive_share
129,4,5,fou,76,0.11220826208591461,0.06264455616474152,positive_share
129,4,5,fac,216,1.0712441205978394,0.5980629920959473,positive_share
129,4,5,kar,64,0.28698572516441345,0.16022075712680817,positive_share
129,4,5,zer,47,0.2096065878868103,0.11702089011669159,positive_share
129,4,5,mor,6,0.11114480346441269,0.06205083802342415,positive_share
169,5,6,fou,76,0.11532626301050186,0.05822256952524185,positive_share
169,5,6,fac,216,1.14971923828125,0.5804368257522583,positive_share
169,5,6,kar,64,0.32251134514808655,0.16282014548778534,positive_share
169,5,6,zer,47,0.24244913458824158,0.1224006712436676,positive_share
169,5,6,mor,6,0.1507767140865326,0.07611976563930511,positive_share
