hook,seconds,calls
KLBetaSchedulerCallback.on_train_begin,1.4799999917158857e-05,1
KLBetaSchedulerCallback.on_epoch_begin,0.000423500023316592,200
KLBetaSchedulerCallback.on_batch_begin,0.0026480999476916622,1400
KLBetaSchedulerCallback.on_batch_end,0.003259700064518256,1400
KLBetaSchedulerCallback.on_epoch_end,0.002769199993053917,200
KLBetaSchedulerCallback.on_train_end,1.5000005078036338e-06,1
