epoch,cycle,sampling_phase,block,block_size,phi_raw,weight,aux_weight_policy
49,0,1,fou,76,-0.04757339134812355,0.0,positive_share
49,0,1,fac,216,0.5822449922561646,0.6377207040786743,positive_share
49,0,1,kar,64,0.19803214073181152,0.21690043807029724,positive_share
49,0,1,zer,47,0.13273227214813232,0.14537887275218964,positive_share
49,0,1,mor,6,-0.02637789398431778,0.0,positive_share
69,1,2,fou,76,0.035331450402736664,0.038517601788043976,positive_share
69,1,2,fac,216,0.5712161064147949,0.6227277517318726,positive_share
69,1,2,kar,64,0.18181893229484558,0.19821517169475555,positive_share
69,1,2,zer,47,0.12863105535507202,0.14023086428642273,positive_share
69,1,2,mor,6,0.00028302695136517286,0.0003085500211454928,positive_share
89,2,3,fou,76,0.025588281452655792,0.02889026328921318,positive_share
89,2,3,fac,216,0.5599856376647949,0.6322476863861084,positive_share
89,2,3,kar,64,0.16675275564193726,0.18827098608016968,positive_share
89,2,3,zer,47,0.12081305682659149,0.13640309870243073,positive_share
89,2,3,mor,6,0.012566311284899712,0.014187902212142944,positive_share
109,3,4,fou,76,0.03092024102807045,0.033782709389925,positive_share
109,3,4,fac,216,0.5657682418823242,0.6181447505950928,positive_share
109,3,4,kar,64,0.17433834075927734,0.1904778629541397,positive_share
109,3,4,zer,47,0.12799596786499023,0.13984531164169312,positive_share
109,3,4,mor,6,0.01624547317624092,0.01774941198527813,positive_share
129,4,5,fou,76,0.032755911350250244,0.037749096751213074,positive_share
129,4,5,fac,216,0.5477820634841919,0.6312838196754456,positive_share
129,4,5,kar,64,0.16621285676956177,0.19154970347881317,positive_share
129,4,5,zer,47,0.11323914676904678,0.1305008828639984,positive_share
129,4,5,mor,6,0.007737040985375643,0.008916446007788181,positive_share
169,5,6,fou,76,0.03270912915468216,0.0378994345664978,positive_share
169,5,6,fac,216,0.5474404096603394,0.6343085765838623,positive_share
169,5,6,kar,64,0.16377805173397064,0.18976645171642303,positive_share
169,5,6,zer,47,0.1191229522228241,0.1380254626274109,positive_share
169,5,6,mor,6,-0.0039255027659237385,0.0,positive_share
