epoch_start,epoch_end,phase,cycle,duration_sec,num_batches,num_samples,num_node_groups,tactic
49,49,B,0,0.13460670000131358,,1024,32,baseline
69,69,B,1,0.045262399999046465,,1600,50,baseline
89,89,B,2,0.06399840000085533,,1600,50,baseline
109,109,B,3,0.0479693999986921,,1600,50,baseline
129,129,B,4,0.05613380000067991,,1600,50,baseline
169,169,B,5,0.047418300000572344,,1600,50,baseline
