epoch_start,epoch_end,phase,cycle,duration_sec,num_batches,num_samples,num_node_groups,tactic
49,49,B,0,0.13134089999948628,,1024,32,baseline
69,69,B,1,0.04888330000176211,,1600,50,baseline
89,89,B,2,0.04066119999697548,,1600,50,baseline
109,109,B,3,0.04377029999886872,,1600,50,baseline
129,129,B,4,0.04919489999883808,,1600,50,baseline
169,169,B,5,0.05023609999989276,,1600,50,baseline
