run_id,shapley_tactic,sampling_phase,mean_variance,max_variance,mean_effective_count
shapley-20260606T023844Z-ebfd80f0,baseline,1,0.10151502639928363,0.3008662462234497,32.0
shapley-20260606T023844Z-ebfd80f0,baseline,2,0.11742225179477823,0.2905552387237549,73.99473094940186
shapley-20260606T023844Z-ebfd80f0,baseline,3,0.1459185432831873,0.4220995903015136,108.99504089355469
shapley-20260606T023844Z-ebfd80f0,baseline,4,0.22955686419300034,0.7475168704986572,138.99628067016602
shapley-20260606T023844Z-ebfd80f0,baseline,5,0.2948302659860928,1.1009867191314695,156.99659061431885
shapley-20260606T023844Z-ebfd80f0,baseline,6,0.33201394697243813,1.2066185474395752,165.59272503852844
shapley-20260606T023909Z-3e53ca45,marginal,1,0.20220058737322685,1.0867316722869873,32.0
shapley-20260606T023909Z-3e53ca45,marginal,2,0.17370253650005904,0.5053715705871582,76.0
shapley-20260606T023909Z-3e53ca45,marginal,3,0.21331208827905354,0.6405529975891113,118.0
shapley-20260606T023909Z-3e53ca45,marginal,4,0.2800543506164103,0.8156061172485352,144.0
shapley-20260606T023909Z-3e53ca45,marginal,5,0.3523411942878738,1.0115177631378174,167.0
shapley-20260606T023909Z-3e53ca45,marginal,6,0.39084928345982917,1.165658712387085,181.60408473014832
shapley-20260606T023933Z-cdfd01ff,conditional,1,0.1281931897538015,0.5327204465866089,32.0
shapley-20260606T023933Z-cdfd01ff,conditional,2,0.12310157042520582,0.4220660924911499,76.0
shapley-20260606T023933Z-cdfd01ff,conditional,3,0.1228337921784259,0.3487775325775146,104.0
shapley-20260606T023933Z-cdfd01ff,conditional,4,0.12769462470896537,0.4247715473175049,134.0
shapley-20260606T023933Z-cdfd01ff,conditional,5,0.13390550218900893,0.4782466888427734,158.0
shapley-20260606T023933Z-cdfd01ff,conditional,6,0.14199832842132304,0.5096861124038696,180.8500256538391
