epoch,cycle,sampling_phase,block,block_size,phi_raw,weight,aux_weight_policy
49,0,1,fou,76,0.07439478486776352,0.0565798357129097,positive_share
49,0,1,fac,216,0.8980626463890076,0.683008074760437,positive_share
49,0,1,kar,64,0.1929420381784439,0.1467391699552536,positive_share
49,0,1,zer,47,0.09580332040786743,0.07286177575588226,positive_share
49,0,1,mor,6,0.05366116762161255,0.040811195969581604,positive_share
69,1,2,fou,76,0.06935206055641174,0.050340212881565094,positive_share
69,1,2,fac,216,0.8991909623146057,0.6526910066604614,positive_share
69,1,2,kar,64,0.21280525624752045,0.15446782112121582,positive_share
69,1,2,zer,47,0.11591208726167679,0.0841364935040474,positive_share
69,1,2,mor,6,0.08040677756071091,0.058364443480968475,positive_share
89,2,3,fou,76,0.08580879122018814,0.05718366801738739,positive_share
89,2,3,fac,216,0.9728807210922241,0.6483355760574341,positive_share
89,2,3,kar,64,0.2297622114419937,0.1531153917312622,positive_share
89,2,3,zer,47,0.13235123455524445,0.0881999284029007,positive_share
89,2,3,mor,6,0.07977908104658127,0.05316542088985443,positive_share
109,3,4,fou,76,0.11008118093013763,0.062080152332782745,positive_share
109,3,4,fac,216,1.0932751893997192,0.6165512800216675,positive_share
109,3,4,kar,64,0.2911258041858673,0.16418005526065826,positive_share
109,3,4,zer,47,0.1656014621257782,0.09339074790477753,positive_share
109,3,4,mor,6,0.11312692612409592,0.06379779428243637,positive_share
129,4,5,fou,76,0.12660670280456543,0.06772011518478394,positive_share
129,4,5,fac,216,1.199678659439087,0.6416909694671631,positive_share
129,4,5,kar,64,0.3105505108833313,0.16610902547836304,positive_share
129,4,5,zer,47,0.14310547709465027,0.07654507458209991,positive_share
129,4,5,mor,6,0.08961708098649979,0.047934893518686295,positive_share
169,5,6,fou,76,0.12966632843017578,0.06386923044919968,positive_share
169,5,6,fac,216,1.2888766527175903,0.6348568797111511,positive_share
169,5,6,kar,64,0.3307839035987854,0.16293293237686157,positive_share
169,5,6,zer,47,0.18829193711280823,0.09274622052907944,positive_share
169,5,6,mor,6,0.09256565570831299,0.045594699680805206,positive_share
