epoch_start,epoch_end,phase,cycle,duration_sec,num_batches,num_samples,num_node_groups,tactic
49,49,B,0,0.13391520000004675,,1024,32,baseline
69,69,B,1,0.04947270000047865,,1600,50,baseline
89,89,B,2,0.04351980000137701,,1600,50,baseline
109,109,B,3,0.05364769999869168,,1600,50,baseline
129,129,B,4,0.04784540000036941,,1600,50,baseline
169,169,B,5,0.04636749999917811,,1600,50,baseline
