hook,seconds,calls
KLBetaSchedulerCallback.on_train_begin,1.410000550094992e-05,1
KLBetaSchedulerCallback.on_epoch_begin,0.0003129000251647085,200
KLBetaSchedulerCallback.on_batch_begin,0.0022216997458599508,1400
KLBetaSchedulerCallback.on_batch_end,0.0030041998252272606,1400
KLBetaSchedulerCallback.on_epoch_end,0.002748200116911903,200
KLBetaSchedulerCallback.on_train_end,1.4999968698248267e-06,1
