run_id,shapley_tactic,phase,epoch,logical_epoch,elapsed_train_sec,shapley_value,baseline_value,metric,delta
shapley-20260606T022253Z-96f1abeb,baseline,A,0,0,0.2507054000016069,0.9704822472163608,0.9863425748688834,train_pix_recon,-0.015860327652522654
shapley-20260606T022253Z-96f1abeb,baseline,A,1,1,0.3126272000008612,0.7902387040002006,0.7773486375808716,train_pix_recon,0.012890066419328994
shapley-20260606T022253Z-96f1abeb,baseline,A,2,2,0.3731440000010479,0.638687789440155,0.6326777935028076,train_pix_recon,0.006009995937347412
shapley-20260606T022253Z-96f1abeb,baseline,A,3,3,0.439312800001062,0.5617667862347194,0.5700715099062238,train_pix_recon,-0.008304723671504366
shapley-20260606T022253Z-96f1abeb,baseline,A,4,4,0.4993890000005194,0.5154699981212616,0.4991646153586251,train_pix_recon,0.01630538276263649
shapley-20260606T022253Z-96f1abeb,baseline,A,5,5,0.5631613000005018,0.4733657922063555,0.4487207404204777,train_pix_recon,0.02464505178587778
shapley-20260606T022253Z-96f1abeb,baseline,A,6,6,0.6247000000003027,0.4427667047296251,0.4160274480070386,train_pix_recon,0.02673925672258648
shapley-20260606T022253Z-96f1abeb,baseline,A,7,7,0.6860307999995712,0.4145948418549129,0.3952395447662898,train_pix_recon,0.019355297088623102
shapley-20260606T022253Z-96f1abeb,baseline,A,8,8,0.7468879000007291,0.3872027695178985,0.3721504083701542,train_pix_recon,0.015052361147744331
shapley-20260606T022253Z-96f1abeb,baseline,A,9,9,0.8072585000008985,0.3638388216495514,0.3537446175302778,train_pix_recon,0.010094204119273587
shapley-20260606T022253Z-96f1abeb,baseline,A,10,10,0.8711074000020744,0.3466657783303942,0.3405972250870296,train_pix_recon,0.006068553243364583
shapley-20260606T022253Z-96f1abeb,baseline,A,11,11,0.9353863000033016,0.3334010669163295,0.3311295509338379,train_pix_recon,0.00227151598249159
shapley-20260606T022253Z-96f1abeb,baseline,A,12,12,1.0023888000032457,0.3330450526305607,0.3300760345799582,train_pix_recon,0.002969018050602512
shapley-20260606T022253Z-96f1abeb,baseline,A,13,13,1.0639383000052476,0.3229085505008697,0.323862258877073,train_pix_recon,-0.0009537083762032883
shapley-20260606T022253Z-96f1abeb,baseline,A,14,14,1.1323976000057885,0.3103653831141336,0.3086004384926387,train_pix_recon,0.0017649446214949016
shapley-20260606T022253Z-96f1abeb,baseline,A,15,15,1.19838740000705,0.2996380414281572,0.3008551256997244,train_pix_recon,-0.0012170842715671926
shapley-20260606T022253Z-96f1abeb,baseline,A,16,16,1.26160100000925,0.299828256879534,0.2951510122844151,train_pix_recon,0.004677244595118923
shapley-20260606T022253Z-96f1abeb,baseline,A,17,17,1.3246310000067751,0.3000720271042415,0.2956194494451795,train_pix_recon,0.00445257765906204
shapley-20260606T022253Z-96f1abeb,baseline,A,18,18,1.388246700003947,0.2873860257012503,0.2847407332488468,train_pix_recon,0.002645292452403525
shapley-20260606T022253Z-96f1abeb,baseline,A,19,19,1.4506174000052852,0.2772249281406402,0.2796539238521031,train_pix_recon,-0.002428995711462878
shapley-20260606T022253Z-96f1abeb,baseline,A,20,20,1.509770100004971,0.2770124333245413,0.2756693576063428,train_pix_recon,0.001343075718198472
shapley-20260606T022253Z-96f1abeb,baseline,A,21,21,1.5684194000059506,0.2845068318503244,0.2826860036168779,train_pix_recon,0.001820828233446481
shapley-20260606T022253Z-96f1abeb,baseline,A,22,22,1.6306605000063428,0.2794242416109357,0.2787154572350638,train_pix_recon,0.000708784375871907
shapley-20260606T022253Z-96f1abeb,baseline,A,23,23,1.6902323000067554,0.2722898806844439,0.2699939864022391,train_pix_recon,0.00229589428220478
shapley-20260606T022253Z-96f1abeb,baseline,A,24,24,1.7519970000066678,0.276623010635376,0.2697891294956207,train_pix_recon,0.006833881139755249
shapley-20260606T022253Z-96f1abeb,baseline,A,25,25,1.8168906000100835,0.2766707326684679,0.2666065096855163,train_pix_recon,0.01006422298295162
shapley-20260606T022253Z-96f1abeb,baseline,A,26,26,1.881563200011442,0.2655251239027296,0.2680910314832415,train_pix_recon,-0.0025659075805118947
shapley-20260606T022253Z-96f1abeb,baseline,A,27,27,1.9444122000095376,0.2621692291327885,0.2680077467645917,train_pix_recon,-0.005838517631803208
shapley-20260606T022253Z-96f1abeb,baseline,A,28,28,2.00567490001049,0.26566110764231,0.262377917766571,train_pix_recon,0.003283189875739001
shapley-20260606T022253Z-96f1abeb,baseline,A,29,29,2.068178000008629,0.2668989130428859,0.2655692781720842,train_pix_recon,0.001329634870801677
shapley-20260606T022253Z-96f1abeb,baseline,A,30,30,2.12885520000782,0.259011162178857,0.2629295332091195,train_pix_recon,-0.003918371030262491
shapley-20260606T022253Z-96f1abeb,baseline,A,31,31,2.1925743000065268,0.2625371600900377,0.2624562510422298,train_pix_recon,8.090904780788666e-05
shapley-20260606T022253Z-96f1abeb,baseline,A,32,32,2.25324850000834,0.2638055171285356,0.264726379087993,train_pix_recon,-0.0009208619594573975
shapley-20260606T022253Z-96f1abeb,baseline,A,33,33,2.315704500007996,0.2582427603857858,0.261310270854405,train_pix_recon,-0.0030675104686191945
shapley-20260606T022253Z-96f1abeb,baseline,A,34,34,2.3759076000060304,0.2607642901795251,0.2597282933337347,train_pix_recon,0.0010359968457904212
shapley-20260606T022253Z-96f1abeb,baseline,A,35,35,2.4349764000071445,0.2633449733257293,0.2649185061454773,train_pix_recon,-0.0015735328197479803
shapley-20260606T022253Z-96f1abeb,baseline,A,36,36,2.4938364000045112,0.259896171944482,0.2618104474885123,train_pix_recon,-0.001914275544030286
