run_id,training_type,shapley_tactic,threshold_val_pix_recon,reached_threshold,epoch_to_threshold,elapsed_sec_to_threshold,best_val_pix_recon
baseline-20260606T022205Z-163630d0,baseline,none,0.2975207448005676,True,24,1.800519099997473,0.2833530902862549
pix_only-20260606T022229Z-49d03ee3,pix_only,none,0.2975207448005676,True,17,1.4019582999972044,0.2705067247152328
shapley-20260606T022253Z-96f1abeb,shapley,baseline,0.2975207448005676,True,25,1.8168906000100835,0.280576229095459
shapley-20260606T022318Z-96361266,shapley,marginal,0.2975207448005676,True,25,1.858930300004431,0.2838754653930664
shapley-20260606T022342Z-cf9f7402,shapley,conditional,0.2975207448005676,True,19,1.4149649000028148,0.2797093838453293
